Normalized_URL,Go_ID,Go_Name,Go_Homepage,Go_Repo,Maven_ID,Maven_Name,Maven_Homepage,Maven_Repo,NPM_ID,NPM_Name,NPM_Homepage,NPM_Repo,PyPI_ID,PyPI_Name,PyPI_Homepage,PyPI_Repo
github.com/jupyterlab/jupyterlab,356555,github.com/jupyterlab/jupyterlab,https://github.com/jupyterlab/jupyterlab,https://github.com/jupyterlab/jupyterlab,54838,org.webjars.npm:jupyterlab__application,https://www.webjars.org,https://github.com/jupyterlab/jupyterlab,3249353,sophon-vega4-extension,https://github.com/jupyterlab/jupyterlab,git+https://github.com/jupyterlab/jupyterlab.git,597418,sknotebook,https://pypi.org/project/sknotebook/,https://github.com/jupyterlab/jupyterlab
github.com/pulumi/pulumi-minio,461311,github.com/pulumi/pulumi-minio,https://github.com/pulumi/pulumi-minio,https://github.com/pulumi/pulumi-minio,546847,com.pulumi:minio,https://github.com/pulumi/pulumi-minio,https://github.com/pulumi/pulumi-minio,884625,@pulumi/minio,https://pulumi.io,git+https://github.com/pulumi/pulumi-minio.git,483733,pulumi-minio,https://pypi.org/project/pulumi-minio/,https://github.com/pulumi/pulumi-minio
github.com/pulumi/pulumi-snowflake,1959702,github.com/pulumi/pulumi-snowflake/sdk/v2,https://github.com/pulumi/pulumi-snowflake,https://github.com/pulumi/pulumi-snowflake,546822,com.pulumi:snowflake,https://github.com/pulumi/pulumi-snowflake,https://github.com/pulumi/pulumi-snowflake,884656,@pulumi/snowflake,https://pulumi.io,git+https://github.com/pulumi/pulumi-snowflake.git,483798,pulumi-snowflake,https://pypi.org/project/pulumi-snowflake/,https://github.com/pulumi/pulumi-snowflake
github.com/alphacep/vosk-api,447127,github.com/alphacep/vosk-api/go,https://github.com/alphacep/vosk-api,https://github.com/alphacep/vosk-api,714261,com.alphacephei:vosk,http://www.alphacephei.com.com/vosk/,https://github.com/alphacep/vosk-api/,3560727,vosk-js,https://github.com/alphacep/vosk-api#readme,git://github.com/alphacep/vosk-api.git,691079,vosk,https://github.com/alphacep/vosk-api,https://github.com/alphacep/vosk-api
github.com/pulumi/pulumi-nomad,890341,github.com/pulumi/pulumi-nomad/sdk/v2,https://github.com/pulumi/pulumi-nomad,https://github.com/pulumi/pulumi-nomad,546843,com.pulumi:nomad,https://github.com/pulumi/pulumi-nomad,https://github.com/pulumi/pulumi-nomad,884629,@pulumi/nomad,https://pulumi.io,git+https://github.com/pulumi/pulumi-nomad.git,483740,pulumi-nomad,https://pypi.org/project/pulumi-nomad/,https://github.com/pulumi/pulumi-nomad
github.com/ibm/kar,463750,github.com/ibm/kar/core,https://github.com/ibm/kar,https://github.com/ibm/kar,602487,com.ibm.research.kar:kar-java,https://github.com/IBM/kar/,http://github.com/IBM/kar/tree/main,2328782,kar-sdk,https://github.com/IBM/kar,,303593,kar,https://github.com/IBM/kar,https://github.com/IBM/kar
github.com/pulumi/pulumi-onelogin,910032,github.com/pulumi/pulumi-onelogin/provider,https://github.com/pulumi/pulumi-onelogin,https://github.com/pulumi/pulumi-onelogin,546838,com.pulumi:onelogin,https://github.com/pulumi/pulumi-onelogin,https://github.com/pulumi/pulumi-onelogin,884634,@pulumi/onelogin,https://pulumi.io,git+https://github.com/pulumi/pulumi-onelogin.git,483748,pulumi-onelogin,https://pypi.org/project/pulumi-onelogin/,https://github.com/pulumi/pulumi-onelogin
github.com/pulumi/pulumi-aws-native,1084596,github.com/pulumi/pulumi-aws-native/examples/write-only-go,https://github.com/pulumi/pulumi-aws-native,https://github.com/pulumi/pulumi-aws-native,546898,com.pulumi:aws-native,https://github.com/pulumi/pulumi-aws-native,https://github.com/pulumi/pulumi-aws-native,884538,@pulumi/aws-native,https://pulumi.com,git+https://github.com/pulumi/pulumi-aws-native.git,483609,pulumi-aws-native,https://pypi.org/project/pulumi-aws-native/,https://github.com/pulumi/pulumi-aws-native
github.com/pulumi/pulumi-kubernetes-coredns,1795258,github.com/pulumi/pulumi-kubernetes-coredns/sdk,https://github.com/pulumi/pulumi-kubernetes-coredns,https://github.com/pulumi/pulumi-kubernetes-coredns,546855,com.pulumi:kubernetes-coredns,https://github.com/pulumi/pulumi-kubernetes-coredns,https://github.com/pulumi/pulumi-kubernetes-coredns,884614,@pulumi/kubernetes-coredns,https://pulumi.io,git+https://github.com/pulumi/pulumi-kubernetes-coredns.git,483716,pulumi-kubernetes-coredns,https://pypi.org/project/pulumi-kubernetes-coredns/,https://github.com/pulumi/pulumi-kubernetes-coredns
github.com/pulumi/pulumi-tailscale,910038,github.com/pulumi/pulumi-tailscale/provider,https://github.com/pulumi/pulumi-tailscale,https://github.com/pulumi/pulumi-tailscale,546817,com.pulumi:tailscale,https://github.com/pulumi/pulumi-tailscale,https://github.com/pulumi/pulumi-tailscale,884663,@pulumi/tailscale,https://pulumi.io,git+https://github.com/pulumi/pulumi-tailscale.git,483816,pulumi-tailscale,https://pypi.org/project/pulumi-tailscale/,https://github.com/pulumi/pulumi-tailscale
github.com/apicurio/apicurio-registry,1895808,github.com/apicurio/apicurio-registry/go-sdk/v3,https://github.com/apicurio/apicurio-registry,https://github.com/apicurio/apicurio-registry,437685,io.apicurio:apicurio-registry,https://www.apicur.io/,scm:git:git@github.com:apicurio/apicurio-registry.git,85186,@apicurio/artifact-type-builtins,https://github.com/Apicurio/apicurio-registry#readme,git+https://github.com/Apicurio/apicurio-registry.git,27963,apicurioregistrysdk,https://github.com/apicurio/apicurio-registry,https://github.com/apicurio/apicurio-registry
github.com/vowpalwabbit/vowpal_wabbit,516231,github.com/vowpalwabbit/vowpal_wabbit,https://github.com/vowpalwabbit/vowpal_wabbit,https://github.com/vowpalwabbit/vowpal_wabbit,621344,com.github.vowpalwabbit:vw-jni,https://github.com/VowpalWabbit/vowpal_wabbit,https://github.com/VowpalWabbit/vowpal_wabbit/tree/master,1180414,@vowpalwabbit/vowpalwabbit,https://github.com/VowpalWabbit/vowpal_wabbit#readme,git+https://github.com/VowpalWabbit/vowpal_wabbit.git,691145,vowpalwabbit,https://github.com/VowpalWabbit/vowpal_wabbit,https://github.com/VowpalWabbit/vowpal_wabbit
github.com/pulumi/pulumi-kubernetes-cert-manager,1795155,github.com/pulumi/pulumi-kubernetes-cert-manager/sdk,https://github.com/pulumi/pulumi-kubernetes-cert-manager,https://github.com/pulumi/pulumi-kubernetes-cert-manager,546856,com.pulumi:kubernetes-cert-manager,https://github.com/pulumi/pulumi-kubernetes-cert-manager,https://github.com/pulumi/pulumi-kubernetes-cert-manager,884612,@pulumi/kubernetes-cert-manager,https://pulumi.io,git+https://github.com/pulumi/pulumi-kubernetes-cert-manager.git,483715,pulumi-kubernetes-cert-manager,https://pypi.org/project/pulumi-kubernetes-cert-manager/,https://github.com/pulumi/pulumi-kubernetes-cert-manager
github.com/pulumi/pulumi-artifactory,1694562,github.com/pulumi/pulumi-artifactory/sdk/v8,https://github.com/pulumi/pulumi-artifactory,https://github.com/pulumi/pulumi-artifactory,546902,com.pulumi:artifactory,https://github.com/pulumi/pulumi-artifactory,https://github.com/pulumi/pulumi-artifactory,884529,@pulumi/artifactory,https://pulumi.io,git+https://github.com/pulumi/pulumi-artifactory.git,483594,pulumi-artifactory,https://pypi.org/project/pulumi-artifactory/,https://github.com/pulumi/pulumi-artifactory
github.com/pulumi/pulumi-aws-apigateway,2078974,github.com/pulumi/pulumi-aws-apigateway/sdk/v3,https://github.com/pulumi/pulumi-aws-apigateway,https://github.com/pulumi/pulumi-aws-apigateway,546899,com.pulumi:aws-apigateway,https://github.com/pulumi/pulumi-aws-apigateway,https://github.com/pulumi/pulumi-aws-apigateway,884533,@pulumi/aws-apigateway,https://github.com/pulumi/pulumi-aws-apigateway#readme,git+https://github.com/pulumi/pulumi-aws-apigateway.git,483605,pulumi-aws-apigateway,https://pypi.org/project/pulumi-aws-apigateway/,https://github.com/pulumi/pulumi-aws-apigateway
github.com/pulumi/pulumi-vault,2049739,github.com/pulumi/pulumi-vault/sdk/v7,https://github.com/pulumi/pulumi-vault,https://github.com/pulumi/pulumi-vault,546814,com.pulumi:vault,https://github.com/pulumi/pulumi-vault,https://github.com/pulumi/pulumi-vault,884668,@pulumi/vault,https://pulumi.io,git+https://github.com/pulumi/pulumi-vault.git,483833,pulumi-vault,https://pypi.org/project/pulumi-vault/,https://github.com/pulumi/pulumi-vault
github.com/pulumi/pulumi-kong,761874,github.com/pulumi/pulumi-kong/sdk/v3,https://github.com/pulumi/pulumi-kong,https://github.com/pulumi/pulumi-kong,546858,com.pulumi:kong,https://github.com/pulumi/pulumi-kong,https://github.com/pulumi/pulumi-kong,884610,@pulumi/kong,https://pulumi.io,git+https://github.com/pulumi/pulumi-kong.git,483712,pulumi-kong,https://pypi.org/project/pulumi-kong/,https://github.com/pulumi/pulumi-kong
github.com/pulumi/pulumi-awsx,2079181,github.com/pulumi/pulumi-awsx/sdk/v3,https://github.com/pulumi/pulumi-awsx,https://github.com/pulumi/pulumi-awsx,546897,com.pulumi:awsx,https://github.com/pulumi/pulumi-awsx,https://github.com/pulumi/pulumi-awsx,884546,@pulumi/awsx,https://pulumi.com,git+https://github.com/pulumi/pulumi-awsx.git,483617,pulumi-awsx,https://pypi.org/project/pulumi-awsx/,https://github.com/pulumi/pulumi-awsx
github.com/pulumi/pulumi-ec,910028,github.com/pulumi/pulumi-ec/provider,https://github.com/pulumi/pulumi-ec,https://github.com/pulumi/pulumi-ec,546875,com.pulumi:ec,https://github.com/pulumi/pulumi-ec,https://github.com/pulumi/pulumi-ec,884583,@pulumi/ec,https://pulumi.io,git+https://github.com/pulumi/pulumi-ec.git,483665,pulumi-ec,https://pypi.org/project/pulumi-ec/,https://github.com/pulumi/pulumi-ec
github.com/p6m7g8/p6-cdk-namer,1008675,github.com/p6m7g8/p6-cdk-namer/p6cdknamer,https://github.com/p6m7g8/p6-cdk-namer,https://github.com/p6m7g8/p6-cdk-namer,632916,com.github.p6m7g8:p6-namer,https://github.com/p6m7g8/p6-cdk-namer.git,https://github.com/p6m7g8/p6-cdk-namer.git,2798982,p6-namer,https://github.com/p6m7g8/p6-cdk-namer#readme,git+https://github.com/p6m7g8/p6-cdk-namer.git,444252,p6-namer,https://github.com/p6m7g8/p6-cdk-namer.git,https://github.com/p6m7g8/p6-cdk-namer.git
github.com/pulumi/pulumi-databricks,644984,github.com/pulumi/pulumi-databricks/sdk,https://github.com/pulumi/pulumi-databricks,https://github.com/pulumi/pulumi-databricks,546883,com.pulumi:databricks,https://github.com/pulumi/pulumi-databricks,https://github.com/pulumi/pulumi-databricks,884574,@pulumi/databricks,https://www.pulumi.com,git+https://github.com/pulumi/pulumi-databricks.git,483651,pulumi-databricks,https://pypi.org/project/pulumi-databricks/,https://github.com/pulumi/pulumi-databricks
github.com/cdk8s-team/cdk8s-image,604770,github.com/cdk8s-team/cdk8s-image,https://github.com/cdk8s-team/cdk8s-image,https://github.com/cdk8s-team/cdk8s-image,212283,org.cdk8s:cdk8s-image,https://github.com/cdk8s-team/cdk8s-image.git,https://github.com/cdk8s-team/cdk8s-image.git,1537143,cdk8s-image,https://github.com/cdk8s-team/cdk8s-image#readme,git+https://github.com/cdk8s-team/cdk8s-image.git,82675,cdk8s-image,https://github.com/cdk8s-team/cdk8s-image.git,https://github.com/cdk8s-team/cdk8s-image.git
github.com/pulumi/pulumi-oci,2014665,github.com/pulumi/pulumi-oci/sdk/v3,https://github.com/pulumi/pulumi-oci,https://github.com/pulumi/pulumi-oci,546840,com.pulumi:oci,https://github.com/pulumi/pulumi-oci,https://github.com/pulumi/pulumi-oci,884632,@pulumi/oci,https://www.pulumi.com,git+https://github.com/pulumi/pulumi-oci.git,483745,pulumi-oci,https://pypi.org/project/pulumi-oci/,https://github.com/pulumi/pulumi-oci
github.com/pulumi/pulumi-pulumiservice,626900,github.com/pulumi/pulumi-pulumiservice/sdk,https://github.com/pulumi/pulumi-pulumiservice,https://github.com/pulumi/pulumi-pulumiservice,546831,com.pulumi:pulumiservice,https://github.com/pulumi/pulumi-pulumiservice,https://github.com/pulumi/pulumi-pulumiservice,884643,@pulumi/pulumiservice,https://pulumi.com,git+https://github.com/pulumi/pulumi-pulumiservice.git,483772,pulumi-pulumiservice,https://pypi.org/project/pulumi-pulumiservice/,https://github.com/pulumi/pulumi-pulumiservice
github.com/speechly/api,625808,github.com/speechly/api/go/example,https://github.com/speechly/api,https://github.com/speechly/api,523142,com.speechly:api,http://maven.apache.org,https://github.com/speechly/api,1026728,@speechly/api,https://github.com/speechly/api#readme,git+https://github.com/speechly/api.git,608957,speechly-api,https://github.com/speechly/api/tree/master/python,https://github.com/speechly/api
github.com/pulumi/pulumi-slack,990707,github.com/pulumi/pulumi-slack/examples,https://github.com/pulumi/pulumi-slack,https://github.com/pulumi/pulumi-slack,546823,com.pulumi:slack,https://github.com/pulumi/pulumi-slack,https://github.com/pulumi/pulumi-slack,884655,@pulumi/slack,https://www.pulumi.com,git+https://github.com/pulumi/pulumi-slack.git,483797,pulumi-slack,https://pypi.org/project/pulumi-slack/,https://github.com/pulumi/pulumi-slack
github.com/pulumi/pulumi-sumologic,651931,github.com/pulumi/pulumi-sumologic/sdk,https://github.com/pulumi/pulumi-sumologic,https://github.com/pulumi/pulumi-sumologic,546818,com.pulumi:sumologic,https://github.com/pulumi/pulumi-sumologic,https://github.com/pulumi/pulumi-sumologic,884661,@pulumi/sumologic,https://pulumi.io,git+https://github.com/pulumi/pulumi-sumologic.git,483810,pulumi-sumologic,https://pypi.org/project/pulumi-sumologic/,https://github.com/pulumi/pulumi-sumologic
github.com/dontirun/state-machine-semaphore,658842,github.com/dontirun/state-machine-semaphore,https://github.com/dontirun/state-machine-semaphore,https://github.com/dontirun/state-machine-semaphore,400368,io.github.dontirun:statemachinesemaphore,https://github.com/dontirun/state-machine-semaphore.git,https://github.com/dontirun/state-machine-semaphore.git,310614,@dontirun/state-machine-semaphore,https://github.com/dontirun/state-machine-semaphore#readme,git+https://github.com/dontirun/state-machine-semaphore.git,618459,state-machine-semaphore,https://github.com/dontirun/state-machine-semaphore.git,https://github.com/dontirun/state-machine-semaphore.git
github.com/pulumi/pulumi-confluentcloud,1662678,github.com/pulumi/pulumi-confluentcloud/sdk/v2,https://github.com/pulumi/pulumi-confluentcloud,https://github.com/pulumi/pulumi-confluentcloud,546885,com.pulumi:confluentcloud,https://github.com/pulumi/pulumi-confluentcloud,https://github.com/pulumi/pulumi-confluentcloud,884572,@pulumi/confluentcloud,https://www.pulumi.com,git+https://github.com/pulumi/pulumi-confluentcloud.git,483645,pulumi-confluentcloud,https://pypi.org/project/pulumi-confluentcloud/,https://github.com/pulumi/pulumi-confluentcloud
github.com/oven-sh/bun,660689,github.com/oven-sh/bun,https://github.com/oven-sh/bun,https://github.com/oven-sh/bun,138163,org.mvnpm.at.oven:bun-linux-x64,https://bun.com,https://github.com/oven-sh/bun,3294360,strongly-typed-test,https://bun.sh,git+https://github.com/oven-sh/bun.git,489746,pybun,https://pypi.org/project/pybun/,https://github.com/oven-sh/bun
github.com/cdklabs/cdk-dynamo-table-viewer,666980,github.com/cdklabs/cdk-dynamo-table-viewer,https://github.com/cdklabs/cdk-dynamo-table-viewer,https://github.com/cdklabs/cdk-dynamo-table-viewer,651379,com.github.eladb:cdk-dynamo-table-view,https://github.com/cdklabs/cdk-dynamo-table-viewer.git,https://github.com/cdklabs/cdk-dynamo-table-viewer.git,1536796,cdk-dynamo-table-viewer,https://github.com/cdklabs/cdk-dynamo-table-viewer#readme,git+https://github.com/cdklabs/cdk-dynamo-table-viewer.git,82970,cdk-dynamo-table-view,https://github.com/cdklabs/cdk-dynamo-table-viewer.git,https://github.com/cdklabs/cdk-dynamo-table-viewer.git
github.com/pulumi/pulumi-kubernetes-ingress-nginx,675401,github.com/pulumi/pulumi-kubernetes-ingress-nginx/sdk,https://github.com/pulumi/pulumi-kubernetes-ingress-nginx,https://github.com/pulumi/pulumi-kubernetes-ingress-nginx,546854,com.pulumi:kubernetes-ingress-nginx,https://github.com/pulumi/pulumi-kubernetes-ingress-nginx,https://github.com/pulumi/pulumi-kubernetes-ingress-nginx,884615,@pulumi/kubernetes-ingress-nginx,https://pulumi.io,git+https://github.com/pulumi/pulumi-kubernetes-ingress-nginx.git,483717,pulumi-kubernetes-ingress-nginx,https://pypi.org/project/pulumi-kubernetes-ingress-nginx/,https://github.com/pulumi/pulumi-kubernetes-ingress-nginx
github.com/openapitools/openapi-generator,980305,github.com/openapitools/openapi-generator/samples/openapi3/server/petstore/go,https://github.com/openapitools/openapi-generator,https://github.com/openapitools/openapi-generator,756928,ai.fideo:client-java,https://github.com/openapitools/openapi-generator,https://github.com/openapitools/openapi-generator,2659913,ng-metacopier-api,https://metacopier.io/,git+https://github.com/openapitools/openapi-generator.git,528345,python-openapi-generator-cli-jar,https://github.com/OpenAPITools/openapi-generator,https://github.com/OpenAPITools/openapi-generator
github.com/cdktf/cdktf-provider-docker,689594,github.com/cdktf/cdktf-provider-docker,https://github.com/cdktf/cdktf-provider-docker,https://github.com/cdktf/cdktf-provider-docker,607688,com.hashicorp:cdktf-provider-docker,https://github.com/cdktf/cdktf-provider-docker.git,https://github.com/cdktf/cdktf-provider-docker.git,190052,@cdktf/provider-docker,https://github.com/cdktf/cdktf-provider-docker#readme,git+https://github.com/cdktf/cdktf-provider-docker.git,83175,cdktf-cdktf-provider-docker,https://github.com/cdktf/cdktf-provider-docker.git,https://github.com/cdktf/cdktf-provider-docker.git
github.com/cdktf/cdktf-provider-google,700923,github.com/cdktf/cdktf-provider-google,https://github.com/cdktf/cdktf-provider-google,https://github.com/cdktf/cdktf-provider-google,607684,com.hashicorp:cdktf-provider-google,https://github.com/cdktf/cdktf-provider-google.git,https://github.com/cdktf/cdktf-provider-google.git,190057,@cdktf/provider-google,https://github.com/cdktf/cdktf-provider-google#readme,git+https://github.com/cdktf/cdktf-provider-google.git,83179,cdktf-cdktf-provider-google,https://github.com/cdktf/cdktf-provider-google.git,https://github.com/cdktf/cdktf-provider-google.git
github.com/pulumi/pulumi-std,838561,github.com/pulumi/pulumi-std/sdk,https://github.com/pulumi/pulumi-std,https://github.com/pulumi/pulumi-std,546819,com.pulumi:std,https://github.com/pulumi/pulumi-std,https://github.com/pulumi/pulumi-std,884659,@pulumi/std,https://github.com/pulumi/pulumi-std,git+https://github.com/pulumi/pulumi-std.git,483807,pulumi-std,https://github.com/pulumi/pulumi-std,https://github.com/pulumi/pulumi-std
github.com/cdklabs/cdk-codepipeline-extensions,849547,github.com/cdklabs/cdk-codepipeline-extensions,https://github.com/cdklabs/cdk-codepipeline-extensions,https://github.com/cdklabs/cdk-codepipeline-extensions,407542,io.github.cdklabs:cdk-codepipeline-extensions,https://github.com/cdklabs/cdk-codepipeline-extensions.git,https://github.com/cdklabs/cdk-codepipeline-extensions.git,189270,@cdklabs/cdk-codepipeline-extensions,https://github.com/cdklabs/cdk-codepipeline-extensions#readme,git+https://github.com/cdklabs/cdk-codepipeline-extensions.git,83053,cdklabs.codepipeline-extensions,https://github.com/cdklabs/cdk-codepipeline-extensions.git,https://github.com/cdklabs/cdk-codepipeline-extensions.git
github.com/cdktf/cdktf-provider-azurerm,713313,github.com/cdktf/cdktf-provider-azurerm,https://github.com/cdktf/cdktf-provider-azurerm,https://github.com/cdktf/cdktf-provider-azurerm,607699,com.hashicorp:cdktf-provider-azurerm,https://github.com/cdktf/cdktf-provider-azurerm.git,https://github.com/cdktf/cdktf-provider-azurerm.git,190041,@cdktf/provider-azurerm,https://github.com/cdktf/cdktf-provider-azurerm#readme,git+https://github.com/cdktf/cdktf-provider-azurerm.git,83164,cdktf-cdktf-provider-azurerm,https://github.com/cdktf/cdktf-provider-azurerm.git,https://github.com/cdktf/cdktf-provider-azurerm.git
github.com/cdklabs/awscdk-asset-kubectl,729750,github.com/cdklabs/awscdk-asset-kubectl,https://github.com/cdklabs/awscdk-asset-kubectl,https://github.com/cdklabs/awscdk-asset-kubectl,20932,software.amazon.awscdk:cdk-asset-kubectl-v20,https://github.com/cdklabs/awscdk-asset-kubectl#readme,https://github.com/cdklabs/awscdk-asset-kubectl.git,120894,@aws-cdk/lambda-layer-kubectl-v34,https://github.com/cdklabs/awscdk-asset-kubectl#readme,git+https://github.com/cdklabs/awscdk-asset-kubectl.git,45135,aws-cdk.lambda-layer-kubectl-v34,https://github.com/cdklabs/awscdk-asset-kubectl#readme,https://github.com/cdklabs/awscdk-asset-kubectl.git
github.com/mlflow/mlflow,735880,github.com/mlflow/mlflow,https://github.com/mlflow/mlflow,https://github.com/mlflow/mlflow,142795,org.mlflow:mlflow-parent,http://mlflow.org,http://github.com/mlflow/mlflow/tree/master,2547158,mlflow-vercel,https://mlflow.org/,git+https://github.com/mlflow/mlflow.git,540569,qubole-ml,https://mlflow.org/,https://github.com/mlflow/mlflow
github.com/pulumi/pulumi-wavefront,1018352,github.com/pulumi/pulumi-wavefront/sdk/v3,https://github.com/pulumi/pulumi-wavefront,https://github.com/pulumi/pulumi-wavefront,546811,com.pulumi:wavefront,https://github.com/pulumi/pulumi-wavefront,https://github.com/pulumi/pulumi-wavefront,884671,@pulumi/wavefront,https://pulumi.io,git+https://github.com/pulumi/pulumi-wavefront.git,483873,pulumi-wavefront,https://pypi.org/project/pulumi-wavefront/,https://github.com/pulumi/pulumi-wavefront
github.com/mrgrain/cdk-esbuild,755953,github.com/mrgrain/cdk-esbuild,https://github.com/mrgrain/cdk-esbuild,https://github.com/mrgrain/cdk-esbuild,375509,io.github.mrgrain:cdkesbuild,https://github.com/mrgrain/cdk-esbuild,https://github.com/mrgrain/cdk-esbuild,738807,@mrgrain/cdk-esbuild,https://github.com/mrgrain/cdk-esbuild,git+https://github.com/mrgrain/cdk-esbuild.git,374189,mrgrain.cdk-esbuild,https://github.com/mrgrain/cdk-esbuild,https://github.com/mrgrain/cdk-esbuild
github.com/highlight/highlight,836914,github.com/highlight/highlight/backend,https://github.com/highlight/highlight,https://github.com/highlight/highlight,339096,io.highlight:highlight,https://github.com/highlight/highlight,https://github.com/highlight/highlight/tree/main,473059,@highlight-run/chrome,https://github.com/highlight/highlight#readme,,264248,highlight-io,https://pypi.org/project/highlight-io/,https://github.com/highlight/highlight
github.com/cdktf/cdktf-provider-tls,791629,github.com/cdktf/cdktf-provider-tls,https://github.com/cdktf/cdktf-provider-tls,https://github.com/cdktf/cdktf-provider-tls,607655,com.hashicorp:cdktf-provider-tls,https://github.com/cdktf/cdktf-provider-tls.git,https://github.com/cdktf/cdktf-provider-tls.git,190088,@cdktf/provider-tls,https://github.com/cdktf/cdktf-provider-tls#readme,git+https://github.com/cdktf/cdktf-provider-tls.git,83209,cdktf-cdktf-provider-tls,https://github.com/cdktf/cdktf-provider-tls.git,https://github.com/cdktf/cdktf-provider-tls.git
github.com/cdktf/cdktf-provider-postgresql,794097,github.com/cdktf/cdktf-provider-postgresql,https://github.com/cdktf/cdktf-provider-postgresql,https://github.com/cdktf/cdktf-provider-postgresql,607663,com.hashicorp:cdktf-provider-postgresql,https://github.com/cdktf/cdktf-provider-postgresql.git,https://github.com/cdktf/cdktf-provider-postgresql.git,190078,@cdktf/provider-postgresql,https://github.com/cdktf/cdktf-provider-postgresql#readme,git+https://github.com/cdktf/cdktf-provider-postgresql.git,83201,cdktf-cdktf-provider-postgresql,https://github.com/cdktf/cdktf-provider-postgresql.git,https://github.com/cdktf/cdktf-provider-postgresql.git
github.com/cdklabs/cdk-ecs-codedeploy,799187,github.com/cdklabs/cdk-ecs-codedeploy,https://github.com/cdklabs/cdk-ecs-codedeploy,https://github.com/cdklabs/cdk-ecs-codedeploy,407537,io.github.cdklabs:cdk-ecs-codedeploy,https://github.com/cdklabs/cdk-ecs-codedeploy,https://github.com/cdklabs/cdk-ecs-codedeploy,189272,@cdklabs/cdk-ecs-codedeploy,https://github.com/cdklabs/cdk-ecs-codedeploy#readme,git+https://github.com/cdklabs/cdk-ecs-codedeploy.git,83054,cdklabs.ecs-codedeploy,https://github.com/cdklabs/cdk-ecs-codedeploy,https://github.com/cdklabs/cdk-ecs-codedeploy
github.com/equinix/pulumi-equinix,915342,github.com/equinix/pulumi-equinix/sdk,https://github.com/equinix/pulumi-equinix,https://github.com/equinix/pulumi-equinix,675316,com.equinix.pulumi:equinix,https://github.com/equinix/pulumi-equinix,https://github.com/equinix/pulumi-equinix,351883,@equinix-labs/pulumi-equinix,https://deploy.equinix.com/,git+https://github.com/equinix/pulumi-equinix.git,483668,pulumi-equinix,https://deploy.equinix.com/,https://github.com/equinix/pulumi-equinix
github.com/cdklabs/cdk-docker-image-deployment,803659,github.com/cdklabs/cdk-docker-image-deployment,https://github.com/cdklabs/cdk-docker-image-deployment,https://github.com/cdklabs/cdk-docker-image-deployment,407540,io.github.cdklabs:cdk-docker-image-deployment,https://github.com/cdklabs/cdk-docker-image-deployment#readme,https://github.com/cdklabs/cdk-docker-image-deployment.git,1536790,cdk-docker-image-deployment,https://github.com/cdklabs/cdk-docker-image-deployment#readme,git+https://github.com/cdklabs/cdk-docker-image-deployment.git,82969,cdk-docker-image-deployment,https://github.com/cdklabs/cdk-docker-image-deployment#readme,https://github.com/cdklabs/cdk-docker-image-deployment.git
github.com/konfig-dev/splitit-onboarding-sdks,804225,github.com/konfig-dev/splitit-onboarding-sdks/go,https://github.com/konfig-dev/splitit-onboarding-sdks,https://github.com/konfig-dev/splitit-onboarding-sdks,586419,com.konfigthis:splitit-onboarding-java-sdk,https://github.com/konfig-dev/splitit-onboarding-sdks/tree/main/java,https://github.com/konfig-dev/splitit-onboarding-sdks/tree/main/java,3259789,splitit-onboarding-typescript-sdk,https://github.com/konfig-dev/splitit-onboarding-sdks/tree/main#readme,git+https://github.com/konfig-dev/splitit-onboarding-sdks.git#main,611506,splitit-onboarding-python-sdk,https://github.com/konfig-dev/splitit-onboarding-sdks/tree/main/python,https://github.com/konfig-dev/splitit-onboarding-sdks/tree/main/python
github.com/konfig-dev/splitit-sdks,805122,github.com/konfig-dev/splitit-sdks,https://github.com/konfig-dev/splitit-sdks,https://github.com/konfig-dev/splitit-sdks,586420,com.konfigthis:splitit-java-sdk,https://github.com/konfig-dev/splitit-sdks/tree/main/java,https://github.com/konfig-dev/splitit-sdks/tree/main/java,3259793,splitit-typescript-sdk,https://github.com/konfig-dev/splitit-sdks/tree/main#readme,git+https://github.com/konfig-dev/splitit-sdks.git#main,611507,splitit-python-sdk,https://github.com/konfig-dev/splitit-sdks/tree/main/python,https://github.com/konfig-dev/splitit-sdks/tree/main/python
github.com/cdktf/cdktf-provider-vsphere,807364,github.com/cdktf/cdktf-provider-vsphere,https://github.com/cdktf/cdktf-provider-vsphere,https://github.com/cdktf/cdktf-provider-vsphere,607652,com.hashicorp:cdktf-provider-vsphere,https://github.com/cdktf/cdktf-provider-vsphere.git,https://github.com/cdktf/cdktf-provider-vsphere.git,190091,@cdktf/provider-vsphere,https://github.com/cdktf/cdktf-provider-vsphere#readme,git+https://github.com/cdktf/cdktf-provider-vsphere.git,83212,cdktf-cdktf-provider-vsphere,https://github.com/cdktf/cdktf-provider-vsphere.git,https://github.com/cdktf/cdktf-provider-vsphere.git
github.com/eligrey/filesaver.js,810950,github.com/eligrey/filesaver.js,https://github.com/eligrey/filesaver.js,https://github.com/eligrey/filesaver.js,136079,org.mvnpm:file-saver,https://github.com/eligrey/FileSaver.js#readme,https://github.com/eligrey/FileSaver.js,2051231,ginni-file-saver,https://github.com/eligrey/FileSaver.js#readme,git+https://github.com/eligrey/FileSaver.js.git,712810,xstatic-filesaver,https://github.com/eligrey/FileSaver.js,https://github.com/eligrey/FileSaver.js
