Normalized_URL,Crates_ID,Crates_Name,Crates_Homepage,Crates_Repo,NPM_ID,NPM_Name,NPM_Homepage,NPM_Repo
github.com/ideal-lab5/etf-sdk,137041,etf-crypto-primitives,https://idealabs.network,https://github.com/ideal-lab5/etf-sdk,1889502,etf-sdk,https://idealabs.network,git+https://github.com/ideal-lab5/etf-sdk.git
github.com/andykswong/munum,122441,munum,https://github.com/andykswong/munum,https://github.com/andykswong/munum,2589515,munum,https://github.com/andykswong/munum,git+https://github.com/andykswong/munum.git
github.com/yukim/cqlparser,122466,cqlparser,https://github.com/yukim/cqlparser,https://github.com/yukim/cqlparser,1244491,@yukim/cqlparser,https://github.com/yukim/cqlparser,git+https://github.com/yukim/cqlparser.git
github.com/codeart1st/mvt-reader,122658,mvt-reader,,https://github.com/codeart1st/mvt-reader,2592918,mvt-reader,https://github.com/codeart1st/mvt-reader#readme,git+https://github.com/codeart1st/mvt-reader.git
github.com/start9labs/emver-rs,122983,emver,,https://github.com/Start9Labs/emver-rs,1037185,@start9labs/emver,https://github.com/Start9Labs/emver-rs#readme,git+https://github.com/Start9Labs/emver-rs.git
github.com/102/eleventy,122990,eleventy,https://github.com/102/eleventy,https://github.com/102/eleventy.git,2977330,react-eleventy,https://github.com/102/eleventy#readme,git+ssh://git@github.com/102/eleventy.git
github.com/noislabs/nois,123526,nois,,https://github.com/noislabs/nois,2715088,nois-js,https://github.com/noislabs/nois#readme,git+https://github.com/noislabs/nois.git
github.com/step-flow/stepflow-wasm,123883,stepflow-wasm,https://stepflow.dev,https://github.com/step-flow/stepflow-wasm,3280984,stepflow-wasm,https://stepflow.dev,git+https://github.com/step-flow/stepflow-wasm.git
github.com/solana-foundation/solana-record-service,123990,solana-record-service-client,,https://github.com/solana-foundation/solana-record-service,3266802,srs-lib,https://github.com/solana-foundation/solana-record-service#readme,git+ssh://git@github.com/solana-foundation/solana-record-service.git
github.com/dprint/dprint-plugin-ruff,124113,dprint-plugin-ruff,https://github.com/dprint/dprint-plugin-ruff,https://github.com/dprint/dprint-plugin-ruff,313609,@dprint/ruff,https://github.com/dprint/dprint-plugin-ruff#readme,git+https://github.com/dprint/dprint-plugin-ruff.git
github.com/d4hines/flamingo,124199,flamingo,,https://github.com/d4hines/flamingo/,1964204,flamingo-runtime,,https://github.com/d4hines/flamingo.git
github.com/dprint/dprint-plugin-sql,124239,dprint-plugin-sql,https://github.com/dprint/dprint-plugin-sql,https://github.com/dprint/dprint-plugin-sql,313610,@dprint/sql,https://github.com/dprint/dprint-plugin-sql#readme,git+https://github.com/dprint/dprint-plugin-sql.git
github.com/michaelangeloio/does-it-throw,129710,does-it-throw,https://github.com/michaelangeloio/does-it-throw/blob/main/readme.md,https://github.com/michaelangeloio/does-it-throw,1769667,does-it-throw-lsp,https://github.com/michaelangeloio/does-it-throw#readme,git+https://github.com/michaelangeloio/does-it-throw.git
github.com/sarahghp/darkness,124839,darkness-check,,https://github.com/sarahghp/darkness,1704568,darkness-check,https://github.com/sarahghp/darkness#readme,git+https://github.com/sarahghp/darkness.git
github.com/scpwiki/wikijump,125709,deepwell,,https://github.com/scpwiki/wikijump/tree/develop/deepwell,1207858,@wikijump/util,https://github.com/scpwiki/wikijump/tree/develop/client/modules/util,git+https://github.com/scpwiki/wikijump.git
github.com/markusjx/datagen,126221,datagen-rs-progress-plugin,,https://github.com/MarkusJx/datagen,1708325,datagen-rs-types,https://github.com/MarkusJx/datagen#readme,git+https://github.com/MarkusJx/datagen.git
github.com/genauai/kernel,125812,genauai-kernel,,https://github.com/genauai/kernel,2020298,genauai-kernel,https://genau.ai,git+https://github.com/genauai/kernel.git
github.com/alfianlensundev/tauri-plugin-printer,147847,adao99-tauri-plugin-printer,https://crates.io/crates/tauri-plugin-printer,https://github.com/alfianlensundev/tauri-plugin-printer,3346838,tauri-plugin-printer,https://github.com/alfianlensundev/tauri-plugin-printer#readme,git+https://github.com/alfianlensundev/tauri-plugin-printer.git
github.com/hghimself/dada,126549,dada-poem-generator,,https://github.com/HGHimself/dada,1699086,dada-poem-generator,https://github.com/HGHimself/dada#readme,git+https://github.com/HGHimself/dada.git
github.com/takahirox/riscv-rust,126774,riscv_emu_rust,https://github.com/takahirox/riscv-rust,https://github.com/takahirox/riscv-rust,3097212,riscv_emu_rust_wasm,https://github.com/takahirox/riscv-rust/tree/master/wasm/npm,
github.com/noandrea/costoflife-rs,127884,costoflife,https://thecostof.life,https://github.com/noandrea/costoflife-rs,1639603,costoflife,https://thecostof.life,git+https://github.com/noandrea/costoflife-rs.git
github.com/balena-io-modules/balena-temen,127902,balena-temen,,https://github.com/balena-io-modules/balena-temen/,1428656,balena-temen,https://github.com/balena-io-modules/balena-temen#readme,git+https://github.com/balena-io-modules/balena-temen.git
github.com/ruvnet/midstream,142570,midstreamer-strange-loop,,https://github.com/ruvnet/midstream,1308144,aidefense,https://ruv.io/aimds,git+https://github.com/ruvnet/midstream.git
github.com/suhailphotos/rillio,128704,rillio,https://github.com/suhailphotos/rillio,https://github.com/suhailphotos/rillio,1052901,@suhailphotos/rillio,https://github.com/suhailphotos/rillio,git+https://github.com/suhailphotos/rillio.git
github.com/wingdust/color_hash,128715,color_hash,,https://github.com/WingDust/color_hash,1209448,@wingdust/color_hash,https://github.com/WingDust/color_hash#readme,git+https://github.com/WingDust/color_hash.git
github.com/zuyumi/compiler-course-helper,128850,compiler-course-helper,,https://github.com/zuyumi/compiler-course-helper,1270937,@zuyumi/compiler-course-helper,https://github.com/zuyumi/compiler-course-helper#readme,git+https://github.com/zuyumi/compiler-course-helper.git
github.com/jwir3/cratchit,128893,cratchit,,https://www.github.com/jwir3/cratchit,1652072,cratchit,,https://www.github.com/jwir3/cratchit
github.com/maru0137/dq3sim,129607,dq3,,https://github.com/Maru0137/dq3sim,1784169,dq3,https://github.com/Maru0137/dq3sim#readme,git+https://github.com/Maru0137/dq3sim.git
github.com/nftt-studio/nftmart-telemetry,129944,nftmart-telemetry,,https://github.com/nftt-studio/nftmart-telemetry,768817,@nftmart/telemetry,https://github.com/NFTT-studio/nftmart-telemetry#readme,git+https://github.com/NFTT-studio/nftmart-telemetry.git
github.com/jhoobergs/dvi2html-rs,130068,dvi2html,,https://github.com/jhoobergs/dvi2html-rs/tree/master/crate,1802875,dvi2html-wasm,,https://github.com/jhoobergs/dvi2html-rs/tree/master/wasm
github.com/nervosnetwork/ckb-light-client,130344,ckb-light-client,https://github.com/nervosnetwork/ckb-light-client,https://github.com/nervosnetwork/ckb-light-client,761807,@nervosnetwork/ckb-light-client-js,https://github.com/nervosnetwork/ckb-light-client#readme,git+https://github.com/nervosnetwork/ckb-light-client.git
github.com/jdrouet/mrml,207909,mrml-wasm,,https://github.com/jdrouet/mrml/,2579009,mrml,https://github.com/jdrouet/mrml#readme,git+https://github.com/jdrouet/mrml.git
github.com/kbartush/ci-testing,130516,ci-testing-kbartush,https://github.com/,https://github.com/kbartush/ci-testing,1562423,ci-testing-kbartush,https://github.com/kbartush/ci-testing#readme,git+ssh://git@github.com/kbartush/ci-testing.git
github.com/asarua/trvon,130609,trvon,https://github.com/Asarua/trvon,https://github.com/Asarua/trvon,1119592,@trvon/win32-x64,https://github.com/Asarua/trvon#readme,git+https://github.com/Asarua/trvon.git
github.com/katex-rs/katex-rs,131180,katex-rs,,https://github.com/katex-rs/katex-rs,2331784,katex-rs,https://github.com/katex-rs/katex-rs#readme,git+https://github.com/katex-rs/katex-rs.git
github.com/maksugr/text-to-sounds,131749,text-to-sounds,https://github.com/maksugr/text-to-sounds,https://github.com/maksugr/text-to-sounds,3396151,text-to-sounds,https://github.com/maksugr/text-to-sounds,git+https://github.com/maksugr/text-to-sounds.git
github.com/1chisensei/is-railway,131826,is-railway,https://github.com/1chiSensei/is-railway/tree/main/packages/rust,https://github.com/1chiSensei/is-railway,2248715,is-railway,https://github.com/1chiSensei/is-railway/tree/main/packages/node,1chiSensei/is-railway
github.com/blueblazin/giron,132075,giron,https://github.com/BlueBlazin/giron,https://github.com/BlueBlazin/giron,2051589,giron-wasm,https://github.com/BlueBlazin/giron,git+https://github.com/BlueBlazin/giron.git
github.com/whoan/fixparser,132702,fixparser,https://github.com/whoan/fixparser,https://github.com/whoan/fixparser,1206797,@whoan/fixparser,https://github.com/whoan/fixparser,git+https://github.com/whoan/fixparser.git
github.com/h-a-n-a/magic-string-rs,133106,magic_string,,https://github.com/h-a-n-a/magic-string-rs,2469398,magic-string-rs-win32-x64-msvc,https://github.com/h-a-n-a/magic-string-rs#readme,git+ssh://git@github.com/h-a-n-a/magic-string-rs.git
github.com/saber-hq/pool-manager,133205,pools,https://saber.so,https://github.com/saber-hq/pool-manager,956910,@saberhq/pool-manager,https://saber.so,git+https://github.com/saber-hq/pool-manager.git
github.com/metaplex-foundation/mpl-bubblegum,133849,mpl-bubblegum,,https://github.com/metaplex-foundation/mpl-bubblegum,704423,@metaplex-foundation/spl-account-compression,https://metaplex.com,git+https://github.com/metaplex-foundation/mpl-bubblegum.git
github.com/ishape-rust/ishape-js,133914,i_shape_js,,https://github.com/iShape-Rust/iShape-js,2250474,ishape_wasm,https://github.com/iShape-Rust/iShape-js#readme,git+https://github.com/iShape-Rust/iShape-js.git
github.com/erikjuhani/droll,134656,droll-cli,,https://github.com/erikjuhani/droll,316377,@droll/wasm,https://github.com/erikjuhani/droll#readme,git+https://github.com/erikjuhani/droll.git
github.com/lit-protocol/js-sdk,134101,lit-utilities-wasm,https://github.com/LIT-Protocol/js-sdk,https://github.com/LIT-Protocol/js-sdk,2299867,js-sdk-v3-test-encryption,https://github.com/Lit-Protocol/js-sdk,git+https://github.com/LIT-Protocol/js-sdk.git
github.com/tribecahq/permalock,134144,permalock,https://tribeca.so,https://github.com/TribecaHQ/permalock,1115455,@tribecahq/permalock,https://tribeca.so,git@github.com:TribecaHQ/permalock.git
github.com/usualoma/rust-mtml-parser,135480,mtml-parser,,https://github.com/usualoma/rust-mtml-parser,2582995,mtml-parser,https://github.com/usualoma/rust-mtml-parser#readme,git+https://github.com/usualoma/rust-mtml-parser.git
github.com/aschampion/n5-wasm,135745,n5-wasm,,https://github.com/aschampion/n5-wasm,2614260,n5-wasm,https://github.com/aschampion/n5-wasm#readme,git+https://github.com/aschampion/n5-wasm.git
github.com/peermaps/eyros,135883,eyros,https://github.com/peermaps/eyros,https://github.com/peermaps/eyros,1916603,eyros,https://github.com/peermaps/eyros#readme,git://github.com/peermaps/eyros.git
github.com/tree-sitter/tree-sitter-tsq,136870,tree-sitter-tsq,,https://github.com/tree-sitter/tree-sitter-tsq,3443129,tree-sitter-tsq,https://github.com/tree-sitter/tree-sitter-tsq#readme,git+https://github.com/tree-sitter/tree-sitter-tsq.git
github.com/disrupted/dprint-plugin-css,136966,dprint-plugin-css,,https://github.com/disrupted/dprint-plugin-css,1783946,dprint-plugin-css,https://github.com/disrupted/dprint-plugin-css#readme,git+https://github.com/disrupted/dprint-plugin-css.git
github.com/bpierre/esbuild-config,137066,esbuild-config,,https://github.com/bpierre/esbuild-config,1867786,esbuild-config-windows-64,https://github.com/bpierre/esbuild-config#readme,git+https://github.com/bpierre/esbuild-config.git
github.com/tkanx/bio-forge,137246,bio-forge,,https://github.com/TKanX/bio-forge,1459579,bio-forge-wasm,https://github.com/TKanX/bio-forge#readme,git+https://github.com/TKanX/bio-forge.git
github.com/zeit/now-builders,137349,now_lambda,https://github.com/zeit/now-builders,https://github.com/zeit/now-builders,3120082,ruby-builder,https://github.com/zeit/now-builders#readme,git+https://github.com/zeit/now-builders.git
github.com/jamsocket/jamsocket,137640,jamsocket-api,,https://github.com/jamsocket/jamsocket,2265927,jamsocket,https://github.com/jamsocket/jamsocket,
github.com/allfeat/allfeat-sdk,200584,allfeat-midds,https://allfeat.org,https://github.com/Allfeat/allfeat-sdk,65618,@allfeat/midds,https://allfeat.org,git+https://github.com/Allfeat/allfeat-sdk.git
github.com/xiangpenghao/pibench-output-parser,138155,pibench-parser,,https://github.com/XiangpengHao/pibench-output-parser,2840350,pibench-parser,https://github.com/XiangpengHao/pibench-output-parser#readme,git+https://github.com/XiangpengHao/pibench-output-parser.git
github.com/simhyeon/gcalc,138185,gcalc,https://github.com/simhyeon/gcalc,https://github.com/simhyeon/gcalc,90048,@aracus755/gcalc,https://github.com/simhyeon/gcalc,git+https://github.com/simhyeon/gcalc.git
github.com/calebmer/accelerate,138577,db-accelerate,https://github.com/calebmer/accelerate,https://github.com/calebmer/accelerate.git,1284508,accelerate,https://github.com/calebmer/accelerate#readme,git+https://github.com/calebmer/accelerate.git
github.com/colelawrence/enum-ts,138833,enum-ts,,https://github.com/colelawrence/enum-ts,1856934,enum-ts-lib,https://github.com/colelawrence/enum-ts#readme,git+https://github.com/colelawrence/enum-ts.git
github.com/grtlr/mbd-wasm,139363,mbd,https://github.com/grtlr/mbd-wasm,https://github.com/grtlr/mbd-wasm,2500087,mbd-wasm,https://github.com/grtlr/mbd-wasm,git+https://github.com/grtlr/mbd-wasm.git
github.com/jinxdash/prettier-plugin-rust,139581,prettier,,https://github.com/jinxdash/prettier-plugin-rust,2883086,prettier-plugin-rust,https://github.com/jinxdash/prettier-plugin-rust#readme,git+https://github.com/jinxdash/prettier-plugin-rust.git
github.com/rust-iso/rust_iso4217,139741,rust_iso4217,,https://github.com/rust-iso/rust_iso4217,3124386,rust_iso4217,https://github.com/rust-iso/rust_iso4217#readme,git+https://github.com/rust-iso/rust_iso4217.git
github.com/acrisci/i3-style,139873,i3-style,,https://github.com/acrisci/i3-style,2193421,i3-style,https://github.com/acrisci/i3-style,git+https://github.com/acrisci/i3-style.git
github.com/vales98/xlsx-diff,140125,xlsx-diff,,https://github.com/vales98/xlsx-diff,3681394,xlsx-tool-wasm,https://github.com/vales98/xlsx-diff#readme,git+https://github.com/vales98/xlsx-diff.git
github.com/brodo/json_env,140178,json_env,https://github.com/brodo/json_env,https://github.com/brodo/json_env.git,169035,@brodo/json_env,https://github.com/brodo/json_env#readme,git+https://github.com/brodo/json_env.git
github.com/thatgurkangurk/bf,140398,yabfr,https://github.com/thatgurkangurk/bf,https://github.com/thatgurkangurk/bf,3691757,yabfr,https://github.com/thatgurkangurk/bf,git+https://github.com/thatgurkangurk/bf.git
github.com/jacobtread/chemic,140448,chemic,,https://github.com/jacobtread/chemic,562517,@jacobtread/chemic,https://github.com/jacobtread/chemic,git+https://github.com/jacobtread/chemic.git
github.com/jordyfontoura/np,140457,np-cli,,https://github.com/jordyfontoura/np,611244,@kitlib/np,https://github.com/jordyfontoura/np#readme,git+https://github.com/jordyfontoura/np.git
github.com/vercre/vercre,141096,vercre-vp,https://vercre.io,https://github.com/vercre/vercre,1167035,@vercre/vercre-wallet,https://vercre.io,git+https://github.com/vercre/vercre.git
github.com/project-arete/sdk,140753,arete-sdk,https://padi.io,https://github.com/project-arete/sdk.git,1369673,arete-sdk,https://github.com/project-arete/sdk#readme,git+https://github.com/project-arete/sdk.git
github.com/rectalogic/mediafx-frameserver,140822,mediafx,,https://github.com/rectalogic/mediafx-frameserver,697737,@mediafx/client-win32-x64-msvc,https://github.com/rectalogic/mediafx-frameserver#readme,git+https://github.com/rectalogic/mediafx-frameserver.git
github.com/fidenz/fi_digital_signatures,140907,fi-digital-signatures,,https://github.com/Fidenz/fi_digital_signatures,1945305,fi-digital-signatures,https://github.com/Fidenz/fi_digital_signatures#readme,git+https://github.com/Fidenz/fi_digital_signatures.git
github.com/storm-software/storm-ops,212691,storm-config,https://stormsoftware.com,https://github.com/storm-software/storm-ops,2859529,pnpm-plugin-storm-software,https://github.com/storm-software/storm-ops#readme,git+https://github.com/storm-software/storm-ops.git
github.com/monakki/jup-perps-client,141075,jup-perps-client,,https://github.com/monakki/jup-perps-client,2316658,jup-perps-client,https://github.com/monakki/jup-perps-client#readme,git+https://github.com/monakki/jup-perps-client.git
github.com/shiron-apps/shiron,141352,shiron,https://github.com/shiron-apps/shiron,https://github.com/shiron-apps/shiron,3193231,shiron,https://github.com/shiron-apps/shiron#readme,git+https://github.com/shiron-apps/shiron.git
github.com/dax-dot-gay/tauri-plugin-polodb,141445,tauri-plugin-polodb,https://github.com/dax-dot-gay/tauri-plugin-polodb,https://github.com/dax-dot-gay/tauri-plugin-polodb,3346831,tauri-plugin-polodb-api,,https://github.com/dax-dot-gay/tauri-plugin-polodb
github.com/dfinity/vetkeys,141463,ic-vetkeys,https://github.com/dfinity/vetkeys/tree/main/backend/rs/ic_vetkeys,https://github.com/dfinity/vetkeys,293858,@dfinity/vetkeys,https://internetcomputer.org/docs/building-apps/network-features/vetkeys/introduction,git+https://github.com/dfinity/vetkeys.git
github.com/ninyawee/konjingjing,141523,konjingjing,,https://github.com/ninyawee/konjingjing,2360405,konjingjing-wasm,https://github.com/ninyawee/konjingjing#readme,git+https://github.com/ninyawee/konjingjing.git
github.com/dghilardi/reify,141570,reify,,https://github.com/dghilardi/reify,1857375,env-reify,https://github.com/dghilardi/reify,https://github.com/dghilardi/reify.git
github.com/objectiveai/objectiveai,148327,objectiveai,https://objective-ai.io,https://github.com/ObjectiveAI/objectiveai,2756556,objectiveai,https://github.com/ObjectiveAI/objectiveai#readme,git+https://github.com/ObjectiveAI/objectiveai.git
github.com/fltsci/tauri-plugin-profiling,141745,tauri-plugin-profiling,,https://github.com/fltsci/tauri-plugin-profiling,394693,@fltsci/tauri-plugin-profiling,https://github.com/fltsci/tauri-plugin-profiling#readme,git+https://github.com/fltsci/tauri-plugin-profiling.git
github.com/alibaba/font-toolkit,141756,fontkit,,https://github.com/alibaba/font-toolkit,1976077,fontkit-rs,https://github.com/alibaba/font-toolkit#readme,git+ssh://git@github.com/alibaba/font-toolkit.git
github.com/deepnest-next/node-calculatenfp,141781,deepnest-rust-minkowski,https://www.deepnest.net,https://github.com/deepnest-next/node-calculateNFP,281944,@deepnest/calculate-nfp,https://github.com/deepnest-next/node-calculateNFP#readme,git+https://github.com/deepnest-next/node-calculateNFP.git
github.com/specy/rooc,142108,rooc,https://rooc.specy.app,https://github.com/specy/rooc,1026695,@specy/rooc,https://github.com/Specy/rooc#readme,git+https://github.com/Specy/rooc.git
github.com/taiizor/tauri-plugin-media,142172,tauri-plugin-media,,https://github.com/Taiizor/tauri-plugin-media,3346808,tauri-plugin-media-api,https://github.com/Taiizor/tauri-plugin-media#readme,git+https://github.com/Taiizor/tauri-plugin-media.git
github.com/voixapp/tauri-plugin-hotkey,142269,tauri-plugin-hotkey,,https://github.com/voixapp/tauri-plugin-hotkey,1178727,@voixapp/tauri-plugin-hotkey,https://github.com/voixapp/tauri-plugin-hotkey#readme,git+https://github.com/voixapp/tauri-plugin-hotkey.git
github.com/patrickgunnar/nenyr,142282,nenyr,,https://github.com/patrickgunnar/nenyr,759897,@nenyr/core,https://github.com/patrickgunnar/nenyr#readme,git+https://github.com/patrickgunnar/nenyr.git
github.com/patrickgunnar/galadrielcss,142397,galadrielcss,,https://github.com/patrickgunnar/galadrielcss,2006078,galadrielcss,https://github.com/patrickgunnar/galadrielcss#readme,git+https://github.com/patrickgunnar/galadrielcss.git
github.com/rainbowatcher/qi,142510,qi-rs,https://github.com/rainbowatcher/qi#readme,https://github.com/rainbowatcher/qi,2922918,qi-js,https://github.com/rainbowatcher/qi#readme,git+https://github.com/rainbowatcher/qi.git
github.com/getsentry/sentry-release-parser,142593,sentry-release-parser,,https://github.com/getsentry/sentry-release-parser,986067,@sentry/release-parser,https://github.com/getsentry/sentry-release-parser,git://github.com/getsentry/sentry-release-parser.git
github.com/kevinrodriguez-io/magic-curves,142677,magic-curves,https://github.com/kevinrodriguez-io/magic-curves,https://github.com/kevinrodriguez-io/magic-curves,2469100,magic-curves-wasm,https://github.com/kevinrodriguez-io/magic-curves,git+https://github.com/kevinrodriguez-io/magic-curves.git
github.com/bonfida/sns-sdk,153044,sns-cli,https://www.sns.id/,https://github.com/Bonfida/sns-sdk,2067147,gns-sdk-kit,https://sns.guide,git+https://github.com/Bonfida/sns-sdk.git
github.com/fcjr/rcade,143555,rcade-plugin-input-classic,https://rcade.recurse.com,https://github.com/fcjr/RCade,2960641,rcade,https://github.com/fcjr/RCade#readme,git+https://github.com/fcjr/RCade.git
github.com/seokju-na/webview-bundle,206113,webview-bundle-protocol,,https://github.com/seokju-na/webview-bundle,1200206,@webview-bundle/publisher-github,https://github.com/seokju-na/webview-bundle,https://github.com/seokju-na/webview-bundle
github.com/metaplex-foundation/mpl-core,208259,mpl-core,,https://github.com/metaplex-foundation/mpl-core,2576903,mpl-hybrid-v2-binaries,https://metaplex.com,git+https://github.com/metaplex-foundation/mpl-core.git
github.com/helium/tuktuk,146794,tuktuk-crank-turner,https://github.com/helium/tuktuk,https://github.com/helium/tuktuk,468031,@helium/tuktuk-sdk,https://github.com/helium/tuktuk#readme,git+https://github.com/helium/tuktuk.git
github.com/matsdk/taurpc,183722,taurpc-macros,https://github.com/MatsDK/TauRPC,https://github.com/MatsDK/TauRPC,3346949,taurpc,https://github.com/MatsDK/TauRPC#readme,git+https://github.com/MatsDK/TauRPC.git
github.com/lucas-labs/coco,143191,rs-coco,https://github.com/lucas-labs/coco,https://github.com/lucas-labs/coco,664783,@lucas-labs/coco,https://github.com/lucas-labs/coco#readme,git+https://github.com/lucas-labs/coco.git
github.com/kristoferlund/ic-siws,143303,ic_siws,https://github.com/kristoferlund/ic-siws,https://github.com/kristoferlund/ic-siws,2195649,ic-use-siws-identity,https://github.com/kristoferlund/ic-siws,git+https://github.com/kristoferlund/ic-siws.git#main
github.com/hivellm/synap,143363,synap-sdk,,https://github.com/hivellm/synap,475688,@hivehub/synap,https://github.com/hivellm/synap#readme,git+https://github.com/hivellm/synap.git
github.com/ayangweb/tauri-plugin-windows-version,143464,tauri-plugin-windows-version,,https://github.com/ayangweb/tauri-plugin-windows-version,3346896,tauri-plugin-windows-version-api,https://github.com/ayangweb/tauri-plugin-windows-version#readme,git+https://github.com/ayangweb/tauri-plugin-windows-version.git
github.com/eliottwantz/komp,144284,komp,https://github.com/eliottwantz/komp,https://github.com/eliottwantz/komp,289501,@develiott/komp,https://github.com/eliottwantz/komp#readme,git+https://github.com/eliottwantz/komp.git
github.com/huakunshen/tauri-plugin-shellx,144438,tauri-plugin-shellx,,https://github.com/HuakunShen/tauri-plugin-shellx.git,3346860,tauri-plugin-shellx-api,https://github.com/HuakunShen/tauri-plugin-shellx#readme,git+https://github.com/HuakunShen/tauri-plugin-shellx.git
github.com/globalbusinessadvisors/llm-incident-manager,144456,llm-incident-manager,https://github.com/globalbusinessadvisors/llm-incident-manager,https://github.com/globalbusinessadvisors/llm-incident-manager,655916,@llm-dev-ops/llm-incident-manager,https://github.com/globalbusinessadvisors/llm-incident-manager#readme,git+https://github.com/globalbusinessadvisors/llm-incident-manager.git
github.com/kristoferlund/ic-siwe,144507,ic_siwe,https://github.com/kristoferlund/ic-siwe,https://github.com/kristoferlund/ic-siwe,2195648,ic-use-siwe-identity,https://github.com/kristoferlund/ic-siwe,git+https://github.com/kristoferlund/ic-siwe.git#main
github.com/stremio/stremio-official-addons,144555,stremio-official-addons,https://stremio.com,https://github.com/Stremio/stremio-official-addons,3290910,stremio-official-addons,https://stremio.com,git+https://github.com/Stremio/stremio-official-addons.git
github.com/ilpanich/jirust-cli,182510,jirust-cli,,https://github.com/ilpanich/jirust-cli,2281891,jirust-cli,https://github.com/ilpanich/jirust-cli#readme,git+https://github.com/ilpanich/jirust-cli.git
github.com/termapps/publisher,144771,publisher,https://github.com/termapps/publisher,https://github.com/termapps/publisher,1085239,@termapps/publisher-windows-x64,https://github.com/termapps/publisher,git+https://github.com/termapps/publisher.git
github.com/dyz1990/sevenz-rust,144849,sevenz-rust,https://github.com/dyz1990/sevenz-rust,https://github.com/dyz1990/sevenz-rust,3181013,sevenz-rust,https://github.com/dyz1990/sevenz-rust,git+https://github.com/dyz1990/sevenz-rust.git
github.com/biyuehu/romi-blog,144912,roga,,https://github.com/BIYUEHU/romi-blog/tree/main/library/roga,3111108,romiui,https://github.com/biyuehu/romi-blog#readme,git+https://github.com/biyuehu/romi-blog.git
github.com/tdxvolt/tdxvolt-rs,145359,volt-client-rs,https://docs.tdxvolt.com,https://github.com/tdxvolt/tdxvolt-rs,1077075,@tdxvolt/volt-ws-protocol-web,https://github.com/tdxvolt/tdxvolt-rs#readme,git+https://github.com/tdxvolt/tdxvolt-rs.git
github.com/joamag/boytacean,145184,boytacean,,https://github.com/joamag/boytacean,1484054,boytacean,https://github.com/joamag/boytacean#readme,git+https://github.com/joamag/boytacean.git
github.com/tobni/merge-junit,145205,merge-junit,https://github.com/tobni/merge-junit,https://github.com/tobni/merge-junit,2517434,merge-junit,https://github.com/tobni/merge-junit#readme,git+https://github.com/tobni/merge-junit.git
github.com/offbit-ai/zeal,145293,zeal-sdk,https://github.com/offbit-ai/zeal,https://github.com/offbit-ai/zeal.git,803115,@offbit-ai/zeal-sdk,https://github.com/offbit-ai/zeal#readme,git+https://github.com/offbit-ai/zeal.git
github.com/zhengkyl/fuqr,145377,fuqr,,https://github.com/zhengkyl/fuqr,2000225,fuqr,https://github.com/zhengkyl/fuqr#readme,git+https://github.com/zhengkyl/fuqr.git
github.com/randomstudio/tether,179365,tether-agent,,https://github.com/RandomStudio/tether,3394830,tether-agent,https://github.com/RandomStudio/tether#readme,git+https://github.com/RandomStudio/tether.git
github.com/dovaldev/tauri-plugin-buttonkit,145423,tauri-plugin-buttonkit,https://github.com/dovaldev/tauri-plugin-buttonkit,https://github.com/dovaldev/tauri-plugin-buttonkit,3346760,tauri-plugin-buttonkit-api,https://github.com/dovaldev/tauri-plugin-buttonkit#readme,git+https://github.com/dovaldev/tauri-plugin-buttonkit.git
github.com/scalecode-solutions/smcprime,145442,smcprime,,https://github.com/scalecode-solutions/smcPrime,3233556,smcprime,https://github.com/scalecode-solutions/smcPrime#readme,git+https://github.com/scalecode-solutions/smcPrime.git
github.com/reneklacan/symspell,145560,symspell,https://github.com/reneklacan/symspell,https://github.com/reneklacan/symspell,676217,@maieuticallabs/symspell-wasm,https://github.com/reneklacan/symspell,git+https://github.com/reneklacan/symspell.git
github.com/near-cli-rs/near-validator-cli-rs,145645,near-validator,,https://github.com/near-cli-rs/near-validator-cli-rs,2635316,near-validator,https://github.com/near-cli-rs/near-validator-cli-rs#readme,git+https://github.com/near-cli-rs/near-validator-cli-rs.git
github.com/urschrei/ckmeans,145717,ckmeans,,https://github.com/urschrei/ckmeans,1154738,@urschrei/ckmeans,https://github.com/urschrei/ckmeans#readme,git+https://github.com/urschrei/ckmeans.git
github.com/lanegrid/agtrace,204372,agtrace-testing,,https://github.com/lanegrid/agtrace,629844,@lanegrid/agtrace,https://github.com/lanegrid/agtrace,git+https://github.com/lanegrid/agtrace.git
github.com/experimental-projects-nas/ed25519_enc,145902,ed25519_enc,https://github.com/Experimental-Projects-NAS/ed25519_enc,https://github.com/Experimental-Projects-NAS/ed25519_enc,1817760,ed25519_enc,https://github.com/Experimental-Projects-NAS/ed25519_enc#readme,git+https://github.com/Experimental-Projects-NAS/ed25519_enc.git
github.com/axodotdev/oranda,146487,oranda,https://opensource.axo.dev/oranda,https://github.com/axodotdev/oranda,2785267,oranda,https://github.com/axodotdev/oranda,git+https://github.com/axodotdev/oranda.git
github.com/rmuir/tree-sitter-javadoc,146019,tree-sitter-javadoc,,https://github.com/rmuir/tree-sitter-javadoc,3442849,tree-sitter-javadoc,https://github.com/rmuir/tree-sitter-javadoc#readme,git+https://github.com/rmuir/tree-sitter-javadoc.git
github.com/pubky/pubky-core,214707,pubky_test_utils_macro,https://github.com/pubky/pubky-core,https://github.com/pubky/pubky-core,1065007,@synonymdev/pubky,https://github.com/pubky/pubky-core#readme,git+https://github.com/pubky/pubky-core.git
