Go_ID,Go_Name,Go_Homepage,Go_Repo,Maven_ID,Maven_Name,Maven_Homepage,Maven_Repo
1576782,github.com/nvidia/spark-rapids-ml,https://github.com/nvidia/spark-rapids-ml,https://github.com/nvidia/spark-rapids-ml,559185,com.nvidia:rapids-4-spark-ml_2.12,https://github.com/NVIDIA,https://github.com/NVIDIA/spark-rapids-ml
2217722,github.com/apache/fury/go/fory,https://github.com/apache/fury,https://github.com/apache/fury,240900,org.apache.fury:fury-parent,https://github.com/apache/fury,https://github.com/apache/fury
1578082,github.com/lloydmeta/enumeratum,https://github.com/lloydmeta/enumeratum,https://github.com/lloydmeta/enumeratum,702427,com.beachape:enumeratum-argonaut_2.10,https://github.com/lloydmeta/enumeratum,git@github.com:lloydmeta/enumeratum.git
1578116,github.com/x-webhook/x-webhooks/go/internal/openapi,https://github.com/x-webhook/x-webhooks,https://github.com/x-webhook/x-webhooks,319002,io.openweb3:webhook,https://github.com/x-webhook/x-webhooks,https://github.com/x-webhook/x-webhooks.git
1578150,github.com/jmeter-maven-plugin/jmeter-maven-plugin,https://github.com/jmeter-maven-plugin/jmeter-maven-plugin,https://github.com/jmeter-maven-plugin/jmeter-maven-plugin,584638,com.lazerycode.jmeter:jmeter-maven-plugin,https://jmeter.lazerycode.com,https://github.com/jmeter-maven-plugin/jmeter-maven-plugin
1578163,github.com/kach/nearley,https://github.com/kach/nearley,https://github.com/kach/nearley,53158,org.webjars.npm:nearley,https://www.webjars.org,https://github.com/kach/nearley
1578183,github.com/timyates/groovy-common-extensions,https://github.com/timyates/groovy-common-extensions,https://github.com/timyates/groovy-common-extensions,699728,com.bloidonia:groovy-common-extensions,https://github.com/timyates/groovy-common-extensions,https://github.com/timyates/groovy-common-extensions
1578239,github.com/tototoshi/scala-csv,https://github.com/tototoshi/scala-csv,https://github.com/tototoshi/scala-csv,622760,com.github.tototoshi:scala-csv_2.10,https://github.com/tototoshi/scala-csv,git@github.com:tototoshi/scala-csv.git
1578303,github.com/jobrunr/jobrunr,https://github.com/jobrunr/jobrunr,https://github.com/jobrunr/jobrunr,159753,org.jobrunr:jobrunr,https://github.com/jobrunr/jobrunr,https://github.com/jobrunr/jobrunr.git
1578312,github.com/openehr/archie,https://github.com/openehr/archie,https://github.com/openehr/archie,563905,com.nedap.healthcare.archie:aom,https://github.com/openEHR/archie,https://github.com/openEHR/archie
1578362,github.com/fge/grappa,https://github.com/fge/grappa,https://github.com/fge/grappa,650168,com.github.fge:grappa,https://github.com/fge/grappa,git@github.com:fge/grappa
1578391,github.com/eaplatanios/tensorflow_scala,https://github.com/eaplatanios/tensorflow_scala,https://github.com/eaplatanios/tensorflow_scala,106774,org.platanios:tensorflow-api_2.11,https://github.com/eaplatanios/tensorflow_scala,https://github.com/eaplatanios/tensorflow_scala
1578395,github.com/wisembly/basil.js,https://github.com/wisembly/basil.js,https://github.com/wisembly/basil.js,69168,org.webjars.bower:basil-js,http://webjars.org,https://github.com/Wisembly/basil.js
1578453,github.com/vagmcs/optimus,https://github.com/vagmcs/optimus,https://github.com/vagmcs/optimus,622246,com.github.vagmcs:optimus-solver-gurobi_2.11,https://github.com/vagmcs,https://github.com/vagmcs/Optimus
1578530,github.com/mizosoft/methanol,https://github.com/mizosoft/methanol,https://github.com/mizosoft/methanol,635514,com.github.mizosoft.methanol:benchmarks,https://mizosoft.github.io/methanol/,https://github.com/mizosoft/methanol
1578565,github.com/square/sqlbrite,https://github.com/square/sqlbrite,https://github.com/square/sqlbrite,520934,com.squareup.sqlbrite:sqlbrite,http://github.com/square/sqlbrite/,http://github.com/square/sqlbrite/
1578640,github.com/oembedler/spring-graphql-common,https://github.com/oembedler/spring-graphql-common,https://github.com/oembedler/spring-graphql-common,677677,com.embedler.moon.graphql:spring-graphql-common,https://github.com/oembedler/spring-graphql-common,https://github.com/oembedler/spring-graphql-common
1578741,github.com/integrated-application-development/sonar-delphi,https://github.com/integrated-application-development/sonar-delphi,https://github.com/integrated-application-development/sonar-delphi,751182,au.com.integradev.delphi:delphi,https://github.com/integrated-application-development/sonar-delphi,https://github.com/integrated-application-development/sonar-delphi
1578755,github.com/logic-ng/logicng,https://github.com/logic-ng/logicng,https://github.com/logic-ng/logicng,146064,org.logicng:logicng,https://www.logicng.org,https://github.com/logic-ng/LogicNG
1578761,github.com/sbt/sbt-pgp,https://github.com/sbt/sbt-pgp,https://github.com/sbt/sbt-pgp,628762,com.github.sbt:pgp-library_2.10,https://github.com/sbt/sbt-pgp,https://github.com/sbt/sbt-pgp
1578771,github.com/xitrum-framework/glokka,https://github.com/xitrum-framework/glokka,https://github.com/xitrum-framework/glokka,11274,tv.cntt:glokka_2.10,https://github.com/xitrum-framework/glokka,git@github.com:xitrum-framework/glokka.git
1578809,github.com/galenframework/galen,https://github.com/galenframework/galen,https://github.com/galenframework/galen,666748,com.galenframework:galen-parent,http://galenframework.com,git@github.com/galenframework/galen.git
1578837,github.com/softwaremill/quicklens,https://github.com/softwaremill/quicklens,https://github.com/softwaremill/quicklens,533055,com.softwaremill.quicklens:quicklens_2.11,http://softwaremill.com/open-source,https://github.com/softwaremill/quicklens
1578862,github.com/vsch/flexmark-java,https://github.com/vsch/flexmark-java,https://github.com/vsch/flexmark-java,500432,com.vladsch.flexmark:flexmark-java,https://github.com/vladsch/flexmark-java,https://github.com/vsch/flexmark-java
1578937,github.com/firebirdsql/jaybird,https://github.com/firebirdsql/jaybird,https://github.com/firebirdsql/jaybird,184324,org.firebirdsql.jdbc:chacha64-plugin,https://www.firebirdsql.org/en/devel-jdbc-driver/,https://github.com/FirebirdSQL/jaybird
1578973,github.com/datadog/jmeter-datadog-backend-listener,https://github.com/datadog/jmeter-datadog-backend-listener,https://github.com/datadog/jmeter-datadog-backend-listener,685574,com.datadoghq:jmeter-datadog-backend-listener,https://github.com/DataDog/jmeter-datadog-backend-listener,https://github.com/DataDog/jmeter-datadog-backend-listener
1578983,github.com/scalameta/sbt-scalafmt,https://github.com/scalameta/sbt-scalafmt,https://github.com/scalameta/sbt-scalafmt,666031,com.geirsson:sbt-scalafmt_2.12,https://github.com/scalameta/sbt-scalafmt,https://github.com/scalameta/sbt-scalafmt
1578986,github.com/keepcosmos/beanmother,https://github.com/keepcosmos/beanmother,https://github.com/keepcosmos/beanmother,434600,io.beanmother:beanmother,https://github.com/keepcosmos/beanmother,https://github.com/keepcosmos/beanmother
1578989,github.com/monix/monix,https://github.com/monix/monix,https://github.com/monix/monix,324642,io.monix:monix-catnap_2.11,https://monix.io,https://github.com/monix/monix
1579023,github.com/evpl/jkscope,https://github.com/evpl/jkscope,https://github.com/evpl/jkscope,549118,com.plugatar.jkscope:jkscope,https://github.com/evpl/jkscope,https://github.com/evpl/jkscope
1579081,github.com/randgalt/record-builder,https://github.com/randgalt/record-builder,https://github.com/randgalt/record-builder,307384,io.soabase.record-builder:record-builder,https://github.com/randgalt/record-builder,https://github.com/randgalt/record-builder
1579103,github.com/aalmiray/desktoppanefx,https://github.com/aalmiray/desktoppanefx,https://github.com/aalmiray/desktoppanefx,150216,org.kordamp.desktoppanefx:desktoppanefx-core,https://github.com/aalmiray/desktoppanefx,https://github.com/aalmiray/desktoppanefx.git
1579125,github.com/gestalt-config/gestalt,https://github.com/gestalt-config/gestalt,https://github.com/gestalt-config/gestalt,648649,com.github.gestalt-config:gestalt-aws,https://github.com/gestalt-config/gestalt,https://github.com/gestalt-config/gestalt
1579181,github.com/guardian/play-googleauth,https://github.com/guardian/play-googleauth,https://github.com/guardian/play-googleauth,609252,com.gu.play-googleauth:play-v26_2.12,https://github.com/guardian/play-googleauth,https://github.com/guardian/play-googleauth
1579263,github.com/artipie/asto,https://github.com/artipie/asto,https://github.com/artipie/asto,707643,com.artipie:asto,https://github.com/artipie/asto,https://github.com/artipie/asto
1579281,github.com/aws/amazon-neptune-csv-to-rdf-converter,https://github.com/aws/amazon-neptune-csv-to-rdf-converter,https://github.com/aws/amazon-neptune-csv-to-rdf-converter,19791,software.amazon.neptune:amazon-neptune-csv2rdf,https://github.com/aws/amazon-neptune-csv-to-rdf-converter,git@github.com:aws/amazon-neptune-csv-to-rdf-converter.git
1579317,github.com/binjr/binjr,https://github.com/binjr/binjr,https://github.com/binjr/binjr,452334,eu.binjr:binjr-adapter-csv,https://binjr.eu,https://github.com/binjr/binjr
1579357,github.com/mozilla/localforage,https://github.com/mozilla/localforage,https://github.com/mozilla/localforage,67207,org.webjars.bower:localforage,http://webjars.org,https://github.com/mozilla/localForage
1579363,github.com/cashapp/copper,https://github.com/cashapp/copper,https://github.com/cashapp/copper,754911,app.cash.copper:copper,http://github.com/cashapp/copper/,http://github.com/cashapp/copper/
1579364,github.com/tinylog-org/tinylog,https://github.com/tinylog-org/tinylog,https://github.com/tinylog-org/tinylog,78136,org.tinylog:jboss-tinylog,https://tinylog.org/,https://github.com/tinylog-org/tinylog
1579412,github.com/tensorflow/tfjs-data,https://github.com/tensorflow/tfjs-data,https://github.com/tensorflow/tfjs-data,56741,org.webjars.npm:github-com-tensorflow-tfjs-data,https://www.webjars.org,https://github.com/tensorflow/tfjs-data
1579451,github.com/tensorflow/tflite-support,https://github.com/tensorflow/tflite-support,https://github.com/tensorflow/tflite-support,394676,io.github.google-ai-edge:litert-gpu-delegate-plugin,https://tensorflow.org/lite/,https://github.com/tensorflow/tflite-support/tree/master/
1579483,github.com/pengrad/java-telegram-bot-api,https://github.com/pengrad/java-telegram-bot-api,https://github.com/pengrad/java-telegram-bot-api,632480,com.github.pengrad:java-telegram-bot-api,https://github.com/pengrad/java-telegram-bot-api/,https://github.com/pengrad/java-telegram-bot-api/
1579496,github.com/ixa-ehu/ixa-pipe-pos,https://github.com/ixa-ehu/ixa-pipe-pos,https://github.com/ixa-ehu/ixa-pipe-pos,453068,es.ehu.si.ixa:ixa-pipe-pos,http://ixa2.si.ehu.es/ixa-pipes,https://github.com/ixa-ehu/ixa-pipe-pos
1579512,github.com/domino-osgi/domino,https://github.com/domino-osgi/domino,https://github.com/domino-osgi/domino,652176,com.github.domino-osgi:domino_2.10,https://github.com/domino-osgi/domino,https://github.com/domino-osgi/domino
1579527,github.com/lambdaworks/scountries,https://github.com/lambdaworks/scountries,https://github.com/lambdaworks/scountries,329773,io.lambdaworks:scountries_2.12,https://github.com/lambdaworks/scountries/,https://github.com/lambdaworks/scountries
1579530,github.com/dlemmermann/calendarfx,https://github.com/dlemmermann/calendarfx,https://github.com/dlemmermann/calendarfx,696551,com.calendarfx:calendar,https://github.com/dlemmermann/CalendarFX,https://github.com/dlemmermann/CalendarFX
1579533,github.com/dlsc-software-consulting-gmbh/gemsfx,https://github.com/dlsc-software-consulting-gmbh/gemsfx,https://github.com/dlsc-software-consulting-gmbh/gemsfx,680904,com.dlsc.gemsfx:gemsfx,https://github.com/dlsc-software-consulting-gmbh/GemsFX,https://github.com/dlsc-software-consulting-gmbh/GemsFX
1579539,github.com/tambapps/hyperpoet,https://github.com/tambapps/hyperpoet,https://github.com/tambapps/hyperpoet,516537,com.tambapps.http:hyperpoet,https://github.com/tambapps/hyperpoet/wiki,https://github.com/tambapps/hyperpoet
1579542,github.com/eckig/graph-editor,https://github.com/eckig/graph-editor,https://github.com/eckig/graph-editor,399358,io.github.eckig:grapheditor,https://github.com/eckig/graph-editor,git@github.com:eckig/graph-editor.git
1579544,github.com/dlemmermann/formsfx,https://github.com/dlemmermann/formsfx,https://github.com/dlemmermann/formsfx,680910,com.dlsc.formsfx:formsfx-core,https://github.com/dlemmermann/formsfx,https://github.com/dlemmermann/formsfx
1579546,github.com/dooapp/fxform2,https://github.com/dooapp/fxform2,https://github.com/dooapp/fxform2,680643,com.dooapp.fxform2:FXForm2,http://dooapp.github.com/FXForm2/,git@github.com:dooApp/FXForm2.git
1579557,github.com/dmitrymalkovich/material-design-dimens,https://github.com/dmitrymalkovich/material-design-dimens,https://github.com/dmitrymalkovich/material-design-dimens,680863,com.dmitrymalkovich.android:material-design-dimens,https://github.com/DmitryMalkovich/material-design-dimens,https://github.com/DmitryMalkovich/material-design-dimens
1579563,github.com/effad/validatorfx,https://github.com/effad/validatorfx,https://github.com/effad/validatorfx,262829,net.synedra:validatorfx,https://github.com/effad/ValidatorFX,https://github.com/effad/ValidatorFX
1579565,github.com/dukke/fxparallax,https://github.com/dukke/fxparallax,https://github.com/dukke/fxparallax,549390,com.pixelduke:FXParallax,https://github.com/dukke/FXParallax,https://github.com/dukke/FXParallax.git
1579567,github.com/dustinkredmond/fxtrayicon,https://github.com/dustinkredmond/fxtrayicon,https://github.com/dustinkredmond/fxtrayicon,679651,com.dustinredmond.fxtrayicon:FXTrayIcon,https://github.com/dustinkredmond/FXTrayIcon,https://github.com/dustinkredmond/FXTrayIcon
1579572,github.com/dukke/fxribbon,https://github.com/dukke/fxribbon,https://github.com/dukke/fxribbon,549387,com.pixelduke:fxribbon,https://pixelduke.com/fxribbon/,https://github.com/dukke/FXRibbon.git
1579586,github.com/elye/loaderviewlibrary,https://github.com/elye/loaderviewlibrary,https://github.com/elye/loaderviewlibrary,434299,io.bitbucket.manojkarki_ksystem:toasterlibrary,https://bitbucket.org/manojkarki_ksystem/toasterlibrary,https://github.com/elye/loaderviewlibrary/tree/master
1579647,github.com/fge/grappa-debugger,https://github.com/fge/grappa-debugger,https://github.com/fge/grappa-debugger,650167,com.github.fge:grappa-debugger,https://github.com/fge/grappa-debugger,git@github.com:fge/grappa-debugger
1579649,github.com/fge/grappa-parsetree-visual,https://github.com/fge/grappa-parsetree-visual,https://github.com/fge/grappa-parsetree-visual,650166,com.github.fge:grappa-parsetree-visual,https://github.com/fge/grappa-parsetree-visual,git@github.com:fge/grappa-parsetree-visual
1579697,github.com/monix/minitest,https://github.com/monix/minitest,https://github.com/monix/minitest,638002,com.github.lolgab:minitest-laws_native0.3_2.11,https://github.com/monix/minitest,https://github.com/monix/minitest
1579698,github.com/ganfra/materialspinner,https://github.com/ganfra/materialspinner,https://github.com/ganfra/materialspinner,648920,com.github.ganfra:library,https://github.com/ganfra/MaterialSpinner,https://github.com/ganfra/MaterialSpinner
1579736,github.com/sbt/sbt-release,https://github.com/sbt/sbt-release,https://github.com/sbt/sbt-release,628689,com.github.sbt:sbt-release_2.12_1.0,https://github.com/sbt/sbt-release,https://github.com/sbt/sbt-release
1579801,github.com/hansolo/tilesfx,https://github.com/hansolo/tilesfx,https://github.com/hansolo/tilesfx,450683,eu.hansolo:tilesfx,https://github.com/HanSolo/tilesfx/wiki,https://github.com/HanSolo/tilesfx
1579804,github.com/hansolo/medusa,https://github.com/hansolo/medusa,https://github.com/hansolo/medusa,450708,eu.hansolo:Medusa,https://github.com/HanSolo/Medusa/wiki,scm:git@github.com:HanSolo/Medusa.git
1579820,github.com/influxdata/influxdb-client-java,https://github.com/influxdata/influxdb-client-java,https://github.com/influxdata/influxdb-client-java,600004,com.influxdb:examples,https://github.com/influxdata/influxdb-client-java/tree/master/examples,https://github.com/influxdata/influxdb-client-java/tree/master
1579833,github.com/iamgio/animated,https://github.com/iamgio/animated,https://github.com/iamgio/animated,450644,eu.iamgio:animated,https://github.com/iamgio/animated,https://github.com/iamgio/animated
1579842,github.com/influxcommunity/influxdb3-java,https://github.com/influxcommunity/influxdb3-java,https://github.com/influxcommunity/influxdb3-java,599985,com.influxdb:influxdb3-java,https://github.com/InfluxCommunity/influxdb3-java/tree/main,https://github.com/InfluxCommunity/influxdb3-java/tree/main
1579864,github.com/jbwheatley/pact4s,https://github.com/jbwheatley/pact4s,https://github.com/jbwheatley/pact4s,388925,io.github.jbwheatley:pact4s-circe-java8_2.12,https://github.com/jbwheatley/pact4s,https://github.com/jbwheatley/pact4s
1579878,github.com/jfree/fxgraphics2d,https://github.com/jfree/fxgraphics2d,https://github.com/jfree/fxgraphics2d,161139,org.jfree:fxgraphics2d,http://www.jfree.org/fxgraphics2d,https://github.com/jfree/fxgraphics2d
1579881,github.com/jfree/orson-charts,https://github.com/jfree/orson-charts,https://github.com/jfree/orson-charts,558924,com.object-refinery:orsoncharts,http://www.object-refinery.com/orsoncharts,https://github.com/jfree/orson-charts
1579896,github.com/glslify/glslify,https://github.com/glslify/glslify,https://github.com/glslify/glslify,56484,org.webjars.npm:glslify,https://www.webjars.org,https://github.com/glslify/glslify
1579974,github.com/kordamp/ikonli,https://github.com/kordamp/ikonli,https://github.com/kordamp/ikonli,150209,org.kordamp.ikonli:ikonli-antdesignicons-pack,https://github.com/kordamp/ikonli,https://github.com/kordamp/ikonli
1579994,github.com/lestard/advanced-bindings,https://github.com/lestard/advanced-bindings,https://github.com/lestard/advanced-bindings,450366,eu.lestard:advanced-bindings,https://github.com/lestard/advanced-bindings,scm:git@github.com:lestard/advanced-bindings.git
1579995,github.com/lestard/assertj-javafx,https://github.com/lestard/assertj-javafx,https://github.com/lestard/assertj-javafx,450365,eu.lestard:assertj-javafx,https://github.com/lestard/assertj-javafx,scm:git@github.com:lestard/assertj-javafx.git
1580135,github.com/mhewedy/spring-data-jpa-mongodb-expressions,https://github.com/mhewedy/spring-data-jpa-mongodb-expressions,https://github.com/mhewedy/spring-data-jpa-mongodb-expressions,636071,com.github.mhewedy:spring-data-jpa-mongodb-expressions,https://github.com/mhewedy/spring-data-jpa-mongodb-expressions,git@github.com:mhewedy/spring-data-jpa-mongodb-expressions.git
1580149,github.com/salesforce/reactive-grpc,https://github.com/salesforce/reactive-grpc,https://github.com/salesforce/reactive-grpc,540327,com.salesforce.servicelibs:reactive-grpc,https://github.com/salesforce/reactive-grpc,https://github.com/salesforce/reactive-grpc
1580152,github.com/mcfoggy/cssfx,https://github.com/mcfoggy/cssfx,https://github.com/mcfoggy/cssfx,447697,fr.brouillard.oss:cssfx,https://github.com/mcfoggy/cssfx,https://github.com/mcfoggy/cssfx
1580191,github.com/miho/jcsg,https://github.com/miho/jcsg,https://github.com/miho/jcsg,450094,eu.mihosoft.vrl.jcsg:jcsg,https://github.com/miho/JCSG/wiki,scm:git@github.com:miho/JCSG.git
1580214,github.com/miho/vworkflows,https://github.com/miho/vworkflows,https://github.com/miho/vworkflows,450089,eu.mihosoft.vrl.workflow:vworkflows-core,http://vworkflows.mihosoft.eu,https://github.com/miho/VWorkflows
1580271,github.com/kklisura/chrome-devtools-java-client,https://github.com/kklisura/chrome-devtools-java-client,https://github.com/kklisura/chrome-devtools-java-client,640306,com.github.kklisura.cdt:cdt-java-client,https://github.com/kklisura/chrome-devtools-java-client,http://github.com/kklisura/chrome-devtools-java-client/tree/master
1580345,github.com/oshan96/customstage,https://github.com/oshan96/customstage,https://github.com/oshan96/customstage,291590,lk.vivoxalabs.customstage:CustomStage,https://github.com/Oshan96/CustomStage,https://github.com/Oshan96/CustomStage
1580350,github.com/forcedotcom/salesforcemobilesdk-android,https://github.com/forcedotcom/salesforcemobilesdk-android,https://github.com/forcedotcom/salesforcemobilesdk-android,540389,com.salesforce.mobilesdk:MobileSync,https://github.com/forcedotcom/SalesforceMobileSDK-Android,https://github.com/forcedotcom/SalesforceMobileSDK-Android
1580362,github.com/kagkarlsson/db-scheduler,https://github.com/kagkarlsson/db-scheduler,https://github.com/kagkarlsson/db-scheduler,762241,com.github.kagkarlsson:db-scheduler-spring-boot-4-starter,https://github.com/kagkarlsson/db-scheduler,
1580369,github.com/palexdev/materialfx,https://github.com/palexdev/materialfx,https://github.com/palexdev/materialfx,369979,io.github.palexdev:materialfx,https://github.com/palexdev/MaterialFX,https://github.com/palexdev/MaterialFX
1580434,github.com/roskenet/springboot-javafx-support,https://github.com/roskenet/springboot-javafx-support,https://github.com/roskenet/springboot-javafx-support,478519,de.roskenet:springboot-javafx-support,http://springboot-javafx-support.readthedocs.io,https://github.com/roskenet/springboot-javafx-support
1580453,github.com/padreati/rapaio,https://github.com/padreati/rapaio,https://github.com/padreati/rapaio,370046,io.github.padreati:rapaio,https://github.com/padreati/rapaio,https://github.com/padreati/rapaio.git
1580551,github.com/schlegel11/jfxanimation,https://github.com/schlegel11/jfxanimation,https://github.com/schlegel11/jfxanimation,478219,de.schlegel11:jfxanimation,http://jfxanimation.schlegel11.de,https://github.com/schlegel11/JFXAnimation
1580553,github.com/xerial/larray,https://github.com/xerial/larray,https://github.com/xerial/larray,35159,org.xerial:larray,https://github.com/xerial/larray,github.com/xerial/larray.git
1580585,github.com/slamdata/matryoshka,https://github.com/slamdata/matryoshka,https://github.com/slamdata/matryoshka,534270,com.slamdata:matryoshka-core_2.11,https://github.com/slamdata/matryoshka,https://github.com/slamdata/matryoshka
1580652,github.com/softwaremill/akka-http-session,https://github.com/softwaremill/akka-http-session,https://github.com/softwaremill/akka-http-session,533339,com.softwaremill.akka-http-session:core_2.12,http://softwaremill.com/open-source,https://github.com/softwaremill/akka-http-session
1580689,github.com/tomasmikula/easybind,https://github.com/tomasmikula/easybind,https://github.com/tomasmikula/easybind,182239,org.fxmisc.easybind:easybind,http://www.fxmisc.org/easybind/,scm:git@github.com:TomasMikula/EasyBind.git
1580697,github.com/tomasmikula/undofx,https://github.com/tomasmikula/undofx,https://github.com/tomasmikula/undofx,182235,org.fxmisc.undo:undofx,http://www.fxmisc.org/undo/,scm:git@github.com:TomasMikula/UndoFX.git
1580700,github.com/tomasmikula/reactfx,https://github.com/tomasmikula/reactfx,https://github.com/tomasmikula/reactfx,103346,org.reactfx:reactfx,http://www.reactfx.org/,scm:git@github.com:TomasMikula/ReactFX.git
1580704,github.com/tomasmikula/wellbehavedfx,https://github.com/tomasmikula/wellbehavedfx,https://github.com/tomasmikula/wellbehavedfx,182234,org.fxmisc.wellbehaved:WellBehavedFX,http://www.fxmisc.org/wellbehaved/,scm:git@github.com:TomasMikula/WellBehavedFX.git
1580705,github.com/tomasmikula/richtextfx,https://github.com/tomasmikula/richtextfx,https://github.com/tomasmikula/richtextfx,658988,com.github.alexp11223:richtextfx,http://www.fxmisc.org/richtext/,scm:git@github.com:TomasMikula/RichTextFX.git
1580738,github.com/typhon0/animatefx,https://github.com/typhon0/animatefx,https://github.com/typhon0/animatefx,352005,io.github.typhon0:AnimateFX,https://github.com/typhon0/AnimateFX,https://github.com/Typhon0/AnimateFX/tree/master
1580760,github.com/update4j/update4j,https://github.com/update4j/update4j,https://github.com/update4j/update4j,71869,org.update4j:update4j,https://github.com/update4j/update4j,https://github.com/update4j/update4j/tree/master
1580806,github.com/vueuse/vue-demi,https://github.com/vueuse/vue-demi,https://github.com/vueuse/vue-demi,47205,org.webjars.npm:vue-demi,https://www.webjars.org,https://github.com/vueuse/vue-demi
1580905,github.com/plokhotnyuk/rtree2d,https://github.com/plokhotnyuk/rtree2d,https://github.com/plokhotnyuk/rtree2d,631615,com.github.plokhotnyuk.rtree2d:rtree2d-core_0.23,https://github.com/plokhotnyuk/rtree2d,https://github.com/plokhotnyuk/rtree2d
1580928,github.com/paypal/selion,https://github.com/paypal/selion,https://github.com/paypal/selion,550834,com.paypal.selion:SeLion-Parent,http://selion.io,https://github.com/paypal/SeLion
1580933,github.com/rahulsinghai/jmeter-backend-listener-kafka,https://github.com/rahulsinghai/jmeter-backend-listener-kafka,https://github.com/rahulsinghai/jmeter-backend-listener-kafka,364561,io.github.rahulsinghai:jmeter.backendlistener.kafka,https://github.com/rahulsinghai/jmeter-backend-listener-kafka,https://github.com/rahulsinghai/jmeter-backend-listener-kafka/tree/master
1581179,github.com/komamitsu/fluency,https://github.com/komamitsu/fluency,https://github.com/komamitsu/fluency,150397,org.komamitsu:fluency,https://github.com/komamitsu/fluency,https://github.com/komamitsu/fluency
1581240,github.com/ruippeixotog/scala-scraper,https://github.com/ruippeixotog/scala-scraper,https://github.com/ruippeixotog/scala-scraper,267319,net.ruippeixotog:akka-stream-mon_2.12,https://github.com/ruippeixotog/scala-scraper,https://github.com/ruippeixotog/scala-scraper
1581313,github.com/fingo/spata,https://github.com/fingo/spata,https://github.com/fingo/spata,440296,info.fingo:spata_2.13,https://github.com/fingo/spata,https://github.com/fingo/spata
1581314,github.com/sukgu/shadow-automation-selenium,https://github.com/sukgu/shadow-automation-selenium,https://github.com/sukgu/shadow-automation-selenium,356206,io.github.sukgu:automation,http://maven.apache.org,https://github.com/sukgu/shadow-automation-selenium
1581434,github.com/scalanlp/chalk,https://github.com/scalanlp/chalk,https://github.com/scalanlp/chalk,95106,org.scalanlp:chalk,http://scalanlp.org/,git@github.com:scalanlp/chalk.git
1581500,github.com/fomkin/korolev,https://github.com/fomkin/korolev,https://github.com/fomkin/korolev,649674,com.github.fomkin:gameoflifeexample_2.11,https://github.com/fomkin/korolev,git@github.com:fomkin/korolev.git
1581577,github.com/twitter/chill,https://github.com/twitter/chill,https://github.com/twitter/chill,507267,com.twitter:chill-akka_2.10,https://github.com/twitter/chill,https://github.com/twitter/chill
1581644,github.com/j8spec/j8spec,https://github.com/j8spec/j8spec,https://github.com/j8spec/j8spec,389692,io.github.j8spec:j8spec,http://j8spec.github.io,scm:https://github.com/j8spec/j8spec.git
1581726,github.com/japgolly/scalajs-react,https://github.com/japgolly/scalajs-react,https://github.com/japgolly/scalajs-react,643500,com.github.japgolly.scalajs-react:callback-ext-cats_effect_sjs1_2.13,https://github.com/japgolly/scalajs-react,https://github.com/japgolly/scalajs-react
1581778,github.com/scoverage/sbt-scoverage,https://github.com/scoverage/sbt-scoverage,https://github.com/scoverage/sbt-scoverage,91425,org.scoverage:sbt-scoverage_2.12_1.0,http://scoverage.org/,https://github.com/scoverage/sbt-scoverage
1581806,github.com/finagle/finch,https://github.com/finagle/finch,https://github.com/finagle/finch,650121,com.github.finagle:argonaut_2.10,https://github.com/finagle/finch,git://github.com/finagle/finch.git
1582117,github.com/donbeave/graphql-java-datetime,https://github.com/donbeave/graphql-java-datetime,https://github.com/donbeave/graphql-java-datetime,489858,com.zhokhov.graphql:graphql-datetime-autoconfigure,https://github.com/donbeave/graphql-java-datetime,https://github.com/donbeave/graphql-java-datetime
1582156,github.com/pureconfig/pureconfig,https://github.com/pureconfig/pureconfig,https://github.com/pureconfig/pureconfig,631062,com.github.pureconfig:pureconfig-akka-http_2.12,https://github.com/pureconfig/pureconfig,https://github.com/pureconfig/pureconfig
1582169,github.com/timyates/groovy-stream,https://github.com/timyates/groovy-stream,https://github.com/timyates/groovy-stream,699727,com.bloidonia:groovy-stream,http://timyates.github.com/groovy-stream/,https://github.com/timyates/groovy-stream
1582185,github.com/databricks/spark-csv,https://github.com/databricks/spark-csv,https://github.com/databricks/spark-csv,685694,com.databricks:spark-csv_2.10,https://github.com/databricks/spark-csv,git@github.com:databricks/spark-csv.git
1582254,github.com/marianobarrios/dregex,https://github.com/marianobarrios/dregex,https://github.com/marianobarrios/dregex,636938,com.github.marianobarrios:dregex,https://github.com/marianobarrios/dregex,scm:git@github.com:marianobarrios/dregex.git
1582281,github.com/tabulapdf/tabula-java,https://github.com/tabulapdf/tabula-java,https://github.com/tabulapdf/tabula-java,14972,technology.tabula:tabula,http://github.com/tabulapdf/tabula-java,git@github.com:tabulapdf/tabula-java.git
1582318,github.com/monix/shade,https://github.com/monix/shade,https://github.com/monix/shade,324410,io.monix:shade_2.10,https://github.com/monix/shade,git@github.com:monix/shade.git
1582620,github.com/splink/pagelets,https://github.com/splink/pagelets,https://github.com/splink/pagelets,85292,org.splink:pagelets_2.11,https://github.com/splink/pagelets,https://github.com/splink/pagelets
1582710,github.com/kinoplan/scalajs-react-material-ui,https://github.com/kinoplan/scalajs-react-material-ui,https://github.com/kinoplan/scalajs-react-material-ui,334220,io.kinoplan:scalajs-react-bridge_sjs0.6_2.12,https://github.com/kinoplan/scalajs-react-material-ui,https://github.com/kinoplan/scalajs-react-material-ui
1582835,github.com/sirthias/swave,https://github.com/sirthias/swave,https://github.com/sirthias/swave,305026,io.swave:core_2.11,http://swave.io,git@github.com:sirthias/swave.git
