Go_ID,Go_Name,Go_Homepage,Go_Repo,Ruby_ID,Ruby_Name,Ruby_Homepage,Ruby_Repo
926063,github.com/lostisland/faraday-net_http,https://github.com/lostisland/faraday-net_http,https://github.com/lostisland/faraday-net_http,51313,faraday-net_http,https://github.com/lostisland/faraday-net_http,https://github.com/lostisland/faraday-net_http
926064,github.com/lostisland/faraday-net_http_persistent,https://github.com/lostisland/faraday-net_http_persistent,https://github.com/lostisland/faraday-net_http_persistent,51315,faraday-net_http_persistent,https://github.com/lostisland/faraday-net_http_persistent,https://github.com/lostisland/faraday-net_http_persistent
926065,github.com/lostisland/faraday-retry,https://github.com/lostisland/faraday-retry,https://github.com/lostisland/faraday-retry,51337,faraday-retry,https://github.com/lostisland/faraday-retry,https://github.com/lostisland/faraday-retry
926066,github.com/lostisland/sawyer,https://github.com/lostisland/sawyer,https://github.com/lostisland/sawyer,147549,sawyer,https://github.com/lostisland/sawyer,https://github.com/lostisland/sawyer
926090,github.com/luislavena/rake-compiler,https://github.com/luislavena/rake-compiler,https://github.com/luislavena/rake-compiler,131846,rake-compiler-sgonyea,http://github.com/luislavena/rake-compiler,http://github.com/luislavena/rake-compiler
926114,github.com/maccman/sourcemap,https://github.com/maccman/sourcemap,https://github.com/maccman/sourcemap,158576,sourcemap,http://github.com/maccman/sourcemap,http://github.com/maccman/sourcemap
926136,github.com/maik/xml-simple,https://github.com/maik/xml-simple,https://github.com/maik/xml-simple,186049,xml-simple,https://github.com/maik/xml-simple,https://github.com/maik/xml-simple
926166,github.com/marcandre/backports,https://github.com/marcandre/backports,https://github.com/marcandre/backports,96350,marcandre-backports,http://github.com/marcandre/backports,http://github.com/marcandre/backports
926188,github.com/manfred/httpauth,https://github.com/manfred/httpauth,https://github.com/manfred/httpauth,73902,httpauth,https://github.com/Manfred/HTTPauth,https://github.com/Manfred/HTTPauth
926189,github.com/mange/roadie-rails,https://github.com/mange/roadie-rails,https://github.com/mange/roadie-rails,139313,roadie-rails,https://github.com/Mange/roadie-rails,https://github.com/Mange/roadie-rails
926211,github.com/mattbrictson/airbrussh,https://github.com/mattbrictson/airbrussh,https://github.com/mattbrictson/airbrussh,4952,airbrussh,https://github.com/mattbrictson/airbrussh,https://github.com/mattbrictson/airbrussh
926217,github.com/matthewrudy/memoist,https://github.com/matthewrudy/memoist,https://github.com/matthewrudy/memoist,98528,memoist,https://github.com/matthewrudy/memoist,https://github.com/matthewrudy/memoist
926234,github.com/mbleigh/mash,https://github.com/mbleigh/mash,https://github.com/mbleigh/mash,132197,randito-mash,http://github.com/mbleigh/mash,http://github.com/mbleigh/mash
926235,github.com/mbleigh/seed-fu,https://github.com/mbleigh/seed-fu,https://github.com/mbleigh/seed-fu,149349,seed-fu-discourse,http://github.com/mbleigh/seed-fu,http://github.com/mbleigh/seed-fu
926249,github.com/mdp/rotp,https://github.com/mdp/rotp,https://github.com/mdp/rotp,155511,sjcl,http://github.com/mdp/rotp,http://github.com/mdp/rotp
926276,github.com/mhib/pairing_heap,https://github.com/mhib/pairing_heap,https://github.com/mhib/pairing_heap,117182,pairing_heap,https://github.com/mhib/pairing_heap,https://github.com/mhib/pairing_heap
926308,github.com/mimemagicrb/mimemagic,https://github.com/mimemagicrb/mimemagic,https://github.com/mimemagicrb/mimemagic,100530,mimemagic,https://github.com/mimemagicrb/mimemagic,https://github.com/mimemagicrb/mimemagic
926309,github.com/mime-types/mime-types-data,https://github.com/mime-types/mime-types-data,https://github.com/mime-types/mime-types-data,100548,mime-types-data,https://github.com/mime-types/mime-types-data/,https://github.com/mime-types/mime-types-data/
926318,github.com/minitest/minitest,https://github.com/minitest/minitest,https://github.com/minitest/minitest,101109,minitest,https://minite.st/,https://github.com/minitest/minitest
926333,github.com/miyucy/brotli,https://github.com/miyucy/brotli,https://github.com/miyucy/brotli,19543,brotli,https://github.com/miyucy/brotli,https://github.com/miyucy/brotli
926358,github.com/mmriis/simpleidn,https://github.com/mmriis/simpleidn,https://github.com/mmriis/simpleidn,153948,simpleidn,https://github.com/mmriis/simpleidn,https://github.com/mmriis/simpleidn
926364,github.com/moneta-rb/moneta,https://github.com/moneta-rb/moneta,https://github.com/moneta-rb/moneta,102878,moneta,https://github.com/moneta-rb/moneta,https://github.com/moneta-rb/moneta/tree/v1.6.0
926368,github.com/monora/rgl,https://github.com/monora/rgl,https://github.com/monora/rgl,138030,rgl,https://github.com/monora/rgl,https://github.com/monora/rgl
926371,github.com/monora/stream,https://github.com/monora/stream,https://github.com/monora/stream,162848,stream,https://github.com/monora/stream,https://github.com/monora/stream
926394,github.com/mperham/connection_pool,https://github.com/mperham/connection_pool,https://github.com/mperham/connection_pool,31390,connection_pool,https://github.com/mperham/connection_pool,https://github.com/mperham/connection_pool
926430,github.com/mynyml/nanotest,https://github.com/mynyml/nanotest,https://github.com/mynyml/nanotest,107279,nanotest,http://github.com/mynyml/nanotest,http://github.com/mynyml/nanotest
926431,github.com/mynyml/unindent,https://github.com/mynyml/unindent,https://github.com/mynyml/unindent,176372,unindent,http://github.com/mynyml/unindent,http://github.com/mynyml/unindent
926437,github.com/nahi/httpclient,https://github.com/nahi/httpclient,https://github.com/nahi/httpclient,73920,httpclient-jgraichen,http://github.com/nahi/httpclient,http://github.com/nahi/httpclient
926460,github.com/nene/rkelly-remix,https://github.com/nene/rkelly-remix,https://github.com/nene/rkelly-remix,138878,rkelly-remix,https://github.com/nene/rkelly-remix,https://github.com/nene/rkelly-remix
926461,github.com/neovim/neovim-ruby,https://github.com/neovim/neovim-ruby,https://github.com/neovim/neovim-ruby,108016,neovim,https://github.com/neovim/neovim-ruby,https://github.com/neovim/neovim-ruby
926464,github.com/net-ssh/bcrypt_pbkdf-ruby,https://github.com/net-ssh/bcrypt_pbkdf-ruby,https://github.com/net-ssh/bcrypt_pbkdf-ruby,45144,ed-precompiled_bcrypt_pbkdf,https://github.com/net-ssh/bcrypt_pbkdf-ruby,https://github.com/net-ssh/bcrypt_pbkdf-ruby
926465,github.com/net-ssh/net-scp,https://github.com/net-ssh/net-scp,https://github.com/net-ssh/net-scp,108406,net-scp,https://github.com/net-ssh/net-scp,https://github.com/net-ssh/net-scp
926466,github.com/net-ssh/net-sftp,https://github.com/net-ssh/net-sftp,https://github.com/net-ssh/net-sftp,108408,net-sftp,https://github.com/net-ssh/net-sftp,https://github.com/net-ssh/net-sftp
926467,github.com/net-ssh/net-ssh,https://github.com/net-ssh/net-ssh,https://github.com/net-ssh/net-ssh,108445,net-ssh-net-ssh,http://github.com/net-ssh/net-ssh,http://github.com/net-ssh/net-ssh
926502,github.com/njh/ruby-mqtt,https://github.com/njh/ruby-mqtt,https://github.com/njh/ruby-mqtt,104757,mqtt,https://github.com/njh/ruby-mqtt,http://github.com/njh/ruby-mqtt
926508,github.com/nofxx/georuby,https://github.com/nofxx/georuby,https://github.com/nofxx/georuby,123436,ppe-georuby,http://github.com/nofxx/georuby,http://github.com/nofxx/georuby
926534,github.com/nurse/strptime,https://github.com/nurse/strptime,https://github.com/nurse/strptime,163360,strptime,https://github.com/nurse/strptime,https://github.com/nurse/strptime
926570,github.com/noredink/rspec-retry,https://github.com/noredink/rspec-retry,https://github.com/noredink/rspec-retry,141529,rspec-retry,http://github.com/NoRedInk/rspec-retry,https://github.com/noredink/rspec-retry
926617,github.com/octopress/colorator,https://github.com/octopress/colorator,https://github.com/octopress/colorator,29900,colorator,https://github.com/octopress/colorator,https://github.com/octopress/colorator
926634,github.com/omniauth/omniauth,https://github.com/omniauth/omniauth,https://github.com/omniauth/omniauth,113509,omniauth-realme,https://github.com/omniauth/omniauth,https://github.com/omniauth/omniauth
926647,github.com/openid/ruby-openid,https://github.com/openid/ruby-openid,https://github.com/openid/ruby-openid,144340,ruby-openid,https://github.com/openid/ruby-openid,https://github.com/openid/ruby-openid
926705,github.com/ordinaryzelig/minispec-metadata,https://github.com/ordinaryzelig/minispec-metadata,https://github.com/ordinaryzelig/minispec-metadata,101080,minispec-metadata,https://github.com/ordinaryzelig/minispec-metadata,https://github.com/ordinaryzelig/minispec-metadata
926749,github.com/panorama-ed/memo_wise,https://github.com/panorama-ed/memo_wise,https://github.com/panorama-ed/memo_wise,98602,memo_wise,https://github.com/panorama-ed/memo_wise,https://github.com/panorama-ed/memo_wise
926760,github.com/pat/combustion,https://github.com/pat/combustion,https://github.com/pat/combustion,30153,combustion,https://github.com/pat/combustion,http://github.com/pat/combustion
926768,github.com/patsplat/plist,https://github.com/patsplat/plist,https://github.com/patsplat/plist,121952,plist,https://github.com/patsplat/plist,https://github.com/patsplat/plist
926781,github.com/pboling/rspec-block_is_expected,https://github.com/pboling/rspec-block_is_expected,https://github.com/pboling/rspec-block_is_expected,141072,rspec-block_is_expected,https://github.com/pboling/rspec-block_is_expected,https://github.com/pboling/rspec-block_is_expected/tree/v1.0.6
926801,github.com/petergoldstein/dalli,https://github.com/petergoldstein/dalli,https://github.com/petergoldstein/dalli,35497,dalli,https://github.com/petergoldstein/dalli,https://github.com/petergoldstein/dalli
926825,github.com/piotrmurach/equatable,https://github.com/piotrmurach/equatable,https://github.com/piotrmurach/equatable,48091,equatable,https://github.com/piotrmurach/equatable,https://github.com/piotrmurach/equatable
926827,github.com/piotrmurach/necromancer,https://github.com/piotrmurach/necromancer,https://github.com/piotrmurach/necromancer,107793,necromancer,https://github.com/piotrmurach/necromancer,https://github.com/piotrmurach/necromancer
926828,github.com/piotrmurach/pastel,https://github.com/piotrmurach/pastel,https://github.com/piotrmurach/pastel,118379,pastel,https://ttytoolkit.org,https://github.com/piotrmurach/pastel
926829,github.com/piotrmurach/tty-color,https://github.com/piotrmurach/tty-color,https://github.com/piotrmurach/tty-color,174216,tty-color,https://ttytoolkit.org,https://github.com/piotrmurach/tty-color
926831,github.com/piotrmurach/tty-cursor,https://github.com/piotrmurach/tty-cursor,https://github.com/piotrmurach/tty-cursor,174220,tty-cursor,https://ttytoolkit.org,https://github.com/piotrmurach/tty-cursor
926832,github.com/piotrmurach/tty-editor,https://github.com/piotrmurach/tty-editor,https://github.com/piotrmurach/tty-editor,174221,tty-editor,https://ttytoolkit.org,https://github.com/piotrmurach/tty-editor
926833,github.com/piotrmurach/tty-file,https://github.com/piotrmurach/tty-file,https://github.com/piotrmurach/tty-file,174223,tty-file,https://ttytoolkit.org,https://github.com/piotrmurach/tty-file
926834,github.com/piotrmurach/tty-platform,https://github.com/piotrmurach/tty-platform,https://github.com/piotrmurach/tty-platform,174237,tty-platform,https://ttytoolkit.org,https://github.com/piotrmurach/tty-platform
926835,github.com/piotrmurach/tty-prompt,https://github.com/piotrmurach/tty-prompt,https://github.com/piotrmurach/tty-prompt,174240,tty-prompt,https://ttytoolkit.org,https://github.com/piotrmurach/tty-prompt
926836,github.com/piotrmurach/tty-reader,https://github.com/piotrmurach/tty-reader,https://github.com/piotrmurach/tty-reader,174243,tty-reader,https://ttytoolkit.org,https://github.com/piotrmurach/tty-reader
926837,github.com/piotrmurach/tty-screen,https://github.com/piotrmurach/tty-screen,https://github.com/piotrmurach/tty-screen,174244,tty-screen,https://ttytoolkit.org,https://github.com/piotrmurach/tty-screen
926838,github.com/piotrmurach/tty-which,https://github.com/piotrmurach/tty-which,https://github.com/piotrmurach/tty-which,174253,tty-which,https://ttytoolkit.org,https://github.com/piotrmurach/tty-which
926873,github.com/postmodern/nokogiri-diff,https://github.com/postmodern/nokogiri-diff,https://github.com/postmodern/nokogiri-diff,109885,nokogiri-diff,https://github.com/postmodern/nokogiri-diff#readme,https://github.com/postmodern/nokogiri-diff#readme
926896,github.com/premailer/css_parser,https://github.com/premailer/css_parser,https://github.com/premailer/css_parser,34013,css_parser,https://github.com/premailer/css_parser,https://github.com/premailer/css_parser
926993,github.com/psyho/dependor,https://github.com/psyho/dependor,https://github.com/psyho/dependor,38541,dependor,http://github.com/psyho/dependor,http://github.com/psyho/dependor
927000,github.com/puppetlabs/forge-ruby,https://github.com/puppetlabs/forge-ruby,https://github.com/puppetlabs/forge-ruby,126047,puppet_forge,https://github.com/puppetlabs/forge-ruby,https://github.com/puppetlabs/forge-ruby
927004,github.com/puppetlabs/puppet-lint,https://github.com/puppetlabs/puppet-lint,https://github.com/puppetlabs/puppet-lint,126062,puppet-lint,https://github.com/puppetlabs/puppet-lint/,https://github.com/puppetlabs/puppet-lint/
927005,github.com/puppetlabs/puppet-resource_api,https://github.com/puppetlabs/puppet-resource_api,https://github.com/puppetlabs/puppet-resource_api,126214,puppet-resource_api,https://github.com/puppetlabs/puppet-resource_api,https://github.com/puppetlabs/puppet-resource_api
927008,github.com/puppetlabs/semantic_puppet,https://github.com/puppetlabs/semantic_puppet,https://github.com/puppetlabs/semantic_puppet,149720,semantic_puppet,https://github.com/puppetlabs/semantic_puppet,https://github.com/puppetlabs/semantic_puppet
927174,github.com/qoobaa/magic,https://github.com/qoobaa/magic,https://github.com/qoobaa/magic,95218,magic,https://github.com/qoobaa/magic,http://github.com/qoobaa/magic
927175,github.com/qoobaa/vcard,https://github.com/qoobaa/vcard,https://github.com/qoobaa/vcard,178965,vcard,http://github.com/qoobaa/vcard,http://github.com/qoobaa/vcard
927185,github.com/rack/rack,https://github.com/rack/rack,https://github.com/rack/rack,128419,rack,https://github.com/rack/rack,https://github.com/rack/rack
927186,github.com/rack/rack-cache,https://github.com/rack/rack-cache,https://github.com/rack/rack-cache,128540,rack-cache,https://github.com/rack/rack-cache,https://github.com/rack/rack-cache
927209,github.com/rails/actionpack-action_caching,https://github.com/rails/actionpack-action_caching,https://github.com/rails/actionpack-action_caching,1016,actionpack-action_caching,https://github.com/rails/actionpack-action_caching,https://github.com/rails/actionpack-action_caching/tree/v1.2.2
927211,github.com/rails/activemodel-serializers-xml,https://github.com/rails/activemodel-serializers-xml,https://github.com/rails/activemodel-serializers-xml,1887,activemodel-serializers-xml,http://github.com/rails/activemodel-serializers-xml,http://github.com/rails/activemodel-serializers-xml
927212,github.com/rails/coffee-rails,https://github.com/rails/coffee-rails,https://github.com/rails/coffee-rails,32664,cough-rails,https://github.com/rails/coffee-rails,https://github.com/rails/coffee-rails
927213,github.com/rails/execjs,https://github.com/rails/execjs,https://github.com/rails/execjs,49672,execjs,https://github.com/rails/execjs,https://github.com/rails/execjs
927214,github.com/rails/globalid,https://github.com/rails/globalid,https://github.com/rails/globalid,63669,globalid,http://www.rubyonrails.org,https://github.com/rails/globalid/tree/v1.3.0
927215,github.com/rails/importmap-rails,https://github.com/rails/importmap-rails,https://github.com/rails/importmap-rails,76354,importmap-rails,https://github.com/rails/importmap-rails,https://github.com/rails/importmap-rails
927216,github.com/rails/jbuilder,https://github.com/rails/jbuilder,https://github.com/rails/jbuilder,84436,jtbuilder,https://github.com/rails/jbuilder,https://github.com/rails/jbuilder
927217,github.com/rails/jquery-rails,https://github.com/rails/jquery-rails,https://github.com/rails/jquery-rails,184212,wj-jquery-rails,https://github.com/rails/jquery-rails,https://github.com/rails/jquery-rails
927218,github.com/rails/marcel,https://github.com/rails/marcel,https://github.com/rails/marcel,96355,marcel,https://github.com/rails/marcel,https://github.com/rails/marcel
927219,github.com/rails/propshaft,https://github.com/rails/propshaft,https://github.com/rails/propshaft,124972,propshaft,https://github.com/rails/propshaft,https://github.com/rails/propshaft
927220,github.com/rails/rails-html-sanitizer,https://github.com/rails/rails-html-sanitizer,https://github.com/rails/rails-html-sanitizer,130877,rails-html-sanitizer,https://github.com/rails/rails-html-sanitizer,https://github.com/rails/rails-html-sanitizer/tree/v1.6.2
927221,github.com/rails/ruby-coffee-script,https://github.com/rails/ruby-coffee-script,https://github.com/rails/ruby-coffee-script,29576,coffee-script,http://github.com/josh/ruby-coffee-script,http://github.com/rails/ruby-coffee-script
927222,github.com/rails/sass-rails,https://github.com/rails/sass-rails,https://github.com/rails/sass-rails,147351,sass-rails,https://github.com/rails/sass-rails,https://github.com/rails/sass-rails
927223,github.com/rails/spring,https://github.com/rails/spring,https://github.com/rails/spring,160227,spring,https://github.com/rails/spring,https://github.com/rails/spring
927224,github.com/rails/sprockets,https://github.com/rails/sprockets,https://github.com/rails/sprockets,160315,sprockets,https://github.com/rails/sprockets,https://github.com/rails/sprockets
927225,github.com/rails/sprockets-rails,https://github.com/rails/sprockets-rails,https://github.com/rails/sprockets-rails,160389,sprockets-rails,https://github.com/rails/sprockets-rails,https://github.com/rails/sprockets-rails
927226,github.com/rails/web-console,https://github.com/rails/web-console,https://github.com/rails/web-console,182307,web-console-compat,https://github.com/rails/web-console,https://github.com/rails/web-console
927233,github.com/rapid7/network_interface,https://github.com/rapid7/network_interface,https://github.com/rapid7/network_interface,108501,network_interface,https://github.com/rapid7/network_interface,https://github.com/rapid7/network_interface
927234,github.com/rapid7/windows_error,https://github.com/rapid7/windows_error,https://github.com/rapid7/windows_error,183859,windows_error,https://github.com/rapid7/windows_error,https://github.com/rapid7/windows_error
927274,github.com/redis/redis-rb,https://github.com/redis/redis-rb,https://github.com/redis/redis-rb,134716,redis-clustering,https://github.com/redis/redis-rb/blob/master/cluster,https://github.com/redis/redis-rb/tree/v5.4.1/cluster
927324,github.com/rgrove/crass,https://github.com/rgrove/crass,https://github.com/rgrove/crass,33087,crass,https://github.com/rgrove/crass/,https://github.com/rgrove/crass/tree/v1.0.6
927325,github.com/rgrove/sanitize,https://github.com/rgrove/sanitize,https://github.com/rgrove/sanitize,147093,sanitize,https://github.com/rgrove/sanitize/,https://github.com/rgrove/sanitize/
927387,github.com/romanbsd/fast-stemmer,https://github.com/romanbsd/fast-stemmer,https://github.com/romanbsd/fast-stemmer,139954,romanbsd-fast-stemmer,http://github.com/romanbsd/fast-stemmer,http://github.com/romanbsd/fast-stemmer
927417,github.com/rsl/stringex,https://github.com/rsl/stringex,https://github.com/rsl/stringex,163057,stringex,http://github.com/rsl/stringex,http://github.com/rsl/stringex
927420,github.com/rspec/rspec,https://github.com/rspec/rspec,https://github.com/rspec/rspec,161277,sspec,http://github.com/rspec,https://github.com/rspec/rspec
927421,github.com/rspec/rspec-collection_matchers,https://github.com/rspec/rspec-collection_matchers,https://github.com/rspec/rspec-collection_matchers,141098,rspec-collection_matchers,https://github.com/rspec/rspec-collection_matchers,https://github.com/rspec/rspec-collection_matchers
927424,github.com/rspec/rspec-its,https://github.com/rspec/rspec-its,https://github.com/rspec/rspec-its,141288,rspec-its,https://github.com/rspec/rspec-its,https://github.com/rspec/rspec-its
927426,github.com/rspec/rspec-support,https://github.com/rspec/rspec-support,https://github.com/rspec/rspec-support,161281,sspec-support,https://github.com/rspec/rspec-support,https://github.com/rspec/rspec-support
927434,github.com/ruby-amqp/amq-client,https://github.com/ruby-amqp/amq-client,https://github.com/ruby-amqp/amq-client,6424,amq-client,http://github.com/ruby-amqp/amq-client,http://github.com/ruby-amqp/amq-client
927435,github.com/ruby-amqp/amq-protocol,https://github.com/ruby-amqp/amq-protocol,https://github.com/ruby-amqp/amq-protocol,6441,amq-protocol,http://github.com/ruby-amqp/amq-protocol,http://github.com/ruby-amqp/amq-protocol
927437,github.com/ruby-amqp/bunny,https://github.com/ruby-amqp/bunny,https://github.com/ruby-amqp/bunny,20505,bunny,http://rubybunny.info,https://github.com/ruby-amqp/bunny/
927439,github.com/ruby/base64,https://github.com/ruby/base64,https://github.com/ruby/base64,14043,base64,https://github.com/ruby/base64,https://github.com/ruby/base64
927441,github.com/ruby/cgi,https://github.com/ruby/cgi,https://github.com/ruby/cgi,25020,cgi,https://github.com/ruby/cgi,https://github.com/ruby/cgi
927442,github.com/ruby-concurrency/ref,https://github.com/ruby-concurrency/ref,https://github.com/ruby-concurrency/ref,135259,ref,http://github.com/ruby-concurrency/ref,http://github.com/ruby-concurrency/ref
927443,github.com/ruby-concurrency/thread_safe,https://github.com/ruby-concurrency/thread_safe,https://github.com/ruby-concurrency/thread_safe,169908,thread_safe,https://github.com/ruby-concurrency/thread_safe,https://github.com/ruby-concurrency/thread_safe
927447,github.com/ruby/csv,https://github.com/ruby/csv,https://github.com/ruby/csv,34059,csv,https://github.com/ruby/csv,https://github.com/ruby/csv
927449,github.com/ruby/date,https://github.com/ruby/date,https://github.com/ruby/date,187147,ydate,https://github.com/ruby/date,https://github.com/ruby/date
927450,github.com/ruby/digest,https://github.com/ruby/digest,https://github.com/ruby/digest,39886,digest,https://github.com/ruby/digest,https://github.com/ruby/digest
927451,github.com/ruby/drb,https://github.com/ruby/drb,https://github.com/ruby/drb,42611,drb,https://github.com/ruby/drb,https://github.com/ruby/drb
927452,github.com/ruby/fileutils,https://github.com/ruby/fileutils,https://github.com/ruby/fileutils,53819,fileutils,https://github.com/ruby/fileutils,https://github.com/ruby/fileutils
927453,github.com/ruby/forwardable,https://github.com/ruby/forwardable,https://github.com/ruby/forwardable,57995,forwardable,https://github.com/ruby/forwardable,https://github.com/ruby/forwardable
927454,github.com/rubygems/rubygems,https://github.com/rubygems/rubygems,https://github.com/rubygems/rubygems,185676,xdg_test_gem,https://github.com/rubygems/rubygems/pull/3545,https://github.com/rubygems/rubygems/pull/3545
927455,github.com/ruby-git/ruby-git,https://github.com/ruby-git/ruby-git,https://github.com/ruby-git/ruby-git,122179,p-mongo-git,http://github.com/ruby-git/ruby-git,http://github.com/ruby-git/ruby-git
927456,github.com/ruby/io-console,https://github.com/ruby/io-console,https://github.com/ruby/io-console,77881,io-console,https://github.com/ruby/io-console,https://github.com/ruby/io-console
927457,github.com/ruby/io-wait,https://github.com/ruby/io-wait,https://github.com/ruby/io-wait,78021,io-wait,https://github.com/ruby/io-wait,https://github.com/ruby/io-wait
927458,github.com/ruby/ipaddr,https://github.com/ruby/ipaddr,https://github.com/ruby/ipaddr,78051,ipaddr,https://github.com/ruby/ipaddr,https://github.com/ruby/ipaddr
927459,github.com/ruby/irb,https://github.com/ruby/irb,https://github.com/ruby/irb,78282,irb,https://github.com/ruby/irb,https://github.com/ruby/irb
927461,github.com/ruby/matrix,https://github.com/ruby/matrix,https://github.com/ruby/matrix,97340,matrix,https://github.com/ruby/matrix,https://github.com/ruby/matrix
927462,github.com/ruby/net-ftp,https://github.com/ruby/net-ftp,https://github.com/ruby/net-ftp,108257,net-ftp,https://github.com/ruby/net-ftp,https://github.com/ruby/net-ftp
927463,github.com/ruby/net-pop,https://github.com/ruby/net-pop,https://github.com/ruby/net-pop,108376,net-pop,https://github.com/ruby/net-pop,https://github.com/ruby/net-pop
927464,github.com/ruby/net-protocol,https://github.com/ruby/net-protocol,https://github.com/ruby/net-protocol,108382,net-protocol,https://github.com/ruby/net-protocol,https://github.com/ruby/net-protocol
927465,github.com/ruby/net-smtp,https://github.com/ruby/net-smtp,https://github.com/ruby/net-smtp,108419,net-smtp,https://github.com/ruby/net-smtp,https://github.com/ruby/net-smtp
927466,github.com/ruby-oembed/ruby-oembed,https://github.com/ruby-oembed/ruby-oembed,https://github.com/ruby-oembed/ruby-oembed,144308,ruby-oembed,https://github.com/ruby-oembed/ruby-oembed,https://github.com/ruby-oembed/ruby-oembed
927467,github.com/ruby/prime,https://github.com/ruby/prime,https://github.com/ruby/prime,124105,prime,https://github.com/ruby/prime,https://github.com/ruby/prime
927468,github.com/ruby-prof/ruby-prof,https://github.com/ruby-prof/ruby-prof,https://github.com/ruby-prof/ruby-prof,144465,ruby-prof,https://github.com/ruby-prof/ruby-prof,https://github.com/ruby-prof/ruby-prof/tree/v1.7.2
927472,github.com/ruby/rdoc,https://github.com/ruby/rdoc,https://github.com/ruby/rdoc,133729,rdoc,https://ruby.github.io/rdoc,https://github.com/ruby/rdoc
927473,github.com/ruby/rexml,https://github.com/ruby/rexml,https://github.com/ruby/rexml,137813,rexml,https://github.com/ruby/rexml,https://github.com/ruby/rexml
927474,github.com/ruby/rss,https://github.com/ruby/rss,https://github.com/ruby/rss,141731,rss,https://github.com/ruby/rss,https://github.com/ruby/rss
927479,github.com/rubysec/bundler-audit,https://github.com/rubysec/bundler-audit,https://github.com/rubysec/bundler-audit,20376,bundler-audit,https://github.com/rubysec/bundler-audit#readme,https://github.com/rubysec/bundler-audit
927481,github.com/ruby/set,https://github.com/ruby/set,https://github.com/ruby/set,151150,set,https://github.com/ruby/set,https://github.com/ruby/set
927482,github.com/ruby/singleton,https://github.com/ruby/singleton,https://github.com/ruby/singleton,155115,singleton,https://github.com/ruby/singleton,https://github.com/ruby/singleton
927494,github.com/ruby/strscan,https://github.com/ruby/strscan,https://github.com/ruby/strscan,163365,strscan,https://github.com/ruby/strscan,https://github.com/ruby/strscan
927501,github.com/ruby/sync,https://github.com/ruby/sync,https://github.com/ruby/sync,165398,sync,https://github.com/ruby/sync,https://github.com/ruby/sync
927502,github.com/ruby/test-unit-ruby-core,https://github.com/ruby/test-unit-ruby-core,https://github.com/ruby/test-unit-ruby-core,168821,test-unit-ruby-core,https://github.com/ruby/test-unit-ruby-core,https://github.com/ruby/test-unit-ruby-core
927505,github.com/ruby/time,https://github.com/ruby/time,https://github.com/ruby/time,170424,time,https://github.com/ruby/time,https://github.com/ruby/time
927508,github.com/ruby/timeout,https://github.com/ruby/timeout,https://github.com/ruby/timeout,170584,timeout,https://github.com/ruby/timeout,https://github.com/ruby/timeout
927509,github.com/ruby/webrick,https://github.com/ruby/webrick,https://github.com/ruby/webrick,182648,webrick,https://github.com/ruby/webrick,https://github.com/ruby/webrick
927510,github.com/ruby/xmlrpc,https://github.com/ruby/xmlrpc,https://github.com/ruby/xmlrpc,186026,xmlrpc,https://github.com/ruby/xmlrpc,https://github.com/ruby/xmlrpc
927518,github.com/ryanb/letter_opener,https://github.com/ryanb/letter_opener,https://github.com/ryanb/letter_opener,89821,letter_opener,https://github.com/ryanb/letter_opener,https://github.com/ryanb/letter_opener/
927524,github.com/ryanong/spy,https://github.com/ryanong/spy,https://github.com/ryanong/spy,160582,spy,https://github.com/ryanong/spy,https://github.com/ryanong/spy
927539,github.com/rubycrypto/rbnacl,https://github.com/rubycrypto/rbnacl,https://github.com/rubycrypto/rbnacl,133152,rbnacl,https://github.com/RubyCrypto/rbnacl,https://github.com/RubyCrypto/rbnacl/tree/v7.1.2
927587,github.com/sass/sassc-rails,https://github.com/sass/sassc-rails,https://github.com/sass/sassc-rails,147304,sassc-rails,https://github.com/sass/sassc-rails,https://github.com/sass/sassc-rails
927588,github.com/sass/sassc-ruby,https://github.com/sass/sassc-ruby,https://github.com/sass/sassc-ruby,147289,sassc,https://github.com/sass/sassc-ruby,https://github.com/sass/sassc-ruby
927656,github.com/sevenwire/forgery,https://github.com/sevenwire/forgery,https://github.com/sevenwire/forgery,151288,sevenwire-forgery,http://github.com/sevenwire/forgery,http://github.com/sevenwire/forgery
927657,github.com/sferik/buftok,https://github.com/sferik/buftok,https://github.com/sferik/buftok,19978,buftok,https://github.com/sferik/buftok,https://github.com/sferik/buftok
927659,github.com/sferik/twitter-ruby,https://github.com/sferik/twitter-ruby,https://github.com/sferik/twitter-ruby,174942,twitter,https://sferik.github.io/twitter/,https://github.com/sferik/twitter-ruby
927667,github.com/shishi/rash_alt,https://github.com/shishi/rash_alt,https://github.com/shishi/rash_alt,132590,rash_alt,https://github.com/shishi/rash_alt,https://github.com/shishi/rash_alt
927675,github.com/sickill/rainbow,https://github.com/sickill/rainbow,https://github.com/sickill/rainbow,131737,rainbow,https://github.com/sickill/rainbow,http://github.com/sickill/rainbow
927686,github.com/simplecov-ruby/simplecov,https://github.com/simplecov-ruby/simplecov,https://github.com/simplecov-ruby/simplecov,153605,simplecov,https://github.com/simplecov-ruby/simplecov,https://github.com/simplecov-ruby/simplecov/tree/v0.22.0
927687,github.com/simplecov-ruby/simplecov-html,https://github.com/simplecov-ruby/simplecov-html,https://github.com/simplecov-ruby/simplecov-html,153627,simplecov-html,https://github.com/simplecov-ruby/simplecov-html,https://github.com/simplecov-ruby/simplecov-html
