NPM_ID,NPM_Name,NPM_Homepage,NPM_Repo,PHP_ID,PHP_Name,PHP_Homepage,PHP_Repo
1113963,@travelport-czech/tpcrontools,https://github.com/Travelport-Czech/tpcrontools#readme,git+https://github.com/Travelport-Czech/tpcrontools.git,385663,travelport-czech/tpcrontools,,https://github.com/Travelport-Czech/tpcrontools
3435809,tplogtools,https://github.com/Travelport-Czech/tplogtools#readme,git+https://github.com/Travelport-Czech/tplogtools.git,385664,travelport-czech/tplogtools,,https://github.com/Travelport-Czech/tplogtools
1116041,@triniti/acme-schemas,https://github.com/triniti/acme-schemas#readme,git+https://github.com/triniti/acme-schemas.git,386378,triniti/acme-schemas,,https://github.com/triniti/acme-schemas
1116045,@triniti/schemas,https://github.com/triniti/schemas#readme,git+https://github.com/triniti/schemas.git,386390,triniti/schemas,,https://github.com/triniti/schemas
1124108,@tungtu/puphpeteer,https://github.com/tungtu/puphpeteer#readme,git+https://github.com/tungtu/puphpeteer.git,388008,tungtu/puphpeteer,,https://github.com/tungtu/puphpeteer
1124109,@tungtu/rialto,https://github.com/tungtu/rialto#readme,git+https://github.com/tungtu/rialto.git,388009,tungtu/rialto,,https://github.com/tungtu/rialto
1124518,@turbocat/power-pr,https://github.com/TurboCatTech/power-pr#readme,git+https://github.com/TurboCatTech/power-pr.git,388118,turbocat/power-pr,,https://github.com/TurboCatTech/power-pr
1140536,@typesafe-html5/typescript,https://vardumper.github.io/extended-htmldocument/,git+https://github.com/vardumper/extended-htmldocument.git#main,395301,vardumper/extended-htmldocument,,https://github.com/vardumper/extended-htmldocument
1153268,@upinion/intl,https://github.com/Upinion/intl#readme,git+https://github.com/Upinion/intl.git,392544,upinion/intl,,https://github.com/Upinion/intl
1155988,@userfrosting/sprinkle-account,https://github.com/userfrosting/sprinkle-account#readme,git+https://github.com/userfrosting/sprinkle-account.git,393105,userfrosting/sprinkle-account,,https://github.com/userfrosting/sprinkle-account
1155989,@userfrosting/sprinkle-admin,https://github.com/userfrosting/sprinkle-admin#readme,git+https://github.com/userfrosting/sprinkle-admin.git,393106,userfrosting/sprinkle-admin,,https://github.com/userfrosting/sprinkle-admin
1155990,@userfrosting/sprinkle-core,https://github.com/userfrosting/sprinkle-core#readme,git+https://github.com/userfrosting/sprinkle-core.git,393107,userfrosting/sprinkle-core,,https://github.com/userfrosting/sprinkle-core
1155991,@userfrosting/theme-adminlte,https://github.com/userfrosting/theme-adminlte#readme,git+https://github.com/userfrosting/theme-adminlte.git,393109,userfrosting/theme-adminlte,,https://github.com/userfrosting/theme-adminlte
3298983,stylelint-config-vanillaforums,,https://github.com/vanilla/standards,394984,vanilla/standards,,https://github.com/vanilla/standards
3533815,venomancer,https://github.com/qq15725/venomancer,git+https://github.com/qq15725/venomancer.git,416699,wxm/venomancer,,https://github.com/qq15725/venomancer
1170864,@vielhuber/wahelper,https://github.com/vielhuber/wahelper#readme,git+ssh://git@github.com/vielhuber/wahelper.git,397984,vielhuber/wahelper,,https://github.com/vielhuber/wahelper
1181642,@vsilva472/jquery-timeline,https://github.com/vsilva472/jquery-timeline#readme,git+https://github.com/vsilva472/jquery-timeline.git,401996,vsilva472/jquery-timeline,,https://github.com/vsilva472/jquery-timeline
1181643,@vsilva472/jquery-viacep,https://github.com/vsilva472/jquery-viacep#readme,git+https://github.com/vsilva472/jquery-viacep.git,401997,vsilva472/jquery-viacep,,https://github.com/vsilva472/jquery-viacep
1185436,@vyvrhel/twig-elements,https://github.com/vyvrhel/twig-elements#readme,git+https://github.com/vyvrhel/twig-elements.git,402598,vyvrhel/twig-elements,,https://github.com/vyvrhel/twig-elements
1187138,@wakestudents/branding,https://github.com/wakestudents/branding#readme,git+https://github.com/wakestudents/branding.git,403255,wakestudents/branding,,https://github.com/wakestudents/branding
1192504,@wavevision/coding-standard,https://github.com/wavevision/coding-standard,git+https://github.com/wavevision/coding-standard.git,404761,wavevision/coding-standard,,https://github.com/wavevision/coding-standard
1192505,@wavevision/dependent-selectbox,https://github.com/wavevision/dependent-selectbox,git+https://github.com/wavevision/dependent-selectbox.git,404763,wavevision/dependent-selectbox,,https://github.com/wavevision/dependent-selectbox
1192506,@wavevision/nette-webpack,https://github.com/wavevision/nette-webpack,git+https://github.com/wavevision/nette-webpack.git,404772,wavevision/nette-webpack,,https://github.com/wavevision/nette-webpack
1193145,@waynestate/error-400,https://github.com/waynestate/error-400#readme,git+ssh://git@github.com/waynestate/error-400.git,404948,waynestate/error-400,,https://github.com/waynestate/error-400
1193146,@waynestate/error-403,https://github.com/waynestate/error-403#readme,git+ssh://git@github.com/waynestate/error-403.git,404949,waynestate/error-403,,https://github.com/waynestate/error-403
1193147,@waynestate/error-404,https://github.com/waynestate/error-404#readme,git+ssh://git@github.com/waynestate/error-404.git,404950,waynestate/error-404,,https://github.com/waynestate/error-404
1193148,@waynestate/error-429,https://github.com/waynestate/error-429#readme,git+ssh://git@github.com/waynestate/error-429.git,404951,waynestate/error-429,,https://github.com/waynestate/error-429
1193149,@waynestate/error-500,https://github.com/waynestate/error-500#readme,git+ssh://git@github.com/waynestate/error-500.git,404952,waynestate/error-500,,https://github.com/waynestate/error-500
1194996,@wearenolte/buster,https://github.com/wearenolte/Buster#readme,git+https://github.com/wearenolte/Buster.git,405527,wearenolte/buster,,https://github.com/wearenolte/Buster
1195025,@wearerequired/stylelint-config,https://github.com/wearerequired/coding-standards/tree/master/packages/stylelint-config#readme,git+https://github.com/wearerequired/coding-standards.git,405543,wearerequired/coding-standards,,https://github.com/wearerequired/coding-standards
1197412,@webchemistry/toast-component,https://github.com/WebChemistry/toast-component#readme,git+https://github.com/WebChemistry/toast-component.git,406279,webchemistry/toast-component,,https://github.com/WebChemistry/toast-component
2294250,jquery-ias,https://infiniteajaxscroll.com,git+https://github.com/webcreate/infinite-ajax-scroll.git,406419,webcreate/jquery-ias,,https://github.com/webcreate/infinite-ajax-scroll
1198146,@webflorist/privacy-policy-text,https://github.com/webflorist/privacy-policy-text#readme,git+https://github.com/webflorist/privacy-policy-text.git,406877,webflorist/privacy-policy-text,,https://github.com/webflorist/privacy-policy-text
1198386,@webiik/render-js-components,https://github.com/webiik/ssr,git+https://github.com/webiik/ssr.git,407305,webiik/ssr,,https://github.com/webiik/ssr
1207888,@wikimedia/language-data,https://language-data.readthedocs.io/en/latest/index.html,git://github.com/wikimedia/language-data.git,411721,wikimedia/language-data,,https://github.com/wikimedia/language-data
1209219,@windwalker-io/srp,https://github.com/windwalker-io/srp/assets,git+https://github.com/windwalker-io/srp.git,412455,windwalker/srp,,https://github.com/windwalker-io/srp
1210192,@wire-elements/wire-extender,https://github.com/wire-elements/wire-extender#readme,git+https://github.com/wire-elements/wire-extender.git,412708,wire-elements/wire-extender,,https://github.com/wire-elements/wire-extender
1215297,@woocommerce/settings,https://github.com/woocommerce/woocommerce-admin/tree/master/packages/settings/README.md,git+https://github.com/woocommerce/woocommerce-admin.git,413870,woocommerce/woocommerce-admin,,https://github.com/woocommerce/woocommerce-admin
1217289,@wp-hooks/wordpress-core,https://github.com/wp-hooks/wordpress-core-hooks,git+https://github.com/wp-hooks/wordpress-core-hooks.git,414660,wp-hooks/wordpress-core,,https://github.com/wp-hooks/wordpress-core-hooks
1231208,@xuma/side-select,https://github.com/hakanersu/side-select#readme,git+https://github.com/hakanersu/side-select.git,421043,xuma/sideselect,,https://github.com/hakanersu/side-select
1241008,@yohns/picocss,https://picocss.com,git+https://github.com/Yohn/PicoCSS.git,425859,yohn/picocss,,https://github.com/Yohn/PicoCSS
1271111,@zwerm/bot-configs-schema,https://github.com/zwerm/bot-configs-schema#readme,git+https://github.com/zwerm/bot-configs-schema.git,434779,zwerm/bot-configs-schema,,https://github.com/zwerm/bot-configs-schema
1273486,PoistueJS,https://github.com/iskandarjamil/PoistueJS,git+https://github.com/iskandarjamil/PoistueJS.git,173651,iskandarjamil/poistuejs,,https://github.com/iskandarjamil/PoistueJS
1275396,a11y-menu,https://github.com/aberkow/a11y-menu#readme,git+https://github.com/aberkow/a11y-menu.git,390063,ucomm/a11y-menu,,https://github.com/aberkow/a11y-menu
1288525,activity-heatmap,https://github.com/quazardous/activity-heatmap#readme,git+https://github.com/quazardous/activity-heatmap.git,308503,quazardous/activity-heatmap,,https://github.com/quazardous/activity-heatmap
1289631,adamecmartin-css-core,https://github.com/martinadamec/css-core,git+https://github.com/martinadamec/css-core.git,232726,martinadamec/css-core,,https://github.com/martinadamec/css-core
1296251,adt-fancyadmin,https://github.com/AppsDevTeam/fancyadmin#readme,git+https://github.com/AppsDevTeam/fancyadmin.git,6934,adt/fancyadmin,,https://github.com/AppsDevTeam/fancyadmin
1311961,ajax-store,https://github.com/dewsign/ajax-store#readme,git+ssh://git@github.com/dewsign/ajax-store.git,92706,dewsign/pusher-agent,,https://github.com/dewsign/ajax-store
1323857,alo-timer,https://github.com/Alorel/alo-timer#readme,git+https://github.com/Alorel/alo-timer.git,16651,alorel/alo-timer,,https://github.com/Alorel/alo-timer
1333308,analytics-spammers,https://github.com/AkibaTech/Analytics-Spammers,https://github.com/AkibaTech/Analytics-Spammers.git,10925,akibatech/analytics-spammers,,https://github.com/AkibaTech/Analytics-Spammers
1358920,apishka-framework-js,https://github.com/apishka/framework-js#readme,git+https://github.com/apishka/framework-js.git,82251,damnedest-rock/jihad-js,,https://github.com/apishka/framework-js
1359471,apolbox,https://github.com/apolbox/apolbox#readme,git+https://github.com/apolbox/apolbox.git,24482,apolbox/apolbox,,https://github.com/apolbox/apolbox
1359472,apolbox-framework,https://github.com/apolbox/apolbox#readme,git+https://github.com/apolbox/framework.git,24483,apolbox/framework,,https://github.com/apolbox/framework
1362081,apparena-patterns-react,https://github.com/apparena/patterns#readme,git+https://github.com/apparena/patterns.git,24611,app-arena/patterns,,https://github.com/apparena/patterns
1364126,apprain,https://github.com/apprain/apprain#readme,git+https://github.com/apprain/apprain.git,24901,apprain/apprain,,https://github.com/apprain/apprain
1365160,aprs-symbols,https://smarek.github.io/aprs-symbols/,git+https://github.com/smarek/aprs-symbols.git,347029,smarek/aprs-symbols,,https://github.com/smarek/aprs-symbols
1366241,ar-nugget,https://github.com/bwinkers/nugget#readme,git+https://github.com/bwinkers/nugget.git,5102,activerules/nugget,,https://github.com/bwinkers/nugget
1369945,argob-poncho,https://argob.github.io/poncho,git+https://github.com/argob/poncho.git,26243,argob/poncho,,https://github.com/argob/poncho
1369970,argon-m2,https://github.com/creativetimofficial/argon-design-system/blob/master/LICENSE.md,git+https://github.com/creativetimofficial/argon-design-system.git,77069,creativetimofficial/argon-design-system,,https://github.com/creativetimofficial/argon-design-system
1377995,as-js,http://aerialship.com/as-js,git://github.com/aerialship/as-js.git,7420,aerialship/as-js,,https://github.com/aerialship/as-js
1382308,assayo,https://github.com/bakhirev/assayo,git+https://github.com/bakhirev/git-log-stat.git,36837,bakhirev/assayo,,https://github.com/bakhirev/git-log-stat
1383152,assetpicker,https://github.com/netresearch/assetpicker#readme,git+https://github.com/netresearch/assetpicker.git,262894,netresearch/assetpicker,,https://github.com/netresearch/assetpicker
1400706,autoload-cache,https://github.com/sprymiker/autoload-cache#readme,git://github.com/sprymiker/autoload-cache.git,356610,sprymiker/autoload-cache,,https://github.com/sprymiker/autoload-cache
1401280,automizy-email-editor,http://developers.automizy.com/emaileditor,git://github.com/automizy/automizy-email-editor.git,32804,automizy/automizy-email-editor,,https://github.com/Automizy/Automizy-Email-Editor
1403775,avalynx-alert,https://github.com/avalynx/,git+https://github.com/avalynx/avalynx-alert.git,32973,avalynx/avalynx-alert,,https://github.com/avalynx/avalynx-alert
1403776,avalynx-datatable,https://github.com/avalynx/,git+https://github.com/avalynx/avalynx-datatable.git,32974,avalynx/avalynx-datatable,,https://github.com/avalynx/avalynx-datatable
1403777,avalynx-form,https://github.com/avalynx/,git+https://github.com/avalynx/avalynx-form.git,32975,avalynx/avalynx-form,,https://github.com/avalynx/avalynx-form
1403778,avalynx-lightbox,https://github.com/avalynx/,git+https://github.com/avalynx/avalynx-lightbox.git,32976,avalynx/avalynx-lightbox,,https://github.com/avalynx/avalynx-lightbox
1403779,avalynx-loader,https://github.com/avalynx/,git+https://github.com/avalynx/avalynx-loader.git,32977,avalynx/avalynx-loader,,https://github.com/avalynx/avalynx-loader
1403780,avalynx-modal,https://github.com/avalynx/,git+https://github.com/avalynx/avalynx-modal.git,32978,avalynx/avalynx-modal,,https://github.com/avalynx/avalynx-modal
1403781,avalynx-ref,https://github.com/avalynx/,git+https://github.com/avalynx/avalynx-ref.git,32979,avalynx/avalynx-ref,,https://github.com/avalynx/avalynx-ref
1403782,avalynx-select,https://github.com/avalynx/,git+https://github.com/avalynx/avalynx-select.git,32980,avalynx/avalynx-select,,https://github.com/avalynx/avalynx-select
1403783,avalynx-table,https://github.com/avalynx/,git+https://github.com/avalynx/avalynx-table.git,32982,avalynx/avalynx-table,,https://github.com/avalynx/avalynx-table
1408776,aws-code-deploy,https://github.com/techpivot/aws-code-deploy#readme,git+ssh://git@github.com/techpivot/aws-code-deploy.git,372375,techpivot/aws-code-deploy,,https://github.com/techpivot/aws-code-deploy
1425671,backstrap,http://backstrap.github.io/backstrap,git+https://github.com/backstrap/backstrap.git,36077,backstrap/backstrap,,https://github.com/backstrap/backstrap
1434667,basecondition,http://basecondition.com,git+https://github.com/basecondition/base.git,38469,basecondition/base,,https://github.com/basecondition/base
1435070,bash-echolorized,,https://github.com/barthy-koeln/bash-echolorized,38332,barthy-koeln/bash-echolorized,,https://github.com/barthy-koeln/bash-echolorized
1435455,basic-datepicker,https://github.com/donatj/DatePicker#readme,git+https://github.com/donatj/DatePicker.git,99441,donatj/date-picker-js,,https://github.com/donatj/DatePicker
1436321,basis-css,https://basiscss.com,git+https://github.com/kylearch/basis-css.git,38768,basis-css/basis-css,,https://github.com/kylearch/basis-css
1442718,beastvalidator,https://github.com/hollodk/beast-validator#readme,git+https://github.com/hollodk/beast-validator.git,156885,hollodk/beastvalidator,,https://github.com/hollodk/beast-validator
1452896,bgaze-bootstrap4-dialogs,https://www.bgaze.fr/bootstrap4-dialogs,git+https://github.com/bgaze/bootstrap4-dialogs.git,43176,bgaze/bootstrap4-dialogs,,https://github.com/bgaze/bootstrap4-dialogs
1453160,bgyang,https://github.com/bgyang/bgyang#readme,git+https://github.com/bgyang/bgyang.git,43242,bgyang/bgyang,,https://github.com/bgyang/bgyang
1454991,bicraft,https://github.com/b1deyesa/bicraft#readme,git+https://github.com/b1deyesa/bicraft.git,43551,bideyesa/bicraft,,https://github.com/b1deyesa/bicraft
1465347,blabot-dictionaries,https://github.com/blabot/blabot-dictionaries#readme,git+https://github.com/blabot/blabot-dictionaries.git,45847,blabot/blabot-dictionaries,,https://github.com/blabot/blabot-dictionaries
1478945,bootstrap-datepicker-plugin,http://wdmg.github.io/bootstrap-datepicker/,git+https://github.com/wdmg/bootstrap-datepicker.git,405323,wdmg/bootstrap-datepicker-plugin,,https://github.com/wdmg/bootstrap-datepicker
1479015,bootstrap-dropdown-hover,https://www.virtuosoft.eu/code/bootstrap-dropdown-hover/,git+https://github.com/istvan-ujjmeszaros/bootstrap-dropdown-hover.git,173999,istvan-ujjmeszaros/bootstrap-dropdown-hover,,https://github.com/istvan-ujjmeszaros/bootstrap-dropdown-hover
1479102,bootstrap-forced-colors-css,https://github.com/coliff/bootstrap-forced-colors-css#readme,git+https://github.com/coliff/bootstrap-forced-colors-css.git,71491,coliff/bootstrap-forced-colors-css,,https://github.com/coliff/bootstrap-forced-colors-css
1479157,bootstrap-growl-legacy,http://bootstrap-growl.remabledesigns.com/,git://github.com/mouse0270/bootstrap-growl.git,251644,mouse0270/bootstrap-growl,,https://github.com/mouse0270/bootstrap-growl
1479208,bootstrap-ie,https://github.com/namiltd/bootstrap-ie#readme,git+https://github.com/namiltd/bootstrap-ie.git,258540,namiltd/bootstrap-ie,,https://github.com/namiltd/bootstrap-ie
1479210,bootstrap-ie11,https://github.com/coliff/bootstrap-ie11#readme,git+https://github.com/coliff/bootstrap-ie11.git,71492,coliff/bootstrap-ie11,,https://github.com/coliff/bootstrap-ie11
1479211,bootstrap-ie8,https://github.com/coliff/bootstrap-ie8#readme,git+https://github.com/coliff/bootstrap-ie8.git,71493,coliff/bootstrap-ie8,,https://github.com/coliff/bootstrap-ie8
1479451,bootstrap-multiselect-jeremyedit,https://github.com/Gimcrack/bsms#readme,git+https://github.com/Gimcrack/bsms.git,168903,ingenious/bootstrap-multiselect,,https://github.com/Gimcrack/bsms
1479480,bootstrap-no-spacing,http://natshah.com,git+https://github.com/Natshah/bootstrap-no-spacing.git,259565,natshah/bootstrap-no-spacing,,https://github.com/Natshah/bootstrap-no-spacing
1479545,bootstrap-popover-x,https://github.com/kartik-v/bootstrap-popover-x,git+https://github.com/kartik-v/bootstrap-popover-x.git,194042,kartik-v/bootstrap-popover-x,,https://github.com/kartik-v/bootstrap-popover-x
1479571,bootstrap-pull,http://natshah.com,git+https://github.com/Natshah/bootstrap-pull.git,259567,natshah/bootstrap-pull,,https://github.com/Natshah/bootstrap-pull
1479699,bootstrap-selectinput-plugin,http://wdmg.github.io/bootstrap-selectinput/,https://github.com/wdmg/bootstrap-selectinput.git,405324,wdmg/bootstrap-selectinput-plugin,,https://github.com/wdmg/bootstrap-selectinput
1479742,bootstrap-space,http://natshah.com,git+https://github.com/Natshah/bootstrap-space.git,259568,natshah/bootstrap-space,,https://github.com/Natshah/bootstrap-space
1479817,bootstrap-tabs-x,https://github.com/kartik-v/bootstrap-tabs-x,git+https://github.com/kartik-v/bootstrap-tabs-x.git,194044,kartik-v/bootstrap-tabs-x,,https://github.com/kartik-v/bootstrap-tabs-x
1479822,bootstrap-tagsinput-plugin,http://wdmg.github.io/bootstrap-tagsinput/,git+https://github.com/wdmg/bootstrap-tagsinput.git,405325,wdmg/bootstrap-tagsinput-plugin,,https://github.com/wdmg/bootstrap-tagsinput
1480005,bootstrap-wysiwyg-editor,http://wdmg.github.io/bootstrap-wysiwyg/,git+https://github.com/wdmg/bootstrap-wysiwyg.git,405326,wdmg/bootstrap-wysiwyg-editor,,https://github.com/wdmg/bootstrap-wysiwyg
1480169,bootswatch-sass,http://guru-digital.github.io/bootswatch-sass/,https://github.com/guru-digital/bootswatch-sass.git,136933,gdmedia/bootswatch-sass,,https://github.com/guru-digital/bootswatch-sass
1490511,broccoli-field-table,https://github.com/broccoli-html-editor/broccoli-field-table#readme,git+https://github.com/broccoli-html-editor/broccoli-field-table.git,52014,broccoli-html-editor/broccoli-field-table,,https://github.com/broccoli-html-editor/broccoli-field-table
1490547,broccoli-html-editor,https://github.com/broccoli-html-editor/broccoli-html-editor#readme,git+https://github.com/broccoli-html-editor/broccoli-html-editor.git,52015,broccoli-html-editor/broccoli-html-editor,,https://github.com/broccoli-html-editor/broccoli-html-editor
1497552,bubblegum-css,https://github.com/antharuu/BubbleGum#readme,git+https://github.com/antharuu/BubbleGum.git,22440,antharuu/bubblegum,,https://github.com/antharuu/BubbleGum
1526954,carbon-geomap,https://github.com/CarbonPackages/Carbon.GeoMap#readme,git://github.com/CarbonPackages/Carbon.GeoMap.git,57376,carbon/geomap,,https://github.com/CarbonPackages/Carbon.GeoMap
1526981,carbon-neos-editor-styling,https://github.com/CarbonPackages/Carbon.Editor.Styling#readme,git://github.com/CarbonPackages/Carbon.Editor.Styling.git,57368,carbon/editor-styling,,https://github.com/CarbonPackages/Carbon.Editor.Styling
1526983,carbon-neos-range-editor,https://github.com/CarbonPackages/Carbon.RangeEditor#readme,git://github.com/CarbonPackages/Carbon.RangeEditor.git,57394,carbon/rangeeditor,,https://github.com/CarbonPackages/Carbon.RangeEditor
1526992,carbon-pipeline,https://github.com/CarbonPackages/Carbon.Pipeline#readme,git://github.com/CarbonPackages/Carbon.Pipeline.git,57390,carbon/pipeline,,https://github.com/CarbonPackages/Carbon.Pipeline
2266306,jansenfelipe-cfop,https://github.com/jansenfelipe/cfop,git+https://github.com/jansenfelipe/cfop.git,178835,jansenfelipe/cfop,,https://github.com/jansenfelipe/cfop
1554050,chelsea,https://github.com/wolxXx/chelsea,git+https://github.com/wolxXx/chelsea.git,413757,wolxxx/chelsea,,https://github.com/wolxXx/chelsea
1556341,chibicss,,https://github.com/ziopod/ChibiCSS.git,432769,ziopod/chibicss,,https://github.com/ziopod/ChibiCSS
1559337,chosen-jjj,https://jjj.github.io/chosen/,git+https://github.com/jjj/chosen.git,184385,jjj/chosen,,https://github.com/JJJ/chosen
1560807,chromosome,,https://github.com/ryanve/chromosome.git,326133,ryanve/chromosome,,https://github.com/ryanve/chromosome
1562698,cicero-sdk,https://cicero.sh,git+https://github.com/cicero-ai/sdk.git,25402,aquila/cicero-sdk,,https://github.com/cicero-ai/sdk
1569770,ckeditor5-symfony,https://github.com/Mati365/ckeditor5-symfony#readme,git+https://github.com/Mati365/ckeditor5-symfony.git,234172,mati365/ckeditor5-symfony,,https://github.com/Mati365/ckeditor5-symfony
1581461,cloud-sdk-js,https://github.com/xpayments/cloud-sdk-php#readme,git+https://github.com/xpayments/cloud-sdk-php.git,420237,xpayments/cloud-sdk-php,,https://github.com/xpayments/cloud-sdk-php
1581627,cloud_dashboard,https://github.com/docomoinnovations/cloud_dashboard#readme,git+https://github.com/docomoinnovations/cloud_dashboard.git,98639,docomoinnovations/cloud_dashboard,,https://github.com/docomoinnovations/cloud_dashboard
1593608,codeigniter-vite-plugin,https://github.com/monster010/codeigniter-vite-plugin#readme,git+https://github.com/monster010/codeigniter-vite-plugin.git,249941,monster010/codeigniter-vite-plugin,,https://github.com/monster010/codeigniter-vite-plugin
1593610,codeigniter_crud,https://github.com/arif98741/codeigniter_crud#readme,git+https://github.com/arif98741/codeigniter_crud.git,26414,arif98741/codeigniter_crud,,https://github.com/arif98741/codeigniter_crud
1598001,coinparams,https://github.com/dan-da/coinparams#readme,git+https://github.com/dan-da/coinparams.git,82274,dan-da/coinparams,,https://github.com/dan-da/coinparams
1598421,colby-svg,https://github.com/ColbyCommunications/colby-svg#readme,git+https://github.com/ColbyCommunications/colby-svg.git,71288,colbycomms/colby-svg,,https://github.com/ColbyCommunications/colby-svg
1613624,components-jquery-htmlclean,https://github.com/components/jquery-htmlclean#readme,git+https://github.com/components/jquery-htmlclean.git,72428,components/jquery-htmlclean,,https://github.com/components/jquery-htmlclean
1613849,components-webfontloader,http://github.com/components/webfontloader/,https://github.com/components/webfontloader.git,72455,components/webfontloader,,https://github.com/components/webfontloader
1627444,cookiesjsr,https://github.com/jfeltkamp/cookiesjsr#readme,git+https://github.com/jfeltkamp/cookiesjsr.git,182826,jfeltkamp/cookiesjsr,,https://github.com/jfeltkamp/cookiesjsr
1631865,cordova-plugin-dfp,https://github.com/spassimeonov/cordova-plugin-dfp#readme,git+https://github.com/spassimeonov/cordova-plugin-dfp.git,352957,spassimeonov/cordova-plugin-dfp,,https://github.com/spassimeonov/cordova-plugin-dfp
1670965,crop-select-js,https://zara4.com/projects/crop-select-js,git+https://github.com/zara-4/crop-select-js.git,429026,zara-4/crop-select-js,,https://github.com/zara-4/crop-select-js
1672597,crud_php,https://github.com/maickwendelldev/CRUD_PHP#readme,git+https://github.com/maickwendelldev/CRUD_PHP.git,228179,maickwendelldev/crud_php,,https://github.com/maickwendelldev/CRUD_PHP
1674422,cryptocrit,https://github.com/rgab1508/CryptoCRIT#readme,git+https://github.com/rgab1508/CryptoCRIT.git,317590,rgab1508/cryptocrit,,https://github.com/rgab1508/CryptoCRIT
1674515,cryptofont,https://alexanderpoellmann.com/cryptofont,git+https://github.com/AlexanderPoellmann/CryptoFont.git,13037,alexanderpoellmann/cryptofont,,https://github.com/AlexanderPoellmann/CryptoFont
1678930,csscrush,http://the-echoplex.net/csscrush,git+https://github.com/peteboere/css-crush.git,78641,css-crush/css-crush,,https://github.com/peteboere/css-crush
1682292,cubex-vite-plugin,https://github.com/MrEssex/cubex-vite-plugin#readme,git+https://github.com/MrEssex/cubex-vite-plugin.git,252875,mressex/cubex-vite-plugin,,https://github.com/MrEssex/cubex-vite-plugin
1691315,cwframework,https://github.com/dhananjayvaidya/cwframework#readme,git+https://github.com/dhananjayvaidya/cwframework.git,93235,dhananjayvaidya/cwframework,,https://github.com/dhananjayvaidya/cwframework
1693061,cycle-crypt,https://github.com/duzun/cycle-crypt#readme,git+https://github.com/duzun/cycle-crypt.git,104590,duzun/cycle-crypt,,https://github.com/duzun/cycle-crypt
1709326,datatables.net-autofill-bm,https://datatables.net,git+https://github.com/DataTables/Dist-DataTables-AutoFill-Bulma.git,84611,datatables.net/datatables.net-autofill-bm,,https://github.com/DataTables/Dist-DataTables-AutoFill-Bulma
1709329,datatables.net-autofill-bs5,https://datatables.net,git+https://github.com/DataTables/Dist-DataTables-AutoFill-Bootstrap5.git,84614,datatables.net/datatables.net-autofill-bs5,,https://github.com/DataTables/Dist-DataTables-AutoFill-Bootstrap5
1709331,datatables.net-autofill-jqui,https://datatables.net,git+https://github.com/DataTables/Dist-DataTables-AutoFill-jQueryUI.git,84617,datatables.net/datatables.net-autofill-ju,,https://github.com/DataTables/Dist-DataTables-AutoFill-jQueryUI
1709332,datatables.net-autofill-se,https://datatables.net,git+https://github.com/DataTables/Dist-DataTables-AutoFill-SemanticUI.git,84618,datatables.net/datatables.net-autofill-se,,https://github.com/DataTables/Dist-DataTables-AutoFill-SemanticUI
1709333,datatables.net-autofill-zf,https://datatables.net,git+https://github.com/DataTables/Dist-DataTables-AutoFill-Foundation.git,84619,datatables.net/datatables.net-autofill-zf,,https://github.com/DataTables/Dist-DataTables-AutoFill-Foundation
1709334,datatables.net-bm,https://datatables.net,git+https://github.com/DataTables/Dist-DataTables-Bulma.git,84620,datatables.net/datatables.net-bm,,https://github.com/DataTables/Dist-DataTables-Bulma
1709341,datatables.net-buttons-bm,https://datatables.net,git+https://github.com/DataTables/Dist-DataTables-Buttons-Bulma.git,84625,datatables.net/datatables.net-buttons-bm,,https://github.com/DataTables/Dist-DataTables-Buttons-Bulma
1709346,datatables.net-buttons-jqui,https://datatables.net,git+https://github.com/DataTables/Dist-DataTables-Buttons-jQueryUI.git,84631,datatables.net/datatables.net-buttons-ju,,https://github.com/DataTables/Dist-DataTables-Buttons-jQueryUI
1709347,datatables.net-buttons-se,https://datatables.net,git+https://github.com/DataTables/Dist-DataTables-Buttons-SemanticUI.git,84632,datatables.net/datatables.net-buttons-se,,https://github.com/DataTables/Dist-DataTables-Buttons-SemanticUI
1709348,datatables.net-buttons-zf,https://datatables.net,git+https://github.com/DataTables/Dist-DataTables-Buttons-Foundation.git,84633,datatables.net/datatables.net-buttons-zf,,https://github.com/DataTables/Dist-DataTables-Buttons-Foundation
1709355,datatables.net-colreorder-jqui,https://datatables.net,git+https://github.com/DataTables/Dist-DataTables-ColReorder-jQueryUI.git,84639,datatables.net/datatables.net-colreorder-ju,,https://github.com/DataTables/Dist-DataTables-ColReorder-jQueryUI
1709356,datatables.net-colreorder-se,https://datatables.net,git+https://github.com/DataTables/Dist-DataTables-ColReorder-SemanticUI.git,84640,datatables.net/datatables.net-colreorder-se,,https://github.com/DataTables/Dist-DataTables-ColReorder-SemanticUI
1709357,datatables.net-colreorder-zf,https://datatables.net,git+https://github.com/DataTables/Dist-DataTables-ColReorder-Foundation.git,84641,datatables.net/datatables.net-colreorder-zf,,https://github.com/DataTables/Dist-DataTables-ColReorder-Foundation
1709387,datatables.net-fixedcolumns-bm,https://datatables.net,git+https://github.com/DataTables/Dist-DataTables-FixedColumns-Bulma.git,84645,datatables.net/datatables.net-fixedcolumns-bm,,https://github.com/DataTables/Dist-DataTables-FixedColumns-Bulma
