Go_ID,Go_Name,Go_Homepage,Go_Repo,NPM_ID,NPM_Name,NPM_Homepage,NPM_Repo,PyPI_ID,PyPI_Name,PyPI_Homepage,PyPI_Repo
739049,github.com/dirien/pulumi-vultr/sdk/v2,https://github.com/dirien/pulumi-vultr,https://github.com/dirien/pulumi-vultr,332467,@ediri/vultr,https://www.pulumi.com,git+https://github.com/dirien/pulumi-vultr.git,184417,ediri-vultr,https://www.pulumi.com,https://github.com/dirien/pulumi-vultr
1668047,github.com/ethereum/c-kzg-4844/v2,https://github.com/ethereum/c-kzg-4844,https://github.com/ethereum/c-kzg-4844,1510996,c-kzg,https://github.com/ethereum/c-kzg-4844,git+https://github.com/ethereum/c-kzg-4844.git,93682,ckzg,https://github.com/ethereum/c-kzg-4844,https://github.com/ethereum/c-kzg-4844
971590,github.com/pulumiverse/pulumi-heroku,https://github.com/pulumiverse/pulumi-heroku,https://github.com/pulumiverse/pulumi-heroku,884689,@pulumiverse/heroku,https://www.pulumi.com,git+https://github.com/pulumiverse/pulumi-heroku.git,483853,pulumiverse-heroku,https://www.pulumi.com,https://github.com/pulumiverse/pulumi-heroku
762668,github.com/pulumi/pulumi-azure-justrun/sdk,https://github.com/pulumi/pulumi-azure-justrun,https://github.com/pulumi/pulumi-azure-justrun,884549,@pulumi/azure-justrun,https://pulumi.com,git+https://github.com/pulumi/pulumi-azure-justrun.git,483621,pulumi-azure-justrun,https://pulumi.com,https://github.com/pulumi/pulumi-azure-justrun
756124,github.com/hyperledger/sawtooth-core,https://github.com/hyperledger/sawtooth-core,https://github.com/hyperledger/sawtooth-core,3148140,sawtooth-sdk-exo,https://www.hyperledger.org/projects/sawtooth,git+https://github.com/hyperledger/sawtooth-core.git,573058,sawtooth-signing,https://github.com/hyperledger/sawtooth-core,https://github.com/hyperledger/sawtooth-core
757837,github.com/wechaty/grpc,https://github.com/wechaty/grpc,https://github.com/wechaty/grpc,3629965,wechaty-grpc,https://github.com/wechaty/grpc#readme,git+https://github.com/wechaty/grpc.git,698042,wechaty-grpc,https://github.com/wechaty/grpc,https://github.com/wechaty/grpc
759499,github.com/theogravity/pulumi-fusionauth/sdk,https://github.com/theogravity/pulumi-fusionauth,https://github.com/theogravity/pulumi-fusionauth,2911142,pulumi-fusionauth,https://github.com/theogravity/pulumi-fusionauth,git+https://github.com/theogravity/pulumi-fusionauth.git,647952,theogravity-pulumi-fusionauth,https://github.com/theogravity/pulumi-fusionauth,https://github.com/theogravity/pulumi-fusionauth
761477,github.com/returntocorp/sgrep,https://github.com/returntocorp/sgrep,https://github.com/returntocorp/sgrep,3169704,semgrep,https://github.com/returntocorp/sgrep#readme,git+https://github.com/returntocorp/sgrep.git,586611,sgrep-lint,https://github.com/returntocorp/sgrep,https://github.com/returntocorp/sgrep
1015626,github.com/pulumi/pulumi-azure-static-website,https://github.com/pulumi/pulumi-azure-static-website,https://github.com/pulumi/pulumi-azure-static-website,884553,@pulumi/azure-static-website,https://pulumi.com,git+https://github.com/pulumi/pulumi-azure-static-website.git,483625,pulumi-azure-static-website,https://pulumi.com,https://github.com/pulumi/pulumi-azure-static-website
1176145,github.com/simcubeltd/pulumi-nexus,https://github.com/simcubeltd/pulumi-nexus,https://github.com/simcubeltd/pulumi-nexus,1002295,@simcubeltd/pulumi-nexus,https://github.com/SimCubeLtd/pulumi-nexus,git+https://github.com/SimCubeLtd/pulumi-nexus.git,591957,simcubeltd-pulumi-nexus,https://github.com/SimCubeLtd/pulumi-nexus,https://github.com/SimCubeLtd/pulumi-nexus
774675,github.com/zscaler/pulumi-zia/sdk,https://github.com/zscaler/pulumi-zia,https://github.com/zscaler/pulumi-zia,137404,@bdzscaler/pulumi-zia,https://www.zscaler.com,git+https://github.com/zscaler/pulumi-zia.git,724245,zscaler-pulumi-zia,https://www.zscaler.com,https://github.com/zscaler/pulumi-zia
775051,github.com/locustio/locust,https://github.com/locustio/locust,https://github.com/locustio/locust,2436055,locust-ui-test,,https://github.com/locustio/locust/tree/master/locust/webui,648344,thickly,https://locust.io/,https://github.com/locustio/locust
775236,github.com/tonyo/alpaga/testmod,https://github.com/tonyo/alpaga,https://github.com/tonyo/alpaga,1108106,@tonyo/alpaga,https://github.com/tonyo/alpaga#readme,git+https://github.com/tonyo/alpaga.git,20471,alpaga,https://github.com/tonyo/alpaga/,https://github.com/tonyo/alpaga/
778962,github.com/keep-starknet-strange/garaga,https://github.com/keep-starknet-strange/garaga,https://github.com/keep-starknet-strange/garaga,2010085,garaga,https://github.com/keep-starknet-strange/garaga,git+https://github.com/keep-starknet-strange/garaga.git,232062,garaga,https://pypi.org/project/garaga/,https://github.com/keep-starknet-strange/garaga
781885,github.com/symbiosis-cloud/pulumi-symbiosis/sdk,https://github.com/symbiosis-cloud/pulumi-symbiosis,https://github.com/symbiosis-cloud/pulumi-symbiosis,1063468,@symbiosis-cloud/symbiosis-pulumi,https://www.pulumi.com,git+https://github.com/symbiosis-cloud/pulumi-symbiosis.git,630144,symbiosis-pulumi,https://www.pulumi.com,https://github.com/symbiosis-cloud/pulumi-symbiosis
2229189,github.com/openziti/zrok/v2,https://github.com/openziti/zrok,https://github.com/openziti/zrok,820764,@openziti/zrok,https://github.com/openziti/zrok#readme,git+https://github.com/openziti/zrok.git,724210,zrok-build-debugging,https://github.com/openziti/zrok,https://github.com/openziti/zrok
783964,github.com/taubyte/tau,https://github.com/taubyte/tau,https://github.com/taubyte/tau,1075066,@taubyte/dream,https://github.com/taubyte/tau#readme,git+https://github.com/taubyte/tau.git,611899,spore-drive,https://github.com/taubyte/tau,https://github.com/taubyte/tau
786577,github.com/dirien/pulumi-azapi/sdk,https://github.com/dirien/pulumi-azapi,https://github.com/dirien/pulumi-azapi,332455,@ediri/azapi,https://github.com/dirien/pulumi-azapi,git+https://github.com/dirien/pulumi-azapi.git,184410,ediri-azapi,https://github.com/dirien/pulumi-azapi,https://github.com/dirien/pulumi-azapi
788531,github.com/ggerganov/ggwave,https://github.com/ggerganov/ggwave,https://github.com/ggerganov/ggwave,2047127,ggwave,https://github.com/ggerganov/ggwave#readme,git+https://github.com/ggerganov/ggwave.git,239700,ggwave-wheels,https://github.com/ggerganov/ggwave,https://github.com/ggerganov/ggwave
794240,github.com/dirien/pulumi-port-labs/sdk,https://github.com/dirien/pulumi-port-labs,https://github.com/dirien/pulumi-port-labs,332461,@ediri/port,https://www.pulumi.com,git+https://github.com/dirien/pulumi-port-labs.git,184413,ediri-port,https://www.pulumi.com,https://github.com/dirien/pulumi-port-labs
800172,github.com/growthbook/growthbook,https://github.com/growthbook/growthbook,https://github.com/growthbook/growthbook,447799,@growthbook/growthbook-react,https://github.com/growthbook/growthbook#readme,git+https://github.com/growthbook/growthbook.git,233246,gbstats,https://github.com/growthbook/growthbook/tree/main/packages/stats,https://github.com/growthbook/growthbook/tree/main/packages/stats
802114,github.com/dirien/pulumi-scaleway/sdk/v2,https://github.com/dirien/pulumi-scaleway,https://github.com/dirien/pulumi-scaleway,332466,@ediri/scaleway,https://www.pulumi.com,git+https://github.com/dirien/pulumi-scaleway.git,184415,ediri-scaleway,https://www.pulumi.com,https://github.com/dirien/pulumi-scaleway
805517,github.com/pulumiverse/pulumi-unifi/sdk,https://github.com/pulumiverse/pulumi-unifi,https://github.com/pulumiverse/pulumi-unifi,884707,@pulumiverse/unifi,https://github.com/pulumiverse,git+https://github.com/pulumiverse/pulumi-unifi.git,483866,pulumiverse-unifi,https://pypi.org/project/pulumiverse-unifi/,https://github.com/pulumiverse/pulumi-unifi
982280,github.com/upstash/pulumi-upstash/examples,https://github.com/upstash/pulumi-upstash,https://github.com/upstash/pulumi-upstash,1153983,@upstash/pulumi,https://www.upstash.com,git+https://github.com/upstash/pulumi-upstash.git,678886,upstash-pulumi,https://www.upstash.com,https://github.com/upstash/pulumi-upstash
808499,github.com/lbrlabs/pulumi-remotecertificate,https://github.com/lbrlabs/pulumi-remotecertificate,https://github.com/lbrlabs/pulumi-remotecertificate,635211,@lbrlabs/pulumi-remotecertificate,https://lbrlabs.com,git+https://github.com/lbrlabs/pulumi-remotecertificate.git,318329,lbrlabs-pulumiservice,https://lbrlabs.com,https://github.com/lbrlabs/pulumi-remotecertificate/
809210,github.com/satwikkansal/wtfpython,https://github.com/satwikkansal/wtfpython,https://github.com/satwikkansal/wtfpython,3663813,wtfpython,https://github.com/satwikkansal/wtfPython#readme,git+https://github.com/satwikkansal/wtfPython.git,707400,wtfpython,https://github.com/satwikkansal/wtfpython,https://github.com/satwikkansal/wtfpython
811003,github.com/plotly/dash,https://github.com/plotly/dash,https://github.com/plotly/dash,1705287,dash-table,https://github.com/plotly/dash,git+ssh://git@github.com/plotly/dash.git,127610,dash,https://plotly.com/dash,https://github.com/plotly/dash
811075,github.com/micropython/micropython,https://github.com/micropython/micropython,https://github.com/micropython/micropython,1199464,@webreflection/micropython-webassembly-pyscript,https://github.com/micropython/micropython#readme,git+https://github.com/micropython/micropython.git,358349,micropython-urllib,https://github.com/micropython/micropython/issues/405,https://github.com/micropython/micropython/issues/405
813362,github.com/microsoft/sanddance,https://github.com/microsoft/sanddance,https://github.com/microsoft/sanddance,741124,@msrvida/vega-deck.gl,https://github.com/microsoft/SandDance#readme,git+https://github.com/microsoft/SandDance.git,571454,sanddance,https://github.com/microsoft/SandDance/python/jupyter-widget,https://github.com/microsoft/SandDance/python/jupyter-widget
814744,github.com/materializeinc/terraform-provider-materialize,https://github.com/materializeinc/terraform-provider-materialize,https://github.com/materializeinc/terraform-provider-materialize,276667,@daydotai/pulumi-materialize-node,https://github.com/materializeinc/terraform-provider-materialize#readme,git+https://github.com/materializeinc/terraform-provider-materialize.git,483729,pulumi-materialize,https://github.com/MaterializeInc/terraform-provider-materialize,https://github.com/MaterializeInc/terraform-provider-materialize
814812,github.com/pulumi/pulumi-google-cloud-static-website,https://github.com/pulumi/pulumi-google-cloud-static-website,https://github.com/pulumi/pulumi-google-cloud-static-website,884599,@pulumi/google-cloud-static-website,https://pulumi.com,git+https://github.com/pulumi/pulumi-google-cloud-static-website.git,483693,pulumi-google-cloud-static-website,https://pulumi.com,https://github.com/pulumi/pulumi-google-cloud-static-website
888252,github.com/cargo-lambda/cargo-lambda-cdk/cargolambdacdk,https://github.com/cargo-lambda/cargo-lambda-cdk,https://github.com/cargo-lambda/cargo-lambda-cdk,1528117,cargo-lambda-cdk,https://github.com/cargo-lambda/cargo-lambda-cdk#readme,git+https://github.com/cargo-lambda/cargo-lambda-cdk.git,79471,cargo-lambda-cdk,https://github.com/cargo-lambda/cargo-lambda-cdk.git,https://github.com/cargo-lambda/cargo-lambda-cdk.git
1532775,github.com/pierskarsenbarg/pulumi-sdm/provider,https://github.com/pierskarsenbarg/pulumi-sdm,https://github.com/pierskarsenbarg/pulumi-sdm,852023,@pierskarsenbarg/sdm,https://github.com/pierskarsenbarg/pulumi-sdm,git+https://github.com/pierskarsenbarg/pulumi-sdm.git,460441,pierskarsenbarg-pulumi-sdm,https://github.com/pierskarsenbarg/pulumi-sdm,https://github.com/pierskarsenbarg/pulumi-sdm
823903,github.com/coqui-ai/stt,https://github.com/coqui-ai/stt,https://github.com/coqui-ai/stt,3295145,stt-tflite,https://github.com/coqui-ai/STT,git://github.com/coqui-ai/STT.git,624413,stt-tflite,https://github.com/coqui-ai/STT,https://github.com/coqui-ai/STT/tree/v0.10.0-alpha.10
831846,github.com/gradio-app/gradio,https://github.com/gradio-app/gradio,https://github.com/gradio-app/gradio,442237,@gradio/wasm,https://github.com/gradio-app/gradio#readme,git+https://github.com/gradio-app/gradio.git,251932,gr-freddy,https://github.com/gradio-app/gradio,https://github.com/gradio-app/gradio
1032328,github.com/redislabs/pulumi-rediscloud/provider,https://github.com/redislabs/pulumi-rediscloud,https://github.com/redislabs/pulumi-rediscloud,917262,@rediscloud/pulumi-rediscloud,https://www.pulumi.com,git+https://github.com/RedisLabs/pulumi-rediscloud.git,483781,pulumi-rediscloud,https://www.pulumi.com,https://github.com/RedisLabs/pulumi-rediscloud
835936,github.com/pulumiverse/pulumi-harbor/sdk/v3,https://github.com/pulumiverse/pulumi-harbor,https://github.com/pulumiverse/pulumi-harbor,884688,@pulumiverse/harbor,https://www.pulumi.com,git+https://github.com/pulumiverse/pulumi-harbor.git,483852,pulumiverse-harbor,https://www.pulumi.com,https://github.com/pulumiverse/pulumi-harbor
836429,github.com/huggingface/huggingface_hub,https://github.com/huggingface/huggingface_hub,https://github.com/huggingface/huggingface_hub,2181904,huggingface-widgets,https://github.com/huggingface/huggingface_hub/tree/main/widgets,git+https://github.com/huggingface/huggingface_hub.git,606786,spaces,https://huggingface.co,https://github.com/huggingface/huggingface_hub
857708,github.com/pulumiverse/pulumi-buildkite/sdk/v2,https://github.com/pulumiverse/pulumi-buildkite,https://github.com/pulumiverse/pulumi-buildkite,884676,@pulumiverse/buildkite,https://github.com/pulumiverse/pulumi-buildkite,git+https://github.com/pulumiverse/pulumi-buildkite.git,483840,pulumiverse-buildkite,https://github.com/pulumiverse/pulumi-buildkite,https://github.com/pulumiverse/pulumi-buildkite
843762,github.com/pulumiverse/pulumi-mssql/sdk,https://github.com/pulumiverse/pulumi-mssql,https://github.com/pulumiverse/pulumi-mssql,884696,@pulumiverse/mssql,https://github.com/pulumiverse/pulumi-mssql,git+https://github.com/pulumiverse/pulumi-mssql.git,483855,pulumiverse-mssql,https://github.com/pulumiverse/pulumi-mssql,https://github.com/pulumiverse/pulumi-mssql
843766,github.com/pulumiverse/pulumi-zitadel/sdk,https://github.com/pulumiverse/pulumi-zitadel,https://github.com/pulumiverse/pulumi-zitadel,884710,@pulumiverse/zitadel,https://www.pulumi.com,git+https://github.com/pulumiverse/pulumi-zitadel.git,483869,pulumiverse-zitadel,https://pypi.org/project/pulumiverse-zitadel/,https://github.com/pulumiverse/pulumi-zitadel
844484,github.com/lbrlabs/pulumi-vantage/sdk,https://github.com/lbrlabs/pulumi-vantage,https://github.com/lbrlabs/pulumi-vantage,635214,@lbrlabs/pulumi-vantage,https://pulumi.io,git+https://github.com/lbrlabs/pulumi-vantage.git,318331,lbrlabs-pulumi-vantage,https://pulumi.io,https://github.com/lbrlabs/pulumi-vantage
846630,github.com/quantopian/qgrid,https://github.com/quantopian/qgrid,https://github.com/quantopian/qgrid,2922679,qgrid2,https://github.com/Quantopian/qgrid#readme,git+https://github.com/Quantopian/qgrid.git,537060,qgrid,https://github.com/quantopian/qgrid,https://github.com/quantopian/qgrid
848493,github.com/lbrlabs/pulumi-lbrlabs-eks,https://github.com/lbrlabs/pulumi-lbrlabs-eks,https://github.com/lbrlabs/pulumi-lbrlabs-eks,635204,@lbrlabs/pulumi-eks,https://github.com/lbrlabs/pulumi-lbrlabs-eks#readme,git+https://github.com/lbrlabs/pulumi-lbrlabs-eks.git,318320,lbrlabs-pulumi-eks,https://pypi.org/project/lbrlabs-pulumi-eks/,https://github.com/lbrlabs/pulumi-lbrlabs-eks
999685,github.com/dirien/pulumi-fly/sdk,https://github.com/dirien/pulumi-fly,https://github.com/dirien/pulumi-fly,332462,@ediri/pulumi-fly,https://github.com/dirien/pulumi-fly,git+https://github.com/dirien/pulumi-fly.git,184411,ediri-fly,https://github.com/dirien/pulumi-fly,https://github.com/dirien/pulumi-fly
1372388,github.com/port-labs/pulumi-port/sdk/v2,https://github.com/port-labs/pulumi-port,https://github.com/port-labs/pulumi-port,869991,@port-labs/port,https://www.pulumi.com,git+https://github.com/port-labs/pulumi-port.git,471313,port-pulumi,https://www.pulumi.com,https://github.com/port-labs/pulumi-port
1040352,github.com/pulumiverse/pulumi-matchbox/examples,https://github.com/pulumiverse/pulumi-matchbox,https://github.com/pulumiverse/pulumi-matchbox,884695,@pulumiverse/matchbox,https://www.pulumi.com,git+https://github.com/pulumiverse/pulumi-matchbox.git,483854,pulumiverse-matchbox,https://pypi.org/project/pulumiverse-matchbox/,https://github.com/pulumiverse/pulumi-matchbox
1550646,github.com/lbrlabs/pulumi-cockroach/sdk,https://github.com/lbrlabs/pulumi-cockroach,https://github.com/lbrlabs/pulumi-cockroach,635202,@lbrlabs/pulumi-cockroach,https://lbrlabs.com,git+https://github.com/lbrlabs/pulumi-cockroach.git,318318,lbrlabs-pulumi-cockroach,https://lbrlabs.com,https://github.com/lbrlabs/pulumi-cockroach
866925,github.com/prodvana/pulumi-prodvana/sdk,https://github.com/prodvana/pulumi-prodvana,https://github.com/prodvana/pulumi-prodvana,878041,@prodvana/pulumi-prodvana,https://prodvana.io,git+https://github.com/prodvana/pulumi-prodvana.git,483765,pulumi-prodvana,https://prodvana.io,https://github.com/prodvana/pulumi-prodvana
867989,github.com/pierskarsenbarg/pulumi-nutanix,https://github.com/pierskarsenbarg/pulumi-nutanix,https://github.com/pierskarsenbarg/pulumi-nutanix,852021,@pierskarsenbarg/nutanix,https://github.com/pierskarsenbarg/pulumi-nutanix,git+https://github.com/pierskarsenbarg/pulumi-nutanix.git,483744,pulumi-nutanix,https://github.com/pierskarsenbarg/pulumi-nutanix,https://github.com/pierskarsenbarg/pulumi-nutanix
868349,github.com/volcengine/pulumi-volcengine/sdk,https://github.com/volcengine/pulumi-volcengine,https://github.com/volcengine/pulumi-volcengine,1178942,@volcengine/pulumi,https://volcengine.com,git+https://github.com/volcengine/pulumi-volcengine.git,483870,pulumi-volcengine,https://volcengine.com,https://github.com/volcengine/pulumi-volcengine
2166881,github.com/pulumiverse/pulumi-esxi-native/examples/01_simple_virtual_machine/go,https://github.com/pulumiverse/pulumi-esxi-native,https://github.com/pulumiverse/pulumi-esxi-native,884683,@pulumiverse/esxi-native,https://github.com/pulumiverse/pulumi-esxi-native,git+https://github.com/pulumiverse/pulumi-esxi-native.git,483858,pulumiverse-pulumi-esxi-native,https://github.com/pulumiverse/pulumi-esxi-native,https://github.com/pulumiverse/pulumi-esxi-native
996426,github.com/cloudy-sky-software/pulumi-tailscale-native/sdk,https://github.com/cloudy-sky-software/pulumi-tailscale-native,https://github.com/cloudy-sky-software/pulumi-tailscale-native,223042,@cloudyskysoftware/pulumi-tailscale-native,https://cloudysky.software,git+https://github.com/cloudy-sky-software/pulumi-tailscale-native.git,483817,pulumi-tailscale-native,https://pypi.org/project/pulumi-tailscale-native/,https://github.com/cloudy-sky-software/pulumi-tailscale-native
871140,github.com/dirien/pulumi-ovh,https://github.com/dirien/pulumi-ovh,https://github.com/dirien/pulumi-ovh,332459,@ediri/ovh,https://www.pulumi.com,git+https://github.com/dirien/pulumi-ovh.git,184412,ediri-ovh,https://www.pulumi.com,https://github.com/dirien/pulumi-ovh
1942443,github.com/pulumiverse/pulumi-vercel/sdk/v3,https://github.com/pulumiverse/pulumi-vercel,https://github.com/pulumiverse/pulumi-vercel,884708,@pulumiverse/vercel,https://github.com/pulumiverse/pulumi-vercel#readme,git+https://github.com/pulumiverse/pulumi-vercel.git,483867,pulumiverse-vercel,https://pypi.org/project/pulumiverse-vercel/,https://github.com/pulumiverse/pulumi-vercel
874588,github.com/your-org/your-repo,https://github.com/your-org/your-repo,https://github.com/your-org/your-repo,2803875,pageengineer-agent,https://github.com/your-org/your-repo#readme,git+https://github.com/your-org/your-repo.git,642312,test-auto-publish-lib,https://github.com/your-org/your-repo,https://github.com/your-org/your-repo
874626,github.com/configu/configu/go,https://github.com/configu/configu,https://github.com/configu/configu,240002,@configu/ts,https://configu.com,git+https://github.com/configu/configu.git,109147,configu,https://configu.com/,https://github.com/configu/configu
875327,github.com/netascode/pulumi-aci,https://github.com/netascode/pulumi-aci,https://github.com/netascode/pulumi-aci,762873,@netascode/aci,https://pulumi.com,git+https://github.com/netascode/pulumi-aci.git,483586,pulumi-aci,https://pulumi.com,https://github.com/netascode/pulumi-aci
886128,github.com/raystack/proton,https://github.com/raystack/proton,https://github.com/raystack/proton,905605,@raystack/proton,https://github.com/raystack/proton#readme,git+https://github.com/raystack/proton.git,546669,raystack-proton,https://pypi.org/project/raystack-proton/,https://github.com/raystack/proton
1005478,github.com/pulumiverse/pulumi-acme/examples,https://github.com/pulumiverse/pulumi-acme,https://github.com/pulumiverse/pulumi-acme,884673,@pulumiverse/acme,https://www.pulumi.com,git+https://github.com/pulumiverse/pulumi-acme.git,483837,pulumiverse-acme,https://pypi.org/project/pulumiverse-acme/,https://github.com/pulumiverse/pulumi-acme
891490,github.com/lbrlabs/pulumi-iosxe/sdk,https://github.com/lbrlabs/pulumi-iosxe,https://github.com/lbrlabs/pulumi-iosxe,635207,@lbrlabs/pulumi-iosxe,https://www.pulumi.com,git+https://github.com/lbrlabs/pulumi-iosxe.git,318323,lbrlabs-pulumi-iosxe,https://www.pulumi.com,https://github.com/lbrlabs/pulumi-iosxe
950669,github.com/lbrlabs/pulumi-nxos/sdk,https://github.com/lbrlabs/pulumi-nxos,https://github.com/lbrlabs/pulumi-nxos,635209,@lbrlabs/pulumi-nxos,https://www.pulumi.com,git+https://github.com/lbrlabs/pulumi-nxos.git,318325,lbrlabs-pulumi-nxos,https://www.pulumi.com,https://github.com/lbrlabs/pulumi-nxos
897858,github.com/pulumiverse/pulumi-statuscake,https://github.com/pulumiverse/pulumi-statuscake,https://github.com/pulumiverse/pulumi-statuscake,884704,@pulumiverse/statuscake,https://github.com/pulumiverse,git+https://github.com/pulumiverse/pulumi-statuscake.git,483863,pulumiverse-statuscake,https://github.com/pulumiverse,https://github.com/pulumiverse/pulumi-statuscake
1015680,github.com/threefoldtech/pulumi-threefold/examples,https://github.com/threefoldtech/pulumi-threefold,https://github.com/threefoldtech/pulumi-threefold,1097217,@threefold/pulumi,https://www.pulumi.com,git+https://github.com/threefoldtech/pulumi-threefold.git,483823,pulumi-threefold,https://www.pulumi.com,https://github.com/threefoldtech/pulumi-threefold
901480,github.com/nteract/nteract,https://github.com/nteract/nteract,https://github.com/nteract/nteract,3125636,rx-binder,https://github.com/nteract/nteract#readme,git+https://github.com/nteract/nteract.git,404009,nteract-on-jupyter,https://github.com/nteract/nteract,https://github.com/nteract/nteract
1083680,github.com/runpod/pulumi-runpod-native/sdk,https://github.com/runpod/pulumi-runpod-native,https://github.com/runpod/pulumi-runpod-native,945582,@runpod-infra/pulumi,https://runpod.io,git+https://github.com/runpod/pulumi-runpod-native.git,567123,runpod-pulumi-infra,https://runpod.io,https://github.com/runpod/pulumi-runpod-native
1532283,github.com/pulumiverse/pulumi-talos/examples,https://github.com/pulumiverse/pulumi-talos,https://github.com/pulumiverse/pulumi-talos,884705,@pulumiverse/talos,https://www.talos.dev,git+https://github.com/pulumiverse/pulumi-talos.git,483864,pulumiverse-talos,https://pypi.org/project/pulumiverse-talos/,https://github.com/pulumiverse/pulumi-talos
913831,github.com/streamlit/streamlit,https://github.com/streamlit/streamlit,https://github.com/streamlit/streamlit,3290545,streamlit-component-lib,https://github.com/streamlit/streamlit#readme,git+https://github.com/streamlit/streamlit.git,623112,streamlit-with-ssl,https://streamlit.io,https://github.com/streamlit/streamlit
918510,github.com/xcherryio/apis,https://github.com/xcherryio/apis,https://github.com/xcherryio/apis,3673237,xcherry-ts-api,https://github.com/xcherryio/apis#readme,git+https://github.com/xcherryio/apis.git,709099,xcherryapi,https://github.com/xcherryio/apis,https://github.com/xcherryio/apis
925728,github.com/jupyterhub/jupyter-server-proxy,https://github.com/jupyterhub/jupyter-server-proxy,https://github.com/jupyterhub/jupyter-server-proxy,2853378,playermanny2-jupyterlab-server-proxy,https://github.com/jupyterhub/jupyter-server-proxy,git+https://github.com/jupyterhub/jupyter-server-proxy.git,301159,jupyter-theia-proxy,https://github.com/jupyterhub/jupyter-server-proxy/tree/master/contrib/theia,https://github.com/jupyterhub/jupyter-server-proxy/tree/master/contrib/theia
925737,github.com/jupyterlab/jupyterlab_pygments,https://github.com/jupyterlab/jupyterlab_pygments,https://github.com/jupyterlab/jupyterlab_pygments,2317341,jupyterlab_pygments,https://github.com/jupyterlab/jupyterlab_pygments,https://github.com/jupyterlab/jupyterlab_pygments.git,300707,jupyterlab-pygments,https://pypi.org/project/jupyterlab-pygments/,https://github.com/jupyterlab/jupyterlab_pygments.git
925739,github.com/jupyter-lsp/jupyterlab-lsp,https://github.com/jupyter-lsp/jupyterlab-lsp,https://github.com/jupyter-lsp/jupyterlab-lsp,2451558,lsp-ws-connection,https://github.com/jupyter-lsp/jupyterlab-lsp/tree/master/packages/lsp-ws-connection,git+https://github.com/jupyter-lsp/jupyterlab-lsp.git,300905,jupyter-lsp,https://pypi.org/project/jupyter-lsp/,https://github.com/jupyter-lsp/jupyterlab-lsp
925743,github.com/jupyter/nbformat,https://github.com/jupyter/nbformat,https://github.com/jupyter/nbformat,2632690,nbformat-schema,https://nbformat.readthedocs.io,git+https://github.com/jupyter/nbformat.git,387517,nbformat,https://pypi.org/project/nbformat/,https://github.com/jupyter/nbformat.git
925749,github.com/jupyter-server/jupyter_ydoc,https://github.com/jupyter-server/jupyter_ydoc,https://github.com/jupyter-server/jupyter_ydoc,592213,@jupyter/ydoc,https://github.com/jupyter-server/jupyter_ydoc,git+https://github.com/jupyter-server/jupyter_ydoc.git,301225,jupyter-ydoc,https://pypi.org/project/jupyter-ydoc/,https://github.com/jupyter-server/jupyter_ydoc
925844,github.com/kjd/idna,https://github.com/kjd/idna,https://github.com/kjd/idna,887796,@pypi/idna,https://github.com/kjd/idna#readme,git+https://github.com/kjd/idna.git,275310,idna,https://pypi.org/project/idna/,https://github.com/kjd/idna
2076736,github.com/wox-launcher/wox/wox.core,https://github.com/wox-launcher/wox,https://github.com/wox-launcher/wox,1217198,@wox-launcher/wox-plugin,https://github.com/Wox-launcher/Wox#readme,git+https://github.com/Wox-launcher/Wox.git,706173,wox-plugin,https://pypi.org/project/wox-plugin/,https://github.com/Wox-launcher/Wox
2183237,github.com/pinecone-io/pulumi-pinecone/sdk/v2,https://github.com/pinecone-io/pulumi-pinecone,https://github.com/pinecone-io/pulumi-pinecone,853195,@pinecone-database/pulumi,https://www.pinecone.io,git+https://github.com/pinecone-io/pulumi-pinecone.git,461273,pinecone-pulumi,https://www.pinecone.io,https://github.com/pinecone-io/pulumi-pinecone
996529,github.com/a-schot/pulumi-dbtcloud/sdk,https://github.com/a-schot/pulumi-dbtcloud,https://github.com/a-schot/pulumi-dbtcloud,104218,@aschot/pulumi-dbtcloud,https://www.pulumi.com,git+https://github.com/a-schot/pulumi-dbtcloud.git,34440,aschot-pulumi-dbtcloud,https://www.pulumi.com,https://github.com/a-schot/pulumi-dbtcloud
1023922,github.com/unplatform-io/pulumi-commercetools/sdk,https://github.com/unplatform-io/pulumi-commercetools,https://github.com/unplatform-io/pulumi-commercetools,1151881,@unplatform/commercetools,https://pulumi.io,git+https://github.com/unplatform-io/pulumi-commercetools.git,483642,pulumi-commercetools,https://pulumi.io,https://github.com/unplatform-io/pulumi-commercetools
977848,github.com/pierskarsenbarg/pulumi-ngrok,https://github.com/pierskarsenbarg/pulumi-ngrok,https://github.com/pierskarsenbarg/pulumi-ngrok,852020,@pierskarsenbarg/ngrok,https://ngrok.com,git+https://github.com/pierskarsenbarg/pulumi-ngrok.git,460440,pierskarsenbarg-pulumi-ngrok,https://ngrok.com,https://github.com/pierskarsenbarg/pulumi-ngrok
977999,github.com/cyrildever/merkle-trees,https://github.com/cyrildever/merkle-trees,https://github.com/cyrildever/merkle-trees,2517875,merkle-ts,https://github.com/cyrildever/merkle-trees/packages/ts#readme,git+https://github.com/cyrildever/merkle-trees.git,354091,merkle-py,https://github.com/cyrildever/merkle-trees/tree/master/packages/py,https://github.com/cyrildever/merkle-trees/tree/master/packages/py
