Normalized_URL,NPM_ID,NPM_Name,NPM_Homepage,NPM_Repo,Ruby_ID,Ruby_Name,Ruby_Homepage,Ruby_Repo
github.com/ndp/csster,1679335,csster,https://github.com/ndp/csster#readme,git+https://github.com/ndp/csster.git,34039,csster,http://github.com/ndp/csster,http://github.com/ndp/csster
github.com/jejacks0n/mercury,1273275,Mercury,,git://github.com/jejacks0n/mercury.git,98859,mercury-rails,http://github.com/jejacks0n/mercury,https://github.com/jejacks0n/mercury
github.com/cconstantine/nodevent,2713809,nodevent,,https://cconstantine@github.com/cconstantine/NoDevent.git,109798,NoDevent,https://github.com/cconstantine/NoDevent/,https://github.com/cconstantine/NoDevent/
github.com/bear-in-mind/abyme,1283504,abyme,https://github.com/bear-in-mind/abyme,https://github.com/bear-in-mind/abyme,509,abyme,https://github.com/bear-in-mind/abyme,https://github.com/bear-in-mind/abyme
github.com/marinosoftware/active_storage_drag_and_drop,1288343,active_storage_drag_and_drop,,git+https://github.com/marinosoftware/active_storage_drag_and_drop.git,2947,active_storage_drag_and_drop,https://github.com/marinosoftware/active_storage_drag_and_drop,https://github.com/marinosoftware/active_storage_drag_and_drop
github.com/buhrmi/activestate,1288448,activestate,https://github.com/buhrmi/activestate#readme,git+https://github.com/buhrmi/activestate.git,2919,activestate,https://github.com/buhrmi/activestate,https://github.com/buhrmi/activestate
github.com/increments/admin_core,1294256,admin-core-js,https://github.com/increments/admin_core#readme,git+https://github.com/increments/admin_core.git,3998,admin_core,https://github.com/increments/admin_core,https://github.com/increments/admin_core
github.com/markusbansky/afgor-framework,1299490,afgor-ui,https://github.com/MarkusBansky/afgor-framework#readme,git+https://github.com/MarkusBansky/afgor-framework.git,4492,afgor-ui,https://rubygems.org/gems/afgor-ui,https://github.com/MarkusBansky/afgor-framework/tree/ruby-package
github.com/abe33/agt,1303769,agt,https://github.com/abe33/agt#readme,git+https://github.com/abe33/agt.git,4745,agt,https://github.com/abe33/agt.git,https://github.com/abe33/agt.git
github.com/finelineprototyping/angularjs-rails-resource,1344188,angularjs-rails-resource,https://github.com/FineLinePrototyping/angularjs-rails-resource.git,git+https://github.com/FineLinePrototyping/angularjs-rails-resource.git,6748,angularjs-rails-resource,https://github.com/finelineprototyping/angularjs-rails-resource,https://github.com/finelineprototyping/angularjs-rails-resource
github.com/shogunpanda/apes,1355506,apes,https://github.com/ShogunPanda/apes,git+https://github.com/ShogunPanda/apes.git,7361,apes,https://github.com/ShogunPanda/apes,https://github.com/ShogunPanda/apes
github.com/sokratisvidros/apicco,1357872,apicco-sdk,https://github.com/sokratisvidros/apicco#readme,git+https://github.com/sokratisvidros/apicco.git,7433,apicco-sdk,https://github.com/sokratisvidros/apicco#readme,https://github.com/sokratisvidros/apicco#readme
github.com/truongsinh/appium-flutter-driver,2604409,my_appium-flutter-driver,https://github.com/truongsinh/appium-flutter-driver#readme,git+https://github.com/truongsinh/appium-flutter-driver.git,7952,appium_flutter_finder,https://github.com/truongsinh/appium-flutter-driver,https://github.com/truongsinh/appium-flutter-driver
github.com/fernandes/arara,1366787,arara,https://github.com/fernandes/arara#readme,git+https://github.com/fernandes/arara.git,8409,arara,https://github.com/fernandes/arara,https://github.com/fernandes/arara
github.com/projectblacklight/arclight,1368586,arclight,https://library.stanford.edu/projects/arclight,git+https://github.com/projectblacklight/arclight.git,8586,arclight,https://library.stanford.edu/projects/arclight,https://github.com/projectblacklight/arclight
github.com/cprodhomme/arctic_admin,1368752,arctic_admin,https://github.com/cprodhomme/arctic_admin#readme,git+https://github.com/cprodhomme/arctic_admin.git,8599,arctic_admin,https://github.com/cprodhomme/arctic_admin,https://github.com/cprodhomme/arctic_admin
github.com/argumenta/argumenta,1370483,argumenta,https://github.com/argumenta/argumenta,https://github.com/argumenta/argumenta.git,8770,argumenta,https://github.com/argumenta/argumenta,https://github.com/argumenta/argumenta
github.com/jirutka/asciidoctor-html5s,1379051,asciidoctor-html5s,https://github.com/jirutka/asciidoctor-html5s,git+https://github.com/jirutka/asciidoctor-html5s.git,9493,asciidoctor-html5s,https://github.com/jirutka/asciidoctor-html5s,https://github.com/jirutka/asciidoctor-html5s/
github.com/jirutka/asciidoctor-interdoc-reftext,1379053,asciidoctor-interdoc-reftext,https://github.com/jirutka/asciidoctor-interdoc-reftext/,git+https://github.com/jirutka/asciidoctor-interdoc-reftext.git,9500,asciidoctor-interdoc-reftext,https://github.com/jirutka/asciidoctor-interdoc-reftext,https://github.com/jirutka/asciidoctor-interdoc-reftext
github.com/jirutka/asciidoctor-katex,1379056,asciidoctor-katex,https://github.com/jirutka/asciidoctor-katex/,git+https://github.com/jirutka/asciidoctor-katex.git,9504,asciidoctor-katex,https://github.com/jirutka/asciidoctor-katex/,https://github.com/jirutka/asciidoctor-katex/
github.com/tani/asciidoctor-mathjax3,1379062,asciidoctor-mathjax3,https://github.com/tani/asciidoctor-mathjax3#readme,git+https://git@github.com/tani/asciidoctor-mathjax3.git,9516,asciidoctor-mathjax3,https://github.com/tani/asciidoctor-mathjax3,https://github.com/tani/asciidoctor-mathjax3
github.com/ksss/asciipack,1379124,asciipack,,https://github.com/ksss/AsciiPack/tree/master/js,9568,asciipack,http://ksss.github.io/AsciiPack,https://github.com/ksss/AsciiPack/tree/master/ruby
github.com/powerhome/audiences,1393855,audiences,,git@github.com:powerhome/audiences.git,10790,audiences,https://github.com/powerhome/audiences,https://github.com/powerhome/audiences
github.com/jonhue/avatari,1404538,avatari,https://github.com/jonhue/avatari#readme,git+https://github.com/jonhue/avatari.git,11627,avatari,https://github.com/jonhue/avatari,https://github.com/jonhue/avatari
github.com/dsusco/baseline-scss,1434839,baseline-scss,https://github.com/dsusco/baseline-scss#readme,git+https://github.com/dsusco/baseline-scss.git,14098,baseline-scss,https://github.com/dsusco/baseline-scss,https://github.com/dsusco/baseline-scss
github.com/franzheidl/bemify,1447475,bemify,https://github/franzheidl/bemify,git+https://github.com/franzheidl/bemify.git,15064,bemify,https://github.com/franzheidl/bemify,https://github.com/franzheidl/bemify
github.com/alessiobussolari/better_page,1451053,better-page-stimulus,https://github.com/alessiobussolari/better_page#readme,git+https://github.com/alessiobussolari/better_page.git,15493,better_page,https://github.com/alessiobussolari/better_page,https://github.com/alessiobussolari/better_page
github.com/matt-daniel-brown/betters,1451715,betters,https://github.com/matt-daniel-brown/betters,git://github.com/matt-daniel-brown/betters.git,15520,betters,https://github.com/matt-daniel-brown/betters,https://github.com/matt-daniel-brown/betters
github.com/bitcrowd/bitstyles,1463664,bitstyles,https://bitcrowd.github.io/bitstyles,git+https://github.com/bitcrowd/bitstyles.git,16662,bitstyles,https://github.com/bitcrowd/bitstyles,https://github.com/bitcrowd/bitstyles
github.com/benmuiruri/palindrome,1465007,bkiarie-palindrome,https://github.com/Benmuiruri/palindrome#readme,git+https://github.com/Benmuiruri/palindrome.git,15196,benmuiruri_palindrome,https://github.com/Benmuiruri/palindrome,
github.com/bplmaps/blacklight-allmaps,1465795,blacklight-allmaps,https://github.com/bplmaps/blacklight-allmaps#readme,git+https://github.com/bplmaps/blacklight-allmaps.git,16861,blacklight_allmaps,https://github.com/bplmaps/blacklight-allmaps,https://github.com/bplmaps/blacklight-allmaps
github.com/projectblacklight/blacklight-gallery,1465800,blacklight-gallery,https://github.com/projectblacklight/blacklight-gallery#readme,git+https://github.com/projectblacklight/blacklight-gallery.git,16870,blacklight-gallery,https://github.com/projectblacklight/blacklight-gallery,https://github.com/projectblacklight/blacklight-gallery
github.com/sul-dlss/blacklight_heatmaps,1465801,blacklight-heatmaps,https://github.com/sul-dlss/blacklight_heatmaps#readme,git+https://github.com/sul-dlss/blacklight_heatmaps.git,16872,blacklight_heatmaps,https://github.com/sul-dlss/blacklight_heatmaps,https://github.com/sul-dlss/blacklight_heatmaps
github.com/sul-dlss/blacklight-hierarchy,1465802,blacklight-hierarchy,https://github.com/sul-dlss/blacklight-hierarchy#readme,git+https://github.com/sul-dlss/blacklight-hierarchy.git,16873,blacklight-hierarchy,https://github.com/sul-dlss/blacklight-hierarchy,https://github.com/sul-dlss/blacklight-hierarchy
github.com/projectblacklight/blacklight_range_limit,1465805,blacklight-range-limit,https://github.com/projectblacklight/blacklight_range_limit#readme,git+https://github.com/projectblacklight/blacklight_range_limit.git,16886,blacklight_range_limit,https://github.com/projectblacklight/blacklight_range_limit,https://github.com/projectblacklight/blacklight_range_limit
github.com/kbumsik/blogsearch,1470228,blogsearch-crawler,https://github.com/kbumsik/blogsearch#readme,git+https://github.com/kbumsik/blogsearch.git,80384,jekyll-blogsearch,https://github.com/kbumsik/blogsearch,https://github.com/kbumsik/blogsearch
github.com/lacroixdesign/boarding_pass,1474106,boarding-pass,https://github.com/lacroixdesign/boarding_pass,git://github.com/lacroixdesign/boarding_pass.git,17716,boarding_pass,https://github.com/lacroixdesign/boarding_pass,https://github.com/lacroixdesign/boarding_pass
github.com/keyasuda/bormashino,1480622,bormashino,https://github.com/keyasuda/bormashino,git://github.com/keyasuda/bormashino.git,18461,bormashino,https://github.com/keyasuda/bormashino,https://github.com/keyasuda/bormashino
github.com/keyasuda/bormashino-sequel-sqljs-adapter,1480623,bormashino-sequel-sqljs-adapter,https://github.com/keyasuda/bormashino-sequel-sqljs-adapter,git://github.com/keyasuda/bormashino-sequel-sqljs-adapter.git,18462,bormashino-sequel-sqljs-adapter,https://github.com/keyasuda/bormashino-sequel-sqljs-adapter,https://github.com/keyasuda/bormashino-sequel-sqljs-adapter
github.com/nmccready/bowerfresh,1483369,bowerfresh,https://github.com/nmccready/bowerfresh,https://github.com/nmccready/bowerfresh.git,18704,bowerfresh,https://github.com/nmccready/bowerfresh,https://github.com/nmccready/bowerfresh
github.com/da99/boxomojo,1483847,boxomojo,,https://github.com/da99/boxomojo,18791,boxomojo,https://github.com/da99/boxomojo,https://github.com/da99/boxomojo
github.com/mavenlink/brainstem-js,1486568,brainstem-js,,https://github.com/mavenlink/brainstem-js,18964,brainstem-js,http://github.com/mavenlink/brainstem-js,http://github.com/mavenlink/brainstem-js
github.com/bpscott/breakup,1488048,breakup-sass,https://github.com/bpscott/breakup,git://github.com/bpscott/breakup,19180,breakup,https://github.com/bpscott/breakup,https://github.com/bpscott/breakup
github.com/username/bridgetown-avatar,1489208,bridgetown-avatar,https://github.com/julianrubisch/bridgetown-avatar,git+https://github.com/username/bridgetown-avatar.git,19345,bridgetown-avatar,https://github.com/username/bridgetown-avatar,https://github.com/username/bridgetown-avatar
github.com/paramagicdev/bridgetown-plugin-tailwindcss,1489211,bridgetown-plugin-tailwindcss,https://www.bridgetownrb.com,git+https://github.com/paramagicdev/bridgetown-plugin-tailwindcss.git,19374,bridgetown-plugin-tailwindcss,https://github.com/paramagicdev/bridgetown-plugin-tailwindcss,https://github.com/paramagicdev/bridgetown-plugin-tailwindcss
github.com/bridgetownrb/bridgetown-quick-search,1489212,bridgetown-quick-search,https://www.bridgetownrb.com,git+https://github.com/bridgetownrb/bridgetown-quick-search.git,19376,bridgetown-quick-search,https://github.com/bridgetownrb/bridgetown-quick-search,https://github.com/bridgetownrb/bridgetown-quick-search
github.com/bridgetownrb/bridgetown-sample-plugin,1489213,bridgetown-sample-plugin,https://github.com/bridgetownrb/bridgetown-sample-plugin#readme,git+ssh://git@github.com/bridgetownrb/bridgetown-sample-plugin.git,19382,bridgetown-sample-plugin,https://github.com/bridgetownrb/bridgetown-sample-plugin,https://github.com/bridgetownrb/bridgetown-sample-plugin
github.com/syedmsawaid/bridgetown_writebook,1489215,bridgetown_writebook,https://github.com/syedmsawaid/bridgetown_writebook,git+https://github.com/syedmsawaid/bridgetown_writebook.git,19393,bridgetown_writebook,https://github.com/syedmsawaid/bridgetown_writebook,https://github.com/syedmsawaid/bridgetown_writebook
github.com/thirdtank/brut,1493760,brut-js,https://github.com/thirdtank/brut#readme,git+https://github.com/thirdtank/brut.git,19680,brut,https://brutrb.com,https://github.com/thirdtank/brut
github.com/heartyoh/bwip,1508277,bwip,https://github.com/heartyoh/bwip,https://github.com/heartyoh/bwip,20803,bwip,http://github.com/heartyoh/bwip,http://github.com/heartyoh/bwip
github.com/mendozagioo/cactu,1513826,cactu,http://cactu.site,git+https://github.com/mendozagioo/cactu.git,21182,cactu,http://cactu.site,https://github.com/mendozagioo/cactu
github.com/n1k0/casperjs,1530706,casperjs-semver,http://casperjs.org,git://github.com/n1k0/casperjs.git,24016,casperjs,http://casperjs.org/,https://github.com/n1k0/casperjs
github.com/crown-commercial-service/cmp-design-prototype,1535758,ccs-frontend-prototype,https://github.com/Crown-Commercial-Service/cmp-design-prototype/tree/master/ccs-fekit-extension,git+https://github.com/Crown-Commercial-Service/cmp-design-prototype.git,4736,agreement-design-prototype,https://github.com/Crown-Commercial-Service/cmp-design-prototype/agreement-design,https://github.com/Crown-Commercial-Service/cmp-design-prototype/agreement-design
github.com/djgrant/chameleon,1546803,chameleon-sass,https://github.com/djgrant/chameleon#readme,git://github.com/djgrant/chameleon.git,25110,chameleon-sass,https://github.com/djgrant/chameleon,https://github.com/djgrant/chameleon
github.com/alphahydrae/chessmonger,1555800,chessmonger,,git://github.com/AlphaHydrae/chessmonger.git,25944,chessmonger,http://github.com/AlphaHydrae/chessmonger,http://github.com/AlphaHydrae/chessmonger
github.com/rubinius/chrb,1559552,chrb,https://github.com/rubinius/chrb#README.md,git+https://github.com/rubinius/chrb.git,26340,chrb,https://github.com/rubinius/chrb,https://github.com/rubinius/chrb
github.com/johnalbin/chroma,1559963,chroma-sass,https://github.com/JohnAlbin/chroma,git://github.com/JohnAlbin/chroma.git,26408,chroma-sass,https://github.com/JohnAlbin/chroma,https://github.com/JohnAlbin/chroma
github.com/evgeniradev/ckeditor_wave,1569901,ckeditor_wave,https://github.com/evgeniradev/ckeditor_wave#readme,git+https://github.com/evgeniradev/ckeditor_wave.git,27096,ckeditor_wave,https://github.com/evgeniradev/ckeditor_wave,https://github.com/evgeniradev/ckeditor_wave
github.com/meodai/color-names,1600010,color-name-list,https://github.com/meodai/color-names#readme,git+https://github.com/meodai/color-names.git,29996,color-names,https://github.com/meodai/color-names,https://github.com/meodai/color-names
github.com/concisecss/concisecss,1616002,concisecss,https://github.com/ConciseCSS/concisecss#readme,git+https://github.com/ConciseCSS/concisecss.git,30917,concisecss,http://concisecss.com,https://github.com/ConciseCSS/concisecss
github.com/kyleshevlin/condo,1616603,condo-grids,https://github.com/kyleshevlin/condo#readme,git+ssh://git@github.com/kyleshevlin/condo.git,31004,condo_grids,https://github.com/kyleshevlin/condo,https://github.com/kyleshevlin/condo
github.com/limadelic/corals,1629543,corals,https://github.com/limadelic/corals#readme,git+https://github.com/limadelic/corals.git,32245,corals,https://github.com/limadelic/corals,https://github.com/limadelic/corals
github.com/pixieengine/cornerstone,1637482,cornerstone-js,,https://github.com/PixieEngine/Cornerstone.git,32362,cornerstone-source,https://github.com/PixieEngine/Cornerstone,https://github.com/PixieEngine/Cornerstone
github.com/cortex-cms/cortex,1638411,cortex-cms,https://github.com/cortex-cms/cortex,https://github.com/cortex-cms/cortex.git,32442,cortex,https://github.com/cortex-cms/cortex,https://github.com/cortex-cms/cortex
github.com/cortex-cms/cortex-plugins-core,1638432,cortex-plugins-core,https://github.com/cortex-cms/cortex-plugins-core,https://github.com/cortex-cms/cortex-plugins-core.git,32448,cortex-plugins-core,https://github.com/cortex-cms/cortex-plugins-core,https://github.com/cortex-cms/cortex-plugins-core
github.com/projecttacoma/cqm-models,1647850,cqm-models,https://github.com/projecttacoma/cqm-models#readme,git+https://github.com/projecttacoma/cqm-models.git,32972,cqm-models,https://github.com/projecttacoma/cqm-models,https://github.com/projecttacoma/cqm-models
github.com/creative-vancleaver/jvc_palindrome,1668079,creativevancleaver-palindrome,https://github.com/creative-vancleaver/jvc_palindrome#readme,git+https://github.com/creative-vancleaver/jvc_palindrome.git,84806,jvc_palindrome,https://github.com/creative-vancleaver/jvc_palindrome,https://github.com/creative-vancleaver/jvc_palindrome
github.com/stevenbarragan/croppable,1671000,croppable,https://github.com/stevenbarragan/croppable#readme,git+https://github.com/stevenbarragan/croppable.git,33470,croppable,https://rubygems.org/gems/croppable,https://github.com/stevenbarragan/croppable
github.com/andrewsouthpaw/crud-muffins,1672508,crud-muffins,https://github.com/AndrewSouthpaw/crud-muffins#readme,git+https://github.com/AndrewSouthpaw/crud-muffins.git,33620,crud-muffins-rails,https://github.com/AndrewSouthpaw/crud-muffins/tree/master/crud-muffins-rails,https://github.com/AndrewSouthpaw/crud-muffins
github.com/mitchellcash/crypticons,1673496,crypticons,https://github.com/mitchellcash/crypticons,git+https://github.com/mitchellcash/crypticons.git,80485,jekyll-crypticons,https://github.com/mitchellcash/crypticons,https://github.com/mitchellcash/crypticons
github.com/wealthsimple/cusip_style_luhn_mod_n,1686425,cusip_style_luhn_mod_n,https://github.com/wealthsimple/cusip_style_luhn_mod_n#readme,git+https://github.com/wealthsimple/cusip_style_luhn_mod_n.git,34872,cusip_style_luhn_mod_n,https://github.com/wealthsimple/cusip_style_luhn_mod_n,https://github.com/wealthsimple/cusip_style_luhn_mod_n
github.com/gryphon/custom_table,1689018,custom_table_rails,https://github.com/gryphon/custom_table,git://github.com/gryphon/custom_table.git,34971,custom_table,http://github.com/gryphon/custom_table,http://github.com/gryphon/custom_table
github.com/cyclist-grid/cyclist-grid,1693337,cyclist-grid,https://github.com/cyclist-grid/cyclist-grid,git+https://github.com/cyclist-grid/cyclist-grid.git,35183,cyclist-grid,https://github.com/cyclist-grid/cyclist-grid,https://github.com/cyclist-grid/cyclist-grid
github.com/shakacode/cypress-on-rails,1694530,cypress-on-rails,https://github.com/shakacode/cypress-on-rails#readme,git+https://github.com/shakacode/cypress-on-rails.git,35222,cypress-on-rails,http://github.com/shakacode/cypress-on-rails,http://github.com/shakacode/cypress-on-rails
github.com/ifad/data-confirm-modal,1706379,data-confirm-modal,https://github.com/ifad/data-confirm-modal#readme,git+https://github.com/ifad/data-confirm-modal.git,36282,data-confirm-modal,http://github.com/ifad/data-confirm-modal,http://github.com/ifad/data-confirm-modal
github.com/jonhue/devise-onesignal,1739865,devise-onesignal,https://github.com/jonhue/devise-onesignal#readme,git+https://github.com/jonhue/devise-onesignal.git,39214,devise-onesignal,https://github.com/jonhue/devise-onesignal,https://github.com/jonhue/devise-onesignal
github.com/ysmood/digto,1750806,digto,,github.com/ysmood/digto,39999,digto,https://github.com/ysmood/digto,https://github.com/ysmood/digto
github.com/carloscabo/dom-limpio,1771910,dom-limpio,https://github.com/carloscabo/dom-limpio#readme,git+https://github.com/carloscabo/dom-limpio.git,41804,dom_limpio,https://github.com/carloscabo/dom-limpio,https://github.com/carloscabo/dom-limpio
github.com/heartyoh/dou,1778053,dou,https://github.com/heartyoh/dou,https://github.com/heartyoh/dou.git,42276,dou-rails,http://github.com/heartyoh/dou,http://github.com/heartyoh/dou
github.com/gbarctester2/dpltest,1783851,dpltest,https://github.com/gbarctester2/dpltest#readme,git+https://github.com/gbarctester2/dpltest.git,42418,dpltest,https://github.com/gbarctester2/dpltest,https://github.com/gbarctester2/dpltest
github.com/martinandert/drugs,1789584,drugs,https://github.com/martinandert/drugs#readme,git+https://github.com/martinandert/drugs.git,42932,drugs,https://github.com/martinandert/drugs#readme,https://github.com/martinandert/drugs#readme
github.com/arbales/dry-observer,1789902,dry-observer,,git://github.com/arbales/dry-observer.git,43048,dry-observer-rails,https://github.com/arbales/dry-observer,https://github.com/arbales/dry-observer
github.com/dsmorse/gridster.js,1791419,dsmorse-gridster,https://dsmorse.github.io/gridster.js/,git://github.com/dsmorse/gridster.js.git,67123,gridster.js-rails,https://github.com/dsmorse/gridster.js,https://github.com/dsmorse/gridster.js
github.com/da99/duck_duck_duck,1799211,duck_duck_duck,,git://github.com/da99/duck_duck_duck.git,43330,duck_duck_duck,https://github.com/da99/duck_duck_duck,https://github.com/da99/duck_duck_duck
github.com/duostack/duostack-client,1801502,duostack,,git://github.com/duostack/duostack-client.git,43540,duostack,http://www.duostack.com/,https://github.com/duostack/duostack-client
github.com/liam-betsworth/dvla_internal_frontend_toolkit,1802898,dvla-internal-frontend-toolkit,https://dvla-internal-elements.herokuapp.com/,git+https://github.com/liam-betsworth/dvla_internal_frontend_toolkit.git,43675,dvla_internal_frontend_toolkit,https://github.com/liam-betsworth/dvla_internal_frontend_toolkit,https://github.com/liam-betsworth/dvla_internal_frontend_toolkit
github.com/eggheadio/egghead-styles,1824792,egghead-styles,https://github.com/eggheadio/egghead-styles#readme,git+https://github.com/eggheadio/egghead-styles.git,45325,egghead-styles,https://github.com/eggheadio/egghead-styles,https://github.com/eggheadio/egghead-styles
github.com/netguru/react_webpack_rails,3044963,react-webpack-rails-15,https://github.com/netguru/react_webpack_rails#readme,git+https://github.com/netguru/react_webpack_rails.git,133917,react_webpack_rails,https://github.com/netguru/react_webpack_rails,https://github.com/netguru/react_webpack_rails
github.com/heartsentwined/ember-auth,1840976,ember-auth,,https://github.com/heartsentwined/ember-auth,46225,ember-auth-source,https://github.com/heartsentwined/ember-auth,https://github.com/heartsentwined/ember-auth
github.com/heartsentwined/ember-auth-module-action-redirectable,1840979,ember-auth-module-action-redirectable,,https://github.com/heartsentwined/ember-auth-module-action-redirectable,46194,ember-auth-module-action_redirectable-source,https://github.com/heartsentwined/ember-auth-module-action-redirectable,https://github.com/heartsentwined/ember-auth-module-action-redirectable
github.com/heartsentwined/ember-auth-module-auth-redirectable,1840980,ember-auth-module-auth-redirectable,,https://github.com/heartsentwined/ember-auth-module-auth-redirectable,46196,ember-auth-module-auth_redirectable-source,https://github.com/heartsentwined/ember-auth-module-auth-redirectable,https://github.com/heartsentwined/ember-auth-module-auth-redirectable
github.com/heartsentwined/ember-auth-module-ember-data,1840981,ember-auth-module-ember-data,,https://github.com/heartsentwined/ember-auth-module-ember-data,46198,ember-auth-module-ember_data-source,https://github.com/heartsentwined/ember-auth-module-ember-data,https://github.com/heartsentwined/ember-auth-module-ember-data
github.com/heartsentwined/ember-auth-module-ember-model,1840982,ember-auth-module-ember-model,,https://github.com/heartsentwined/ember-auth-module-ember-model,46200,ember-auth-module-ember_model-source,https://github.com/heartsentwined/ember-auth-module-ember-model,https://github.com/heartsentwined/ember-auth-module-ember-model
github.com/heartsentwined/ember-auth-module-epf,1840983,ember-auth-module-epf,,https://github.com/heartsentwined/ember-auth-module-epf,46202,ember-auth-module-epf-source,https://github.com/heartsentwined/ember-auth-module-epf,https://github.com/heartsentwined/ember-auth-module-epf
github.com/heartsentwined/ember-auth-module-rememberable,1840984,ember-auth-module-rememberable,,https://github.com/heartsentwined/ember-auth-module-rememberable,46204,ember-auth-module-rememberable-source,https://github.com/heartsentwined/ember-auth-module-rememberable,https://github.com/heartsentwined/ember-auth-module-rememberable
github.com/heartsentwined/ember-auth-module-timeoutable,1840985,ember-auth-module-timeoutable,,https://github.com/heartsentwined/ember-auth-module-timeoutable,46206,ember-auth-module-timeoutable-source,https://github.com/heartsentwined/ember-auth-module-timeoutable,https://github.com/heartsentwined/ember-auth-module-timeoutable
github.com/heartsentwined/ember-auth-module-url-authenticatable,1840986,ember-auth-module-url-authenticatable,,https://github.com/heartsentwined/ember-auth-module-url-authenticatable,46208,ember-auth-module-url_authenticatable-source,https://github.com/heartsentwined/ember-auth-module-url-authenticatable,https://github.com/heartsentwined/ember-auth-module-url-authenticatable
github.com/heartsentwined/ember-auth-request-dummy,1840987,ember-auth-request-dummy,,https://github.com/heartsentwined/ember-auth-request-dummy,46212,ember-auth-request-dummy-source,https://github.com/heartsentwined/ember-auth-request-dummy,https://github.com/heartsentwined/ember-auth-request-dummy
github.com/heartsentwined/ember-auth-request-jquery,1840988,ember-auth-request-jquery,,https://github.com/heartsentwined/ember-auth-request-jquery,46214,ember-auth-request-jquery-source,https://github.com/heartsentwined/ember-auth-request-jquery,https://github.com/heartsentwined/ember-auth-request-jquery
github.com/heartsentwined/ember-auth-response-dummy,1840989,ember-auth-response-dummy,,https://github.com/heartsentwined/ember-auth-response-dummy,46216,ember-auth-response-dummy-source,https://github.com/heartsentwined/ember-auth-response-dummy,https://github.com/heartsentwined/ember-auth-response-dummy
github.com/heartsentwined/ember-auth-response-json,1840990,ember-auth-response-json,,https://github.com/heartsentwined/ember-auth-response-json,46218,ember-auth-response-json-source,https://github.com/heartsentwined/ember-auth-response-json,https://github.com/heartsentwined/ember-auth-response-json
github.com/heartsentwined/ember-auth-session-cookie,1840991,ember-auth-session-cookie,,https://github.com/heartsentwined/ember-auth-session-cookie,46220,ember-auth-session-cookie-source,https://github.com/heartsentwined/ember-auth-session-cookie,https://github.com/heartsentwined/ember-auth-session-cookie
github.com/heartsentwined/ember-auth-session-dummy,1840992,ember-auth-session-dummy,,https://github.com/heartsentwined/ember-auth-session-dummy,46222,ember-auth-session-dummy-source,https://github.com/heartsentwined/ember-auth-session-dummy,https://github.com/heartsentwined/ember-auth-session-dummy
github.com/heartsentwined/ember-auth-session-local-storage,1840993,ember-auth-session-local-storage,,https://github.com/heartsentwined/ember-auth-session-local-storage,46224,ember-auth-session-local_storage-source,https://github.com/heartsentwined/ember-auth-session-local-storage,https://github.com/heartsentwined/ember-auth-session-local-storage
github.com/heartsentwined/ember-auth-strategy-dummy,1840994,ember-auth-strategy-dummy,,https://github.com/heartsentwined/ember-auth-strategy-dummy,46227,ember-auth-strategy-dummy-source,https://github.com/heartsentwined/ember-auth-strategy-dummy,https://github.com/heartsentwined/ember-auth-strategy-dummy
github.com/heartsentwined/ember-auth-strategy-token,1840995,ember-auth-strategy-token,,https://github.com/heartsentwined/ember-auth-strategy-token,46229,ember-auth-strategy-token-source,https://github.com/heartsentwined/ember-auth-strategy-token,https://github.com/heartsentwined/ember-auth-strategy-token
github.com/ghempton/ember-script,1845761,ember-script,,git://github.com/ghempton/ember-script.git,46288,ember_script-source,https://github.com/ghempton/ember-script/,https://github.com/ghempton/ember-script/
github.com/machty/emblem.js,1846726,emblem,http://www.emblemjs.com/,git://github.com/machty/emblem.js.git,46304,emblem-source,https://github.com/machty/emblem.js/,https://github.com/machty/emblem.js/
github.com/eno-lang/enolib,1855384,enolib,https://eno-lang.org/enolib/,git+https://github.com/eno-lang/enolib.git,47454,enolib,https://eno-lang.org/enolib/,https://github.com/eno-lang/enolib/
github.com/eno-lang/enotype,1855475,enotype,https://eno-lang.org/enotype/,git+https://github.com/eno-lang/enotype.git,47464,enotype,https://eno-lang.org/enotype/,https://github.com/eno-lang/enotype/
github.com/grouptalent/epf,1860044,epf,,https://github.com/GroupTalent/epf.git,47953,epf-source,https://github.com/GroupTalent/epf,https://github.com/GroupTalent/epf
github.com/da99/escape_escape_escape,1868635,escape_escape_escape,,git://github.com/da99/escape_escape_escape.git,48461,escape_escape_escape,https://github.com/da99/escape_escape_escape,https://github.com/da99/escape_escape_escape
github.com/constellation/escodegen,1868731,escodegen-evanw,,http://github.com/Constellation/escodegen.git,48477,escodegen,https://github.com/Constellation/escodegen,https://github.com/Constellation/escodegen
github.com/cacheventures/code-style,1870856,eslint-config-cache-ventures,https://github.com/cacheventures/code-style,git+https://github.com/cacheventures/code-style.git,142270,rubocop-cache-ventures,https://github.com/cacheventures/code-style,https://github.com/cacheventures/code-style
github.com/mavenlink/mavenlint,1882188,eslint-plugin-mavenlint,,https://github.com/mavenlink/mavenlint.git,97522,mavenlint,https://github.com/mavenlink/mavenlint,https://github.com/mavenlink/mavenlint
github.com/opennebula/one,2780650,opennebula-wmks,https://github.com/OpenNebula/one#readme,git+ssh://git@github.com/OpenNebula/one.git,114984,opennebula-oca,http://opennebula.org,https://github.com/OpenNebula/one
